time (s)	magX	magY	magZ
2446.863127	222.321457	-115.364113	111.701920
2446.866518	221.912323	-115.247231	110.942139
2446.870240	221.094101	-114.779655	109.364105
2446.873537	219.749863	-114.545876	108.721214
2446.876850	219.048508	-114.253654	106.734070
2446.880102	218.288727	-112.967857	105.682060
2446.883453	217.178253	-112.675621	104.688484
2446.886747	217.353592	-111.857384	103.694908
2446.890499	216.476913	-111.740501	102.701347
2446.893812	215.600235	-110.922264	101.415543
2446.897076	214.957336	-111.156044	100.421974
2446.900415	214.372879	-109.811806	99.369965
2446.903687	213.437744	-109.811806	98.493271
2446.906984	212.970184	-109.344246	97.675041
2446.910745	212.502625	-109.052010	96.623024
2446.914137	212.561081	-109.168907	96.389244
2446.917423	211.801285	-108.409111	95.921677
2446.920755	211.801285	-107.883110	94.460556
2446.924052	211.041504	-107.707771	94.928116
2446.927361	211.099930	-107.941551	94.518990
2446.930754	210.398590	-107.824669	94.285210
2446.934032	210.223267	-107.883110	93.700760
2446.937364	210.398590	-108.175331	93.817642
2446.941072	210.164810	-108.000008	93.174751
2446.944570	209.463470	-108.292229	93.466980
2446.947908	209.989487	-108.526009	93.233200
2446.951231	209.697250	-108.818230	93.934540
2446.954565	210.223267	-108.993568	94.168327
2446.957902	209.755692	-109.636467	94.518990
2446.961230	209.638794	-109.578026	94.168327
2446.964569	209.755692	-110.104027	94.752769
2446.967900	209.405014	-110.337822	95.395676
2446.971233	210.106369	-111.097603	95.980125
2446.974601	210.398590	-111.331383	96.973701
2446.977898	210.340164	-111.857384	97.090584
2446.981233	210.866150	-112.091164	96.973701
2446.984981	210.983047	-112.734077	98.025711
2446.988321	211.099930	-113.260094	98.960846
2446.991672	211.918182	-113.844536	99.428413
2446.995006	211.684402	-114.078316	100.421974
2446.998348	212.970184	-114.545876	101.883110
2447.001649	212.794861	-115.071892	102.175339
2447.004992	213.496201	-115.247231	102.642899
2447.008314	213.613098	-115.714790	103.344246
2447.011656	214.606659	-115.773232	103.928696
2447.014979	215.483353	-116.240791	105.156044
2447.018359	215.775558	-116.474571	105.915840
2447.022095	217.119812	-116.708366	106.734070
2447.025489	217.178253	-116.825249	107.669189
2447.028807	217.938049	-116.942146	107.376976
2447.032110	219.399185	-116.942146	108.019875
2447.035407	219.866745	-117.935722	109.831680
2447.038744	220.743423	-117.818825	109.714783
2447.042123	221.269424	-118.461708	111.059021
2447.045415	222.146103	-118.695488	111.760376
2447.048806	223.022797	-119.279961	113.279953
2447.052202	224.483917	-119.279961	114.098190
2447.055481	225.419052	-120.039742	115.617767
2447.059158	226.646408	-121.091759	117.195786
2447.062555	228.224426	-121.442436	119.592056
2447.065898	228.984222	-121.968452	122.338974
2447.069240	230.036240	-122.319115	124.092346
2447.072584	231.438919	-123.897133	125.436584
2447.075909	232.607834	-124.481590	127.014603
2447.079273	233.893631	-125.708946	129.177094
2447.082563	235.004089	-126.001167	131.573349
2447.086039	236.640564	-127.053185	134.378723
2447.089309	237.926361	-129.332550	136.132095
2447.092613	238.919922	-129.917023	139.405029
2447.095967	240.205734	-131.261261	141.684402
2447.099733	241.608414	-132.488617	145.191116
2447.103056	243.361771	-133.599060	147.996490
2447.106309	244.355347	-135.586212	150.334305
2447.109661	245.933365	-136.755127	152.847458
2447.112920	247.452957	-138.157806	155.945053
2447.116226	249.498535	-139.618958	160.796036
2447.120000	250.725891	-140.963196	163.659851
2447.123272	252.537704	-141.547638	167.049683
2447.126577	254.115723	-142.950317	170.556396
2447.129841	256.044434	-144.469910	175.056686
2447.133104	257.622437	-145.346588	178.037399
2447.136888	259.375793	-146.807709	182.011688
2447.140190	261.129150	-148.093506	185.401520
2447.143496	262.940979	-148.970184	189.142014
2447.146849	264.402100	-150.489777	193.174744
2447.150102	266.506104	-150.782013	196.856812
2447.153508	268.610168	-152.184692	201.064880
2447.156823	270.305084	-153.236694	204.746918
2447.160083	272.701355	-154.464050	208.253647
2447.163805	274.454712	-155.632965	212.929276
2447.167130	276.500305	-156.626526	217.371140
2447.170459	279.071899	-157.386322	222.280533
2447.173753	280.416138	-158.613678	226.371719
2447.177032	282.929260	-159.665680	230.229095
2447.180313	285.091766	-160.776154	235.606079
2447.184029	286.786682	-161.886627	240.807709
2447.187345	289.241394	-162.821747	247.412048
2447.190617	290.760956	-164.399750	252.496765
2447.193912	292.923431	-165.393341	258.633545
2447.197207	294.793701	-166.503784	264.653442
2447.200956	296.605499	-167.731140	271.140839
2447.204543	299.118652	-170.010529	278.212738
2447.207874	301.164246	-171.822327	285.343079
2447.211211	302.508484	-173.400360	292.882507
2447.214543	304.320312	-174.803040	299.954407
2447.217873	306.190552	-177.199310	308.604309
2447.221211	307.768555	-178.835754	316.085327
2447.224564	309.288147	-180.121582	324.267670
2447.227869	310.573914	-182.225586	332.976044
2447.231210	313.145508	-184.446503	342.385742
2447.234538	314.372864	-186.083008	351.503204
2447.237872	315.191101	-188.362366	360.620697
2447.241207	316.243103	-189.940399	370.147278
2447.244567	317.470459	-191.752167	379.966095
2447.247872	318.464050	-193.271759	389.784943
2447.251205	319.632935	-194.616028	399.545319
2447.254965	320.217407	-196.018707	409.656372
2447.258296	321.152527	-197.830505	420.702545
2447.261632	321.795471	-199.525421	430.872009
2447.264958	322.321472	-200.285217	441.275299
2447.268293	323.315002	-202.272339	451.210999
2447.271627	323.841003	-202.389252	463.484497
2447.274973	324.483948	-204.201050	475.524261
2447.278319	324.250183	-204.317932	484.992401
2447.281645	324.425476	-204.843964	496.097046
2447.285005	324.951477	-205.603760	508.019836
2447.288300	324.893066	-205.895966	519.475159
2447.292039	324.250183	-206.363525	531.573303
2447.295378	323.607239	-206.188202	542.970215
2447.298762	323.899475	-205.603760	555.009949
2447.302057	323.724121	-205.486847	567.049683
2447.305446	322.263000	-204.668640	579.030945
2447.308791	321.327881	-204.902405	590.953796
2447.312044	319.516052	-203.733490	603.578003
2447.315381	317.762695	-202.798340	616.260681
2447.318713	316.593811	-203.499695	629.294006
2447.322070	314.139099	-202.447693	642.619507
2447.325885	311.216858	-201.571014	654.717712
2447.328826	307.885437	-200.811218	668.393921
2447.332583	305.080078	-199.934540	681.251892
2447.335887	300.872009	-198.824097	695.454102
2447.339195	296.605499	-197.888947	708.721252
2447.342572	292.280518	-196.895386	721.637634
2447.345948	286.552887	-196.018707	734.554077
2447.349227	281.701904	-194.265350	748.873169
2447.352565	275.974274	-192.687317	762.666260
2447.355909	268.843933	-191.752167	774.939819
2447.359227	262.181183	-189.765045	789.200439
2447.362600	254.291061	-187.661011	802.175354
2447.366316	246.751602	-185.907654	815.383972
2447.369654	238.744598	-183.277618	827.716003
2447.372918	229.802460	-180.472229	840.749268
2447.376200	220.568085	-178.192871	852.496765
2447.379533	210.924606	-174.744598	864.010559
2447.382822	201.456451	-172.173004	875.115112
2447.386505	192.046753	-168.958496	885.693787
2447.389832	181.234360	-164.750458	895.980103
2447.393081	171.123322	-160.717712	904.746948
2447.396454	160.427826	-156.684967	913.396851
2447.399752	149.381653	-151.424896	922.397461
2447.403063	138.744598	-146.223267	930.755066
2447.406428	128.224426	-141.255402	937.943848
2447.410154	117.002922	-136.170654	945.191101
2447.413526	106.015198	-130.326111	950.918823
2447.416826	95.261246	-124.306267	957.172424
2447.420085	83.922852	-118.169502	961.555786
2447.423362	73.052017	-112.149620	965.763855
2447.427118	61.538280	-105.253075	970.147278
2447.430459	50.199883	-99.174751	973.069519
2447.433755	38.569256	-91.284630	975.582703
2447.437033	26.763296	-84.329628	978.154297
2447.440314	15.424898	-77.023972	978.972534
2447.443607	3.209816	-70.361198	978.972534
2447.447410	-7.953247	-62.821747	980.199829
2447.450378	-19.525421	-55.457626	978.914124
2447.454068	-31.331390	-48.093513	977.102295
2447.457375	-43.897141	-40.963181	975.348877
2447.460706	-56.345993	-33.423733	971.842224
2447.463995	-68.327293	-26.059612	967.751038
2447.467337	-80.717712	-18.520164	964.185852
2447.470617	-93.049683	-11.798950	959.977722
2447.473992	-105.206314	-4.960842	954.893066
2447.477306	-118.239624	1.935709	947.645813
2447.481016	-129.694916	8.481590	942.093506
2447.484509	-142.026886	14.852133	933.618958
2447.487851	-153.599075	21.164230	925.962585
2447.491197	-165.872589	28.060783	916.552856
2447.494513	-177.327866	34.665108	907.727661
2447.497846	-188.549393	40.451199	898.785522
2447.501173	-198.835770	46.763298	888.499084
2447.504514	-209.648148	51.731152	878.212769
2447.507843	-220.285233	57.926361	867.341919
2447.511177	-229.987137	63.011105	856.295715
2447.514506	-239.338394	68.095856	844.489807
2447.517840	-247.696091	73.881943	832.625305
2447.521175	-256.638184	78.674461	819.416748
2447.524968	-265.112793	83.583870	806.909424
2447.528308	-272.009338	88.843948	794.226746
2447.531601	-278.672119	93.870247	782.245483
2447.534948	-285.159546	99.013443	769.036804
2447.538265	-291.354797	103.747513	756.471069
2447.541594	-297.140869	108.540039	744.314392
2447.544934	-302.050232	112.748100	731.573303
2447.548266	-306.492126	117.423729	718.949158
2447.551630	-310.115723	121.924019	706.266541
2447.554948	-314.616028	126.424316	694.518982
2447.558280	-318.590332	129.931030	681.777893
2447.562017	-322.038574	133.905319	668.277039
2447.565362	-324.142578	137.762726	656.178833
2447.568687	-326.714172	141.094086	643.087097
2447.572051	-328.584473	144.717712	630.872009
2447.575368	-330.630066	147.698425	618.014038
2447.578759	-333.026306	150.503784	605.857422
2447.582096	-333.143188	152.900055	593.759216
2447.585359	-334.896545	155.354767	582.187012
2447.588685	-335.714783	158.452362	569.095276
2447.592457	-336.182373	159.796600	556.178833
2447.595396	-337.468140	161.374634	545.074219
2447.599203	-337.526611	162.894226	532.216248
2447.602516	-338.344849	164.706024	520.936279
2447.605838	-338.812378	164.764465	508.721252
2447.609140	-338.227966	166.459381	495.980164
2447.612456	-338.344849	166.576263	484.641724
2447.615870	-338.169495	166.926941	473.303345
2447.619188	-338.169495	167.277618	462.081848
2447.622511	-336.883667	166.926941	449.165436
2447.625783	-336.825256	166.926941	437.534790
2447.629634	-336.182373	166.693176	425.904175
2447.632904	-334.429016	165.699585	415.676208
2447.636194	-332.909424	165.407349	405.798950
2447.639486	-331.974304	164.939789	394.635895
2447.642787	-330.688477	164.647583	384.641724
2447.646091	-329.168884	164.121582	374.822906
2447.649875	-326.889526	163.069550	364.945648
2447.653169	-324.727051	163.186432	356.354187
2447.656446	-323.265930	161.959076	346.360016
2447.659749	-321.980164	160.965515	337.885468
2447.663043	-318.999390	160.147278	329.060211
2447.666458	-316.836914	159.796600	320.176514
2447.669772	-314.090027	159.095276	312.870850
2447.673072	-311.693726	158.393921	304.630035
2447.676790	-309.414368	157.634125	298.317932
2447.680077	-307.193420	157.341888	290.661591
2447.683390	-304.738770	156.991241	283.355927
2447.686692	-301.874939	156.465210	276.284027
2447.689980	-299.595581	155.530090	270.731750
2447.693263	-296.848633	155.647003	263.952057
2447.696985	-294.101685	154.653412	257.990662
2447.700304	-291.062561	154.244293	252.379913
2447.703578	-288.315613	154.127411	246.184692
2447.706870	-285.627136	153.016937	241.158386
2447.710157	-282.938660	152.490936	234.670959
2447.713880	-280.425476	151.731140	229.936874
2447.717231	-277.795410	150.971344	224.852142
2447.720502	-275.223877	150.094681	219.825821
