time (s)	det(V)
5898.149108	1.526982	
5898.150584	1.527010	
5898.152158	1.526902	
5898.153647	1.526894	
5898.155183	1.527043	
5898.156728	1.526962	
5898.158222	1.527006	
5898.159789	1.527163	
5898.161314	1.527099	
5898.162912	1.527071	
5898.164407	1.527091	
5898.165977	1.527026	
5898.167489	1.527014	
5898.169059	1.526962	
5898.170550	1.526962	
5898.172118	1.527010	
5898.173613	1.526938	
5898.175127	1.527107	
5898.176702	1.527035	
5898.178196	1.527047	
5898.179768	1.527107	
5898.181296	1.526958	
5898.182839	1.526978	
5898.184372	1.526910	
5898.185884	1.527071	
5898.187458	1.526970	
5898.188973	1.526930	
5898.190559	1.527111	
5898.192052	1.527022	
5898.193623	1.527055	
5898.195143	1.526942	
5898.196740	1.526950	
5898.198237	1.526994	
5898.199805	1.526990	
5898.201325	1.527014	
5898.202886	1.527111	
5898.204413	1.526869	
5898.205935	1.527046	
5898.207525	1.527043	
5898.209011	1.526958	
5898.210602	1.527147	
5898.212127	1.526918	
5898.213708	1.526966	
5898.215204	1.526982	
5898.216767	1.526958	
5898.218284	1.526962	
5898.219858	1.526902	
5898.221377	1.526873	
5898.222900	1.526974	
5898.224479	1.526813	
5898.226006	1.526914	
5898.227596	1.527051	
5898.229079	1.526958	
5898.230688	1.526817	
5898.232173	1.526946	
5898.233784	1.526958	
5898.235275	1.526467	
5898.236836	1.466356	
5898.238351	1.367437	
5898.239917	1.190911	
5898.241446	1.048015	
5898.242971	0.930219	
5898.244541	0.742974	
5898.246035	0.640059	
5898.247596	0.494604	
5898.249127	0.367781	
5898.250728	0.187324	
5898.252215	0.017260	
5898.253775	-0.140694	
5898.255292	-0.248633	
5898.256849	-0.403973	
5898.258371	-0.560493	
5898.259908	-0.733727	
5898.261486	-0.893511	
5898.262971	-1.003677	
5898.264581	-1.234270	
5898.266079	-1.301225	
5898.267669	-1.511846	
5898.269170	-1.633952	
5898.270731	-1.724191	
5898.272269	-1.725725	
5898.273822	-1.725790	
5898.275357	-1.725790	
5898.276869	-1.725911	
5898.278430	-1.725939	
5898.279973	-1.725903	
5898.281535	-1.725943	
5898.283027	-1.725887	
5898.284594	-1.725995	
5898.286118	-1.725891	
5898.287704	-1.725822	
5898.289211	-1.725995	
5898.290776	-1.725846	
5898.292307	-1.725955	
5898.293856	-1.725850	
5898.295418	-1.725862	
5898.296911	-1.725850	
5898.298701	-1.725854	
5898.300180	-1.725907	
5898.301954	-1.725814	
5898.303439	-1.725810	
5898.305202	-1.725854	
5898.306692	-1.725886	
5898.308441	-1.725899	
5898.309941	-1.725842	
5898.311673	-1.725794	
5898.313197	-1.725955	
5898.314915	-1.725766	
5898.316446	-1.725903	
5898.318160	-1.725870	
5898.319714	-1.725927	
5898.321400	-1.725907	
5898.322961	-1.725999	
5898.324628	-1.725758	
5898.326201	-1.726056	
5898.327856	-1.725778	
5898.329450	-1.725955	
5898.331087	-1.725858	
5898.332697	-1.725971	
5898.334311	-1.725806	
5898.335949	-1.725983	
5898.337573	-1.725862	
5898.339227	-1.725975	
5898.340827	-1.725891	
5898.342493	-1.725971	
5898.343967	-1.725931	
5898.345697	-1.725991	
5898.347167	-1.725935	
5898.348873	-1.725951	
5898.350357	-1.725915	
5898.352057	-1.725911	
5898.353542	-1.725963	
5898.355234	-1.725911	
5898.356723	-1.725963	
5898.358407	-1.725770	
5898.359935	-1.725866	
5898.361577	-1.725854	
5898.363106	-1.725943	
5898.364723	-1.726007	
5898.366291	-1.725911	
5898.367889	-1.725814	
5898.369513	-1.725999	
5898.371073	-1.725834	
5898.372705	-1.725886	
5898.374226	-1.725886	
5898.375900	-1.726007	
5898.377374	-1.725882	
5898.379088	-1.725951	
5898.380559	-1.725955	
5898.382200	-1.725935	
5898.383680	-1.725927	
5898.385312	-1.725838	
5898.386810	-1.725979	
5898.388397	-1.725975	
5898.389925	-1.725991	
5898.391473	-1.725878	
5898.393070	-1.725886	
5898.394558	-1.725903	
5898.396215	-1.725923	
5898.397702	-1.725919	
5898.399347	-1.725874	
5898.400863	-1.725886	
5898.402489	-1.725806	
5898.403965	-1.725971	
5898.405605	-1.726003	
5898.407086	-1.725911	
5898.408723	-1.725951	
5898.410218	-1.725907	
5898.411835	-1.725891	
5898.413371	-1.725907	
5898.414862	-1.725878	
5898.416434	-1.725826	
5898.417959	-1.725987	
5898.419549	-1.725927	
5898.421042	-1.725939	
5898.422634	-1.725822	
5898.424128	-1.725858	
5898.425680	-1.725907	
5898.427202	-1.725878	
5898.428758	-1.725818	
5898.430271	-1.725903	
5898.431797	-1.725818	
5898.433360	-1.725874	
5898.434851	-1.725915	
5898.436438	-1.725923	
5898.437963	-1.725886	
5898.439550	-1.725878	
5898.441042	-1.725927	
5898.442621	-1.725878	
5898.444111	-1.725931	
5898.445694	-1.725895	
5898.447189	-1.725991	
5898.448760	-1.725749	
5898.450264	-1.725927	
5898.451769	-1.725838	
5898.453358	-1.725729	
5898.454837	-1.725806	
5898.456444	-1.725923	
5898.457933	-1.725741	
5898.459507	-1.725802	
5898.461025	-1.725866	
5898.462555	-1.725701	
5898.464109	-1.725798	
5898.465627	-1.725882	
5898.467193	-1.725669	
5898.468684	-1.725472	
5898.470254	-1.725657	
5898.471772	-1.725077	
5898.473372	-1.725331	
5898.474871	-1.719075	
5898.476416	-1.699130	
5898.477958	-1.605971	
5898.479534	-1.615059	
5898.481062	-1.588734	
5898.482604	-1.536314	
5898.484172	-1.488639	
5898.485710	-1.463369	
5898.487256	-1.394299	
5898.488782	-1.393465	
5898.490374	-1.393469	
5898.491874	-1.361469	
5898.493438	-1.259326	
5898.494954	-1.216864	
5898.496499	-1.212771	
5898.498043	-1.185693	
5898.499551	-1.164613	
5898.501118	-1.101586	
5898.502639	-1.110681	
5898.504213	-1.115479	
5898.505698	-1.018082	
5898.507263	-1.061794	
5898.508784	-0.992293	
5898.510378	-1.000672	
5898.511875	-0.957722	
5898.513447	-0.964320	
5898.514968	-0.907851	
5898.516510	-0.864466	
5898.518079	-0.865111	
5898.519564	-0.801834	
5898.521170	-0.799119	
5898.522674	-0.778986	
5898.524271	-0.808231	
5898.525756	-0.733482	
5898.527316	-0.722440	
5898.528839	-0.657785	
5898.530411	-0.699446	
5898.531935	-0.647296	
5898.533447	-0.614606	
5898.535013	-0.632355	
5898.536526	-0.621116	
5898.538113	-0.627424	
5898.539599	-0.561074	
5898.541199	-0.600515	
5898.542685	-0.586339	
5898.544292	-0.543365	
5898.545788	-0.451898	
5898.547388	-0.519388	
5898.548885	-0.464357	
5898.550454	-0.430314	
5898.551981	-0.471790	
5898.553540	-0.477365	
5898.555304	-0.483883	
5898.556788	-0.429376	
5898.558575	-0.480330	
5898.560055	-0.378985	
5898.561800	-0.447378	
5898.563304	-0.377277	
5898.565062	-0.415579	
5898.566576	-0.309307	
5898.568321	-0.385652	
5898.569837	-0.303785	
5898.571539	-0.358086	
5898.573068	-0.255070	
5898.574776	-0.357087	
5898.576321	-0.235601	
5898.578005	-0.334617	
5898.579565	-0.228137	
5898.581215	-0.327306	
5898.582814	-0.155845	
5898.584474	-0.309819	
5898.586065	-0.191096	
5898.587720	-0.294314	
5898.589335	-0.123489	
5898.590943	-0.256520	
5898.592607	-0.177710	
5898.594198	-0.246047	
5898.595861	-0.131610	
5898.597469	-0.237672	
5898.599118	-0.132319	
5898.600687	-0.185960	
5898.602354	-0.131397	
5898.603918	-0.185686	
5898.605604	-0.120395	
5898.607142	-0.184305	
5898.608860	-0.177722	
5898.610368	-0.137536	
5898.612114	-0.166109	
5898.613596	-0.156529	
5898.615380	-0.166822	
5898.616881	-0.043575	
5898.618609	-0.184905	
5898.620096	-0.037416	
5898.621790	-0.181287	
5898.623285	-0.053525	
5898.624945	-0.186428	
5898.626460	-0.100246	
5898.628089	-0.118615	
5898.629654	-0.050303	
5898.631239	-0.112758	
5898.632832	-0.041928	
5898.634381	-0.102316	
5898.636006	-0.126587	
5898.637523	-0.129564	
5898.639197	-0.084938	
5898.640668	-0.082477	
5898.642385	-0.122534	
5898.643859	-0.078030	
5898.645574	-0.133129	
5898.647061	-0.095081	
5898.648764	-0.111098	
5898.650250	-0.037057	
5898.651902	-0.086795	
5898.653377	-0.025472	
5898.654978	-0.095609	
5898.656511	-0.023970	
5898.658052	-0.104258	
5898.659638	-0.060523	
5898.661132	-0.056845	
5898.662768	-0.118941	
5898.664293	-0.043877	
5898.665937	-0.104351	
5898.667431	-0.042540	
5898.669079	-0.043813	
5898.670560	-0.040929	
5898.672199	-0.084302	
5898.673684	-0.042907	
5898.675315	-0.135522	
5898.676794	0.031440	
5898.678435	-0.081031	
5898.679939	-0.024868	
5898.681507	-0.075604	
5898.683071	-0.042149	
5898.684581	-0.058754	
5898.686236	-0.061127	
5898.687723	0.003177	
5898.689334	-0.002913	
5898.690849	-0.013294	
5898.692438	-0.036888	
5898.693908	0.078616	
5898.695501	0.004603	
5898.696997	-0.018233	
5898.698552	-0.035845	
5898.700083	-0.010813	
5898.701575	-0.021395	
5898.703148	-0.020690	
5898.704675	-0.020868	
5898.706275	-0.025343	
5898.707765	0.021377	
5898.709330	-0.007752	
5898.710854	0.020515	
5898.712437	0.012402	
5898.713926	0.005752	
5898.715495	0.038989	
5898.716997	0.039211	
5898.718560	-0.037714	
5898.720082	0.005578	
5898.721576	0.040572	
5898.723152	0.033966	
5898.724680	0.071373	
5898.726275	0.013728	
5898.727780	0.069500	
5898.729298	-0.005947	
5898.730881	0.017151	
5898.732392	0.001155	
5898.733977	0.043203	
5898.735475	0.027815	
5898.737068	0.062986	
5898.738562	-0.001947	
5898.740130	0.026824	
5898.741657	0.006182	
5898.743244	0.027138	
5898.744744	0.070362	
5898.746309	0.037761	
5898.747840	0.054273	
5898.749386	0.009651	
5898.750928	0.054611	
5898.752441	0.035875	
5898.754016	0.015818	
5898.755525	0.041466	
5898.757123	0.016374	
5898.758615	0.030473	
5898.760195	0.013357	
5898.761725	0.063659	
5898.763292	-0.006555	
5898.764825	0.004535	
5898.766357	-0.003373	
5898.767905	0.033043	
5898.769425	0.015480	
5898.770988	0.038051	
5898.772512	0.020153	
5898.774103	0.040943	
5898.775591	-0.002237	
5898.777171	0.037051	
5898.778694	0.024237	
5898.780300	0.008990	
5898.781790	-0.013729	
5898.783349	0.002436	
5898.784886	0.013881	
5898.786398	0.021252	
5898.788006	-0.006805	
5898.789485	0.050119	
5898.791098	0.009288	
5898.792590	0.010219	
5898.794180	0.011754	
5898.795706	0.016612	
5898.797297	0.035533	
5898.798784	0.007935	
5898.800362	0.012716	
5898.801876	0.051582	
5898.803459	0.029607	
5898.804981	0.027815	
5898.806501	-0.026278	
5898.808070	0.021055	
5898.809599	0.020834	
5898.811189	0.049970	
5898.812675	0.033776	
5898.814262	-0.007304	
5898.815785	0.036637	
5898.817383	0.023335	
5898.818864	0.013905	
5898.820413	0.036447	
5898.821937	0.060754	
5898.823489	-0.016469	
5898.825254	-0.077812	
5898.826731	-0.004807	
5898.828499	-0.046794	
5898.829986	-0.004787	
5898.831737	-0.041114	
5898.833246	0.027666	
5898.834985	-0.045050	
5898.836501	0.005272	
5898.838229	-0.073546	
5898.839773	0.032592	
5898.841470	-0.080527	
5898.843018	0.047251	
5898.844732	-0.041195	
5898.846287	0.069709	
5898.847972	-0.053509	
5898.849548	0.103519	
5898.851235	-0.042451	
5898.852829	0.031186	
5898.854492	-0.038576	
5898.856086	0.099728	
5898.857737	-0.037654	
5898.859348	0.072380	
5898.860993	-0.014813	
5898.862611	0.121521	
5898.864231	-0.005222	
5898.865906	0.127886	
5898.867517	0.015081	
5898.869187	0.051465	
5898.870793	0.029269	
5898.872438	0.098306	
5898.874007	0.039529	
5898.875707	0.055328	
5898.877269	0.064343	
5898.878976	0.079619	
5898.880521	0.021869	
5898.882197	0.065701	
5898.883681	0.145260	
5898.885378	0.068146	
5898.886867	0.136902	
5898.888575	0.048681	
5898.890070	0.122130	
5898.891769	0.000297	
5898.893261	0.113658	
5898.894930	0.089661	
5898.896446	0.187928	
5898.898074	0.056665	
5898.899630	0.125562	
5898.901205	0.054772	
5898.902809	0.166268	
5898.904360	0.049511	
5898.905979	0.138553	
5898.907498	0.101021	
5898.909181	0.150626	
5898.910657	0.117710	
5898.912381	0.132100	
5898.913855	0.127113	
5898.915565	0.093001	
5898.917052	0.211623	
5898.918680	0.085685	
5898.920175	0.156640	
5898.921796	0.084626	
5898.923313	0.148551	
5898.924907	0.102814	
5898.926443	0.122798	
5898.927990	0.151359	
5898.929606	0.197133	
5898.931097	0.155569	
5898.932741	0.172971	
5898.934243	0.170804	
5898.935895	0.169781	
5898.937386	0.220372	
5898.939029	0.182071	
5898.940505	0.217871	
5898.942146	0.157257	
5898.943628	0.268801	
5898.945263	0.166413	
5898.946747	0.236139	
5898.948363	0.163569	
5898.949872	0.254971	
5898.951421	0.240687	
5898.953010	0.299823	
5898.954507	0.233247	
5898.956168	0.289518	
5898.957653	0.269756	
5898.959263	0.284894	
5898.960779	0.327095	
5898.962371	0.269755	
5898.963846	0.344287	
5898.965410	0.338172	
5898.966902	0.381618	
5898.968441	0.317825	
5898.969977	0.355591	
5898.971467	0.424117	
5898.973027	0.377154	
5898.974560	0.421104	
5898.976150	0.439598	
5898.977648	0.474394	
5898.979222	0.467365	
5898.980725	0.489952	
5898.982290	0.453487	
5898.983791	0.502621	
5898.985352	0.508619	
5898.986859	0.522347	
5898.988391	0.584226	
5898.989964	0.599643	
5898.991457	0.614278	
5898.993044	0.559227	
5898.994542	0.686666	
5898.996102	0.621420	
5898.997638	0.714897	
5898.999158	0.709692	
5899.000738	0.793082	
5899.002256	0.741589	
5899.003838	0.782690	
5899.005325	0.801832	
5899.006909	0.847723	
5899.008433	0.858233	
5899.010031	0.878201	
5899.011519	0.951476	
5899.013093	0.892876	
5899.014611	1.016767	
5899.016183	0.958151	
5899.017719	1.055391	
5899.019236	1.008215	
5899.020807	1.079400	
5899.022317	1.097471	
5899.023889	1.135023	
5899.025407	1.156191	
5899.026994	1.207266	
5899.028489	1.285102	
5899.030055	1.265617	
5899.031579	1.279551	
5899.033156	1.289489	
5899.034687	1.394039	
5899.036214	1.356056	
5899.037768	1.383989	
5899.039290	1.473921	
5899.040876	1.472717	
5899.042358	1.501100	
5899.043962	1.524585	
5899.045463	1.526656	
5899.047073	1.526732	
5899.048563	1.526833	
5899.050151	1.526777	
5899.051646	1.526898	
5899.053178	1.527010	
5899.054740	1.526853	
5899.056261	1.526922	
5899.057839	1.526914	
5899.059337	1.526926	
5899.060908	1.526837	
5899.062428	1.526954	
5899.064034	1.527018	
5899.065530	1.526958	
5899.067099	1.526938	
5899.068623	1.526930	
5899.070192	1.526825	
5899.071717	1.526789	
5899.073241	1.527031	
5899.074801	1.526938	
5899.076331	1.526974	
5899.077890	1.526906	
5899.079389	1.526962	
5899.080971	1.526934	
5899.082495	1.526889	
5899.084088	1.527018	
5899.085585	1.526841	
5899.087238	1.527050	
5899.088929	1.526869	
5899.090477	1.526978	
5899.092156	1.527079	
5899.093668	1.527010	
5899.095430	1.527067	
5899.096922	1.527099	
5899.098684	1.526986	
5899.100165	1.527143	
5899.101924	1.527079	
5899.103413	1.526845	
5899.105188	1.527059	
5899.106674	1.526922	
5899.108445	1.527067	
5899.109932	1.526901	
5899.111693	1.527022	
5899.113196	1.526873	
5899.114917	1.527131	
5899.116438	1.526890	
5899.118151	1.527228	
5899.119688	1.526954	
5899.121378	1.526974	
5899.122943	1.526926	
5899.124633	1.527155	
5899.126194	1.526934	
5899.127876	1.527071	
5899.129455	1.527026	
5899.131116	1.527236	
5899.132712	1.526942	
5899.134336	1.527071	
5899.135955	1.526950	
5899.137568	1.527071	
5899.139203	1.527059	
5899.140818	1.527168	
5899.142461	1.527010	
5899.144070	1.527055	
5899.145740	1.526865	
5899.147315	1.527111	
5899.149016	1.526966	
5899.150491	1.527051	
5899.152193	1.526966	
5899.153668	1.526986	
5899.155386	1.527006	
5899.156869	1.527010	
5899.158585	1.526865	
5899.160083	1.526938	
5899.161771	1.526966	
5899.163272	1.526886	
5899.164943	1.526954	
5899.166462	1.526934	
5899.168105	1.527127	
5899.169651	1.526950	
5899.171280	1.527075	
5899.172878	1.526914	
5899.174460	1.527111	
5899.176074	1.526793	
5899.177621	1.527123	
5899.179243	1.527075	
5899.180741	1.527026	
5899.182446	1.527035	
5899.183923	1.526986	
5899.185567	1.526986	
5899.187046	1.526877	
5899.188695	1.527002	
5899.190189	1.526922	
5899.191802	1.527026	
5899.193316	1.526922	
5899.194887	1.527043	
5899.196432	1.527147	
5899.197965	1.527059	
5899.199580	1.526954	
5899.201065	1.526950	
5899.202700	1.527022	
5899.204204	1.526986	
5899.205839	1.526942	
5899.207337	1.526938	
5899.208982	1.526930	
5899.210470	1.526849	
5899.212086	1.527051	
5899.213583	1.526954	
5899.215222	1.527018	
5899.216712	1.526942	
5899.218320	1.527014	
5899.219858	1.526954	
5899.221345	1.526934	
5899.222947	1.527051	
5899.224451	1.527006	
5899.226016	1.526934	
5899.227541	1.526962	
5899.229118	1.526950	
5899.230619	1.526918	
5899.232171	1.526950	
5899.233681	1.526906	
5899.235232	1.526938	
5899.236764	1.526886	
5899.238252	1.526922	
5899.239839	1.526982	
5899.241344	1.526898	
5899.242944	1.526982	
5899.244440	1.527047	
5899.245998	1.527035	
5899.247520	1.526909	
5899.249092	1.526757	
5899.250588	1.526998	
5899.252146	1.526934	
5899.253661	1.526869	
5899.255222	1.526901	
5899.256754	1.526930	
5899.258252	1.526881	
5899.259857	1.526930	
5899.261352	1.526978	
5899.262920	1.526986	
5899.264436	1.526740	
5899.266005	1.526120	
5899.267526	1.467564	
5899.269044	1.276074	
5899.270599	1.158971	
5899.272135	0.997810	
5899.273713	0.871208	
5899.275196	0.701898	
5899.276777	0.580979	
5899.278289	0.427424	
5899.279891	0.282956	
5899.281386	0.145152	
5899.282945	-0.027390	
5899.284466	-0.132444	
5899.286033	-0.377422	
5899.287575	-0.453010	
5899.289068	-0.623726	
5899.290688	-0.791308	
5899.292181	-0.968268	
5899.293778	-1.096981	
5899.295283	-1.214628	
5899.296860	-1.370065	
5899.298383	-1.451062	
5899.299949	-1.595748	
5899.301467	-1.710945	
5899.303013	-1.725750	
5899.304546	-1.725927	
5899.306084	-1.725729	
5899.307648	-1.725850	
5899.309174	-1.725878	
5899.310743	-1.725899	
5899.312239	-1.725866	
5899.313810	-1.725899	
5899.315330	-1.725854	
5899.316927	-1.725911	
5899.318433	-1.725810	
5899.319978	-1.725866	
5899.321531	-1.725834	
5899.323055	-1.725987	
5899.324623	-1.725931	
5899.326119	-1.725895	
5899.327695	-1.725927	
5899.329212	-1.725899	
5899.330796	-1.725866	
5899.332288	-1.725842	
5899.333847	-1.725826	
5899.335371	-1.726036	
5899.336923	-1.725882	
5899.338465	-1.725903	
5899.339979	-1.725899	
5899.341554	-1.725907	
5899.343070	-1.725778	
5899.344638	-1.725874	
5899.346135	-1.725971	
5899.347721	-1.725991	
5899.349227	-1.725806	
5899.350816	-1.725886	
5899.352318	-1.726027	
5899.353904	-1.725899	
5899.355412	-1.726007	
5899.356989	-1.725834	
5899.358722	-1.725899	
5899.360213	-1.725826	
5899.361983	-1.725927	
5899.363463	-1.725907	
5899.365258	-1.725858	
5899.366749	-1.725935	
5899.368522	-1.725782	
5899.370000	-1.725838	
5899.371756	-1.725947	
5899.373244	-1.725931	
5899.374977	-1.725939	
5899.376483	-1.725991	
5899.378203	-1.725882	
5899.379735	-1.725935	
5899.381449	-1.725899	
5899.382997	-1.726023	
5899.384702	-1.725862	
5899.386242	-1.725999	
5899.387942	-1.725854	
5899.389492	-1.726036	
5899.391171	-1.725766	
5899.392753	-1.726032	
5899.394397	-1.725798	
5899.395997	-1.725971	
5899.397650	-1.725790	
5899.399256	-1.725967	
5899.400878	-1.725794	
5899.402520	-1.725891	
5899.404117	-1.725854	
5899.405779	-1.726019	
5899.407362	-1.725822	
5899.409048	-1.725943	
5899.410622	-1.725834	
5899.412316	-1.725979	
5899.413883	-1.725794	
5899.415549	-1.725991	
5899.417031	-1.725963	
5899.418730	-1.725943	
5899.420225	-1.725931	
5899.421919	-1.725959	
5899.423407	-1.726007	
5899.425109	-1.725758	
5899.426589	-1.725955	
5899.428264	-1.725886	
5899.429777	-1.725826	
5899.431422	-1.725754	
5899.432975	-1.725915	
5899.434581	-1.725955	
5899.436161	-1.725987	
5899.437736	-1.725770	
5899.439347	-1.725991	
5899.440884	-1.725858	
5899.442519	-1.725846	
5899.444009	-1.725822	
5899.445701	-1.726007	
5899.447183	-1.725971	
5899.448898	-1.725786	
5899.450384	-1.725939	
5899.452000	-1.725846	
5899.453490	-1.725894	
5899.455136	-1.725907	
5899.456618	-1.725947	
5899.458213	-1.725814	
5899.459744	-1.725838	
5899.461293	-1.725895	
5899.462906	-1.725886	
5899.464400	-1.725862	
5899.466032	-1.725955	
5899.467539	-1.725749	
5899.469219	-1.725935	
5899.470711	-1.725862	
5899.472338	-1.725790	
5899.473808	-1.725931	
5899.475451	-1.725794	
5899.476935	-1.725935	
5899.478584	-1.725729	
5899.480060	-1.725806	
5899.481679	-1.725802	
5899.483189	-1.725903	
5899.484762	-1.725721	
5899.486334	-1.725939	
5899.487845	-1.725830	
5899.489441	-1.725782	
5899.490926	-1.725806	
5899.492510	-1.725826	
5899.493988	-1.725862	
5899.495581	-1.725858	
5899.497054	-1.725870	
5899.498624	-1.725810	
5899.500120	-1.725794	
5899.501631	-1.725774	
5899.503207	-1.725822	
5899.504693	-1.725641	
5899.506274	-1.725713	
5899.507797	-1.725625	
5899.509357	-1.725318	
5899.510876	-1.724577	
5899.512443	-1.725318	
5899.513951	-1.722877	
5899.515510	-1.709838	
5899.517034	-1.645364	
5899.518610	-1.671496	
5899.520101	-1.565068	
5899.521624	-1.555706	
5899.523219	-1.517792	
5899.524723	-1.439155	
5899.526286	-1.478016	
5899.527824	-1.414892	
5899.529373	-1.407996	
5899.530911	-1.363438	
5899.532430	-1.345206	
5899.534006	-1.295763	
5899.535523	-1.268438	
5899.537103	-1.242983	
5899.538595	-1.189773	
5899.540173	-1.217517	
5899.541683	-1.099990	
5899.543274	-1.120184	
5899.544779	-1.066837	
5899.546346	-1.095793	
5899.547865	-1.044988	
5899.549435	-1.018747	
5899.550967	-0.933234	
5899.552488	-0.943623	
5899.554073	-0.923779	
5899.555563	-0.933544	
5899.557145	-0.889716	
5899.558671	-0.828969	
5899.560260	-0.827636	
5899.561752	-0.790825	
5899.563309	-0.778494	
5899.564838	-0.680711	
5899.566412	-0.711225	
5899.567941	-0.717993	
5899.569463	-0.731246	
5899.571045	-0.611786	
5899.572560	-0.618739	
5899.574139	-0.657854	
5899.575625	-0.593300	
5899.577235	-0.622445	
5899.578725	-0.504766	
5899.580328	-0.559587	
5899.581820	-0.528980	
5899.583408	-0.497813	
5899.584912	-0.505503	
5899.586430	-0.509688	
5899.587988	-0.444385	
5899.589498	-0.464511	
5899.591091	-0.487218	
5899.592585	-0.392899	
5899.594195	-0.451447	
5899.595680	-0.391457	
5899.597259	-0.387461	
5899.598762	-0.318891	
5899.600329	-0.376073	
5899.601848	-0.313203	
5899.603420	-0.360886	
5899.604947	-0.269878	
5899.606491	-0.277101	
5899.608055	-0.300099	
5899.609573	-0.244504	
5899.611147	-0.289391	
5899.612646	-0.215359	
5899.614223	-0.235489	
5899.615749	-0.185598	
5899.617354	-0.231734	
5899.618844	-0.232657	
5899.620467	-0.314581	
5899.622156	-0.231259	
5899.623719	-0.268807	
5899.625459	-0.215162	
5899.626991	-0.241817	
5899.628740	-0.181819	
5899.630246	-0.248258	
5899.632005	-0.209208	
5899.633486	-0.196454	
5899.635234	-0.213111	
5899.636721	-0.171845	
5899.638514	-0.182818	
5899.639997	-0.132126	
5899.641785	-0.204080	
5899.643266	-0.190947	
5899.645009	-0.198130	
5899.646504	-0.151144	
5899.648215	-0.219738	
5899.649733	-0.113398	
5899.651437	-0.198460	
5899.652986	-0.108153	
5899.654693	-0.219295	
5899.656245	-0.085268	
5899.657946	-0.213051	
5899.659498	-0.116444	
5899.661197	-0.201220	
5899.662771	-0.086634	
5899.664441	-0.200502	
5899.666036	-0.092560	
5899.667684	-0.184079	
5899.669274	-0.091923	
5899.670914	-0.201755	
5899.672506	-0.067282	
5899.674125	-0.183495	
5899.675795	-0.075186	
5899.677361	-0.170846	
5899.679023	-0.106469	
5899.680594	-0.125052	
5899.682285	-0.095589	
5899.683759	-0.103090	
5899.685461	-0.087428	
5899.686940	-0.088906	
5899.688654	-0.173352	
5899.690156	-0.064772	
5899.691877	-0.153625	
5899.693365	-0.067157	
5899.695055	-0.140219	
5899.696535	-0.081715	
5899.698219	-0.122160	
5899.699730	-0.038850	
5899.701373	-0.121193	
5899.702920	-0.044554	
5899.704525	-0.105797	
5899.706114	-0.048744	
5899.707673	-0.111050	
5899.709303	-0.034459	
5899.710841	-0.088124	
5899.712522	-0.021158	
5899.714008	-0.062879	
5899.715686	-0.060776	
5899.717166	-0.031599	
5899.718798	-0.068430	
5899.720277	-0.017500	
5899.721900	-0.069200	
5899.723398	-0.022153	
5899.725021	-0.093438	
5899.726536	-0.043519	
5899.728093	-0.066146	
5899.729643	-0.006756	
5899.731159	-0.056007	
5899.732800	0.023198	
5899.734291	0.012974	
5899.735933	0.020104	
5899.737458	-0.011639	
5899.739098	-0.002595	
5899.740585	0.043553	
5899.742251	-0.000404	
5899.743729	-0.018644	
5899.745363	-0.006277	
5899.746847	-0.008199	
5899.748469	-0.044385	
5899.749947	-0.013645	
5899.751548	0.000744	
5899.753088	-0.001737	
5899.754594	0.055844	
5899.756186	0.023750	
5899.757676	0.035916	
5899.759307	0.042248	
5899.760825	0.072980	
5899.762405	0.022288	
5899.763886	0.103579	
5899.765466	-0.001230	
5899.766955	-0.010902	
5899.768529	-0.026761	
5899.770051	-0.018535	
5899.771541	0.001578	
5899.773115	0.030566	
5899.774623	0.012692	
5899.776238	0.024810	
