time (s)	magX	magY	magZ
5330.153414	28.761545	215.867905	56.307426
5330.157163	29.229107	214.815887	55.021629
5330.160446	29.638224	213.471649	53.911171
5330.163815	29.521334	211.426056	52.917595
5330.167217	30.047342	210.198715	51.807137
5330.170555	29.988895	209.263580	50.755112
5330.173934	30.105787	207.627106	50.696663
5330.177307	30.164232	206.516663	49.527756
5330.180632	30.339569	205.113968	49.527756
5330.183970	30.573351	204.587952	48.651085
5330.187377	30.105787	202.951492	47.891289
5330.190700	30.924023	201.957916	46.956161
5330.194005	30.631796	201.490356	45.670372
5330.197317	30.865578	201.022781	45.670372
5330.200651	30.807133	199.678543	44.618347
5330.204429	30.748688	198.684967	44.793686
5330.207737	30.573351	198.100510	43.741676
5330.211089	30.865578	197.632950	43.741676
5330.214385	30.456461	196.756271	43.098778
5330.217749	30.164232	196.171829	42.572769
5330.221083	30.573351	195.470490	42.222092
5330.224452	30.748688	194.886017	41.637642
5330.227744	30.865578	195.061356	42.397430
5330.231079	30.514906	194.126236	41.812973
5330.234371	30.748688	193.834015	41.871422
5330.238154	30.807133	193.366455	40.994743
5330.241508	30.690243	193.015778	40.527184
5330.244851	30.982468	192.606659	40.176506
5330.248172	30.865578	192.723541	40.293404
5330.251465	30.690243	192.255981	41.228523
5330.254764	31.333141	192.548218	40.234955
5330.258056	31.508476	191.905319	40.059624
5330.261485	31.800703	192.489761	40.234955
5330.264777	31.566921	191.963760	40.527184
5330.268116	31.976040	192.197540	40.527184
5330.271445	32.443604	192.314423	39.825836
5330.274828	32.034485	191.963760	39.650497
5330.278655	32.618938	192.431320	40.234955
5330.281996	32.969612	191.846863	40.585617
5330.285265	33.203392	192.723541	40.118057
5330.288687	33.612511	193.015778	40.234955
5330.292009	33.963181	192.840439	40.819405
5330.295367	34.255409	193.658676	40.527184
5330.299126	34.722969	192.781998	41.053185
5330.302457	34.547634	193.892456	40.059624
5330.305801	35.248978	194.126236	40.702515
5330.309124	35.658096	193.950897	41.403862
5330.312460	36.184105	195.061356	41.637642
5330.315792	36.184105	195.528915	41.812973
5330.319123	36.534775	196.113373	42.163651
5330.322502	37.002342	197.106949	43.098778
