crossing time (s)	slope (V/s)	crossing number
6573.229551	-48.229800	7530
6574.257842	-53.269617	7531
6575.281511	-51.472200	7532
6576.282624	-46.688142	7533
6577.278681	-51.600354	7534
6578.403293	-47.582680	7535
6579.396735	-48.734034	7536
6580.444087	-42.609881	7537
6581.436555	-45.817958	7538
6582.525513	-43.486968	7539
6583.501945	-41.880334	7540
6584.570459	-43.596822	7541
6585.572806	-39.478239	7542
6586.619381	-39.016431	7543
6587.653518	-41.837794	7544
6588.712879	-42.459369	7545
6589.730191	-40.544910	7546
6590.750504	-39.889434	7547
6591.762666	-37.728025	7548
6592.812966	-43.537270	7549
6593.844701	-41.266299	7550
6594.856299	-40.038527	7551
6595.892963	-39.422309	7552
6596.976054	-41.847096	7553
6597.961541	-38.076032	7554
6599.028741	-37.452305	7555
6600.004068	-38.229428	7556
6601.106649	-34.012453	7557
6602.098919	-33.247083	7558
6603.129026	-36.043695	7559
6604.126340	-36.962883	7560
6605.206696	-36.358432	7561
6606.222594	-34.057953	7562
6607.273145	-32.127440	7563
6608.337735	-30.800276	7564
6609.333945	-33.880659	7565
6610.341878	-34.168397	7566
6611.407052	-32.751238	7567
6612.445421	-29.722725	7568
6613.454656	-29.439886	7569
6614.474763	-31.747351	7570
6615.007620	2.610076	7571
6615.560810	-35.303101	7572
6616.547861	-31.376453	7573
6617.594287	-26.214510	7574
6618.652605	-28.414996	7575
6619.641511	-28.335298	7576
6620.667364	-29.774985	7577
6621.702833	-24.355035	7578
6622.749909	-26.256494	7579
6623.813404	-27.629537	7580
6624.852070	-28.025302	7581
6625.866764	-26.344948	7582
6626.900570	-24.246537	7583
6627.911032	-25.050145	7584
6628.913205	-28.546605	7585
6629.936534	-27.431782	7586
6631.035353	-24.250998	7587
6632.079066	-24.396899	7588
6633.065883	-22.520021	7589
6634.106812	-23.898747	7590
6635.171371	-25.699650	7591
6636.208191	-24.453708	7592
6637.218086	-24.003623	7593
6638.267866	-22.721338	7594
6639.287957	-26.523055	7595
6640.312933	-23.899259	7596
6641.315847	-23.039782	7597
6642.383514	-21.073830	7598
6643.387162	-22.713157	7599
6644.513093	-22.871329	7600
6645.459582	-21.276913	7601
6646.565305	-19.672865	7602
6647.527737	-19.626684	7603
6648.623547	-20.158302	7604
6649.575169	-23.474932	7605
6650.121917	0.785736	7606
6650.668426	-23.509163	7607
6651.635139	-20.021722	7608
6652.728620	-18.581574	7609
6653.749050	-19.213284	7610
6654.813250	-18.649479	7611
6655.763351	-20.555207	7612
6656.867933	-17.932635	7613
6657.860193	-19.499240	7614
6658.927537	-16.809635	7615
6659.937883	-16.313211	7616
6660.969589	-18.418179	7617
6661.932175	-16.173149	7618
6663.046422	-17.665392	7619
6664.050189	-16.489496	7620
6665.112538	-17.486835	7621
6666.117086	-16.453747	7622
6667.201976	-16.386482	7623
6668.197246	-14.494539	7624
6669.234385	-15.272993	7625
6670.195348	-12.963376	7626
6671.301178	-14.569041	7627
6672.313231	-16.096288	7628
6673.389527	-14.866540	7629
6674.369840	-14.802080	7630
6675.453153	-14.631080	7631
6676.454185	-12.863542	7632
6677.519124	-13.718449	7633
6678.490392	-12.807635	7634
6679.588776	-14.094970	7635
6680.547326	-11.115660	7636
6681.653894	-15.165484	7637
6682.657630	-12.287424	7638
6683.707626	-10.430802	7639
6684.705274	-13.788280	7640
6685.800561	-13.773069	7641
6686.800162	-13.321938	7642
6687.798092	-12.181043	7643
6688.841929	-12.169429	7644
6689.873197	-15.229264	7645
6690.916347	-12.772497	7646
6691.932666	-13.113227	7647
6692.987743	-11.688718	7648
6694.003180	-13.077146	7649
6695.047579	-11.917075	7650
6696.093169	-9.770295	7651
6697.093651	-9.407924	7652
6698.140621	-10.372780	7653
6699.175400	-11.132036	7654
6700.217143	-11.155692	7655
6701.242974	-10.217452	7656
6702.256285	-9.087549	7657
6703.298512	-9.668634	7658
6704.338349	-8.912546	7659
6705.378627	-10.064193	7660
6706.404878	-8.495509	7661
6707.451897	-9.018180	7662
6708.481522	-12.471662	7663
6709.504852	-9.442737	7664
6710.552749	-8.742540	7665
6711.562659	-9.551977	7666
6712.595746	-7.642661	7667
6713.624724	-9.298679	7668
6714.664506	-9.991219	7669
6715.697839	-9.442601	7670
6716.729409	-6.866829	7671
6717.773023	-8.826346	7672
6718.795386	-8.226403	7673
6719.836450	-7.871438	7674
6720.855332	-7.899797	7675
6721.876542	-8.357752	7676
6722.926233	-9.788833	7677
6723.432343	-12.636910	7678
6724.311616	-2.557605	7679
6724.551412	-3.771217	7680
6724.769797	-7.180910	7681
6725.349942	0.598709	7682
6725.650279	-3.546719	7683
6726.443527	-4.617720	7684
6726.714181	-3.136440	7685
6727.594444	-1.061044	7686
