time (s)	det(V)
6573.583185	-0.460926	
6573.584674	-0.430666	
6573.586240	-0.384835	
6573.587759	-0.395273	
6573.589345	-0.437888	
6573.590838	-0.371397	
6573.592352	-0.391478	
6573.593925	-0.366067	
6573.595433	-0.319609	
6573.596984	-0.312447	
6573.598506	-0.352367	
6573.600093	-0.339130	
6573.601582	-0.323915	
6573.603170	-0.345604	
6573.604689	-0.273811	
6573.606282	-0.338409	
6573.607765	-0.211630	
6573.609322	-0.209680	
6573.610855	-0.261347	
6573.612382	-0.178239	
6573.613929	-0.199722	
6573.615445	-0.190509	
6573.617031	-0.225958	
6573.618518	-0.212605	
6573.620082	-0.185345	
6573.621598	-0.224452	
6573.623191	-0.190505	
6573.624679	-0.106305	
6573.626225	-0.190795	
6573.627753	-0.155749	
6573.629280	-0.179637	
6573.630854	-0.177445	
6573.632346	-0.184370	
6573.633935	-0.211867	
6573.635429	-0.111925	
6573.636984	-0.126914	
6573.638519	-0.083340	
6573.640108	-0.128074	
6573.641608	-0.081426	
6573.643157	-0.102374	
6573.644677	-0.034376	
6573.646238	-0.107252	
6573.647786	-0.088186	
6573.649280	-0.064878	
6573.650883	-0.084855	
6573.652385	-0.053784	
6573.653958	-0.089568	
6573.655476	-0.059053	
6573.657064	-0.031298	
6573.658567	-0.033014	
6573.660116	-0.060806	
6573.661652	-0.067061	
6573.663195	-0.115514	
6573.664734	-0.038996	
6573.666258	-0.153650	
6573.668026	-0.169558	
6573.669523	-0.089350	
6573.671278	-0.221217	
6573.672801	-0.132945	
6573.674535	-0.172503	
6573.676056	-0.068741	
6573.677760	-0.202526	
6573.679293	-0.053071	
6573.680975	-0.208895	
6573.682531	-0.056475	
6573.684219	-0.244670	
6573.685799	-0.081007	
6573.687443	-0.254459	
6573.689039	-0.126922	
6573.690682	-0.227167	
6573.692296	-0.079009	
6573.693926	-0.229362	
6573.695537	-0.088589	
6573.697143	-0.220689	
6573.698816	-0.085886	
6573.700406	-0.236291	
6573.702060	-0.127450	
6573.703651	-0.221592	
6573.705322	-0.147237	
6573.706917	-0.163983	
6573.708599	-0.128441	
6573.710161	-0.187931	
6573.711869	-0.170102	
6573.713399	-0.178831	
6573.715125	-0.158102	
6573.716658	-0.171854	
6573.718380	-0.158440	
6573.719870	-0.130612	
6573.721643	-0.190831	
6573.723131	-0.083723	
6573.724916	-0.136800	
6573.726396	-0.108730	
6573.728155	-0.170617	
6573.729637	-0.009654	
6573.731317	-0.149062	
6573.732809	-0.014190	
6573.734459	-0.147781	
6573.735993	-0.058344	
6573.737587	-0.139833	
6573.739160	-0.039713	
6573.740728	-0.082780	
6573.742329	0.055714	
6573.743868	-0.053981	
6573.745505	-0.047685	
6573.747009	-0.049272	
6573.748672	-0.009754	
6573.750155	-0.013404	
6573.751850	-0.025054	
6573.753332	0.054417	
6573.755051	-0.047584	
6573.756539	0.025940	
6573.758245	0.001339	
6573.759735	0.062578	
6573.761434	-0.047814	
6573.762910	0.056693	
6573.764582	0.004316	
6573.766098	0.083022	
6573.767639	0.023926	
6573.769265	0.069555	
6573.770750	0.107373	
6573.772394	0.063674	
6573.773882	0.157235	
6573.775517	0.128860	
6573.777035	0.163387	
6573.778662	0.101173	
6573.780141	0.156164	
6573.781789	0.091993	
6573.783280	0.138762	
6573.784906	0.093721	
6573.786394	0.198413	
6573.788001	0.103856	
6573.789536	0.196149	
6573.791095	0.147519	
6573.792628	0.231481	
6573.794129	0.154202	
6573.795755	0.193615	
6573.797246	0.211521	
6573.798890	0.132345	
6573.800419	0.163503	
6573.802055	0.145634	
6573.803533	0.179931	
6573.805087	0.176741	
6573.806586	0.162315	
6573.808150	0.164853	
6573.809673	0.188032	
6573.811165	0.209374	
6573.812765	0.154931	
6573.814262	0.242177	
6573.815841	0.139785	
6573.817336	0.144800	
6573.818909	0.162605	
6573.820422	0.188648	
6573.821994	0.172612	
6573.823467	0.232440	
6573.825030	0.225632	
6573.826530	0.189470	
6573.828074	0.152611	
6573.829606	0.186775	
6573.831089	0.199956	
6573.832665	0.242382	
6573.834179	0.173284	
6573.835762	0.213233	
6573.837252	0.237391	
6573.838827	0.181127	
6573.840316	0.247083	
6573.841829	0.223658	
6573.843393	0.188342	
