time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6572.154683	51.562904	-0.000099	-0.100000	105
6574.220398	320.855286	0.888667	-0.003983	107
6576.289944	320.902588	0.877841	-0.003337	109
6578.352017	140.925629	-0.867203	0.003698	111
6580.419525	141.019180	-0.858819	0.002841	113
6582.482657	141.223007	-0.848150	0.002822	115
6584.547052	141.433823	-0.838024	0.002133	117
6586.614208	141.623199	-0.825858	0.002168	119
6588.680295	141.588806	-0.814582	0.001970	121
6590.750768	141.373459	-0.801307	0.002132	123
6592.822611	141.030334	-0.790732	0.001576	125
6594.894048	140.739487	-0.782365	0.001629	127
6596.960522	140.637665	-0.773577	0.000762	129
6599.027500	140.692184	-0.766451	0.000530	131
6601.086038	140.751297	-0.759060	0.000188	133
6603.149333	140.942581	-0.750696	-0.000160	135
6605.208274	141.260468	-0.742455	-0.000025	137
6607.269249	141.598877	-0.731007	-0.000389	139
6609.335202	141.721222	-0.717824	-0.000105	141
6611.401821	141.630219	-0.706845	-0.000443	143
6613.469456	141.439957	-0.696183	-0.000777	145
6615.039257	48.778557	-0.000119	-0.100000	147
6616.566190	321.148407	-0.684587	-0.001107	149
6618.628266	321.213440	-0.675625	-0.001293	151
6620.693322	321.226837	-0.666338	-0.001501	153
6622.757328	321.210114	-0.656138	-0.001727	155
6624.825836	321.308441	-0.646174	-0.002107	157
6626.892213	321.396545	-0.635536	-0.002387	159
6628.963496	321.541077	-0.625079	-0.002655	161
6631.029541	321.660950	-0.619539	-0.002796	163
6633.095818	321.694885	-0.611854	-0.002967	165
6635.160047	321.581207	-0.607527	-0.002873	167
6637.223073	321.330017	-0.600483	-0.002869	169
6639.282732	321.074615	-0.592037	-0.003272	171
6641.342962	320.917694	-0.583803	-0.003482	173
6643.399327	320.855927	-0.574814	-0.003728	175
6645.463740	320.888336	-0.565557	-0.004093	177
6647.523782	320.964050	-0.558146	-0.004108	179
6649.592768	313.714722	-0.323842	-0.048790	181
6650.666553	146.075546	-0.314415	-0.033064	183
6652.729850	141.342941	-0.539630	-0.004381	185
6654.788723	141.253067	-0.530489	-0.004463	187
6656.853892	141.178040	-0.524721	-0.004898	189
6658.917107	141.124237	-0.516698	-0.005132	191
6660.979860	141.175980	-0.507860	-0.005278	193
6663.049201	141.153275	-0.501809	-0.005513	195
6665.113361	141.129166	-0.493362	-0.005726	197
6667.176928	141.047165	-0.485083	-0.005836	199
6669.251806	141.054642	-0.478546	-0.005845	201
6671.316824	140.951523	-0.472891	-0.006133	203
6673.388395	140.828384	-0.465678	-0.006415	205
6675.452252	140.773834	-0.458378	-0.006615	207
6677.520734	140.713593	-0.453636	-0.006764	209
6679.579415	140.695175	-0.448511	-0.007091	211
6681.645169	140.647263	-0.444922	-0.007063	213
6683.700331	140.763565	-0.439404	-0.007170	215
6685.757835	140.980286	-0.434907	-0.007275	217
6687.821614	141.250412	-0.429478	-0.007240	219
6689.879272	141.479294	-0.422516	-0.007389	221
6691.943706	141.650665	-0.416100	-0.007491	223
6694.006717	141.689240	-0.408092	-0.007596	225
6696.068544	141.668076	-0.402082	-0.007558	227
6698.132796	141.635086	-0.396054	-0.007607	229
6700.204065	141.503448	-0.391000	-0.007826	231
6702.266165	141.423981	-0.384289	-0.007822	233
6704.334509	141.414185	-0.379304	-0.007902	235
6706.394652	141.282257	-0.375047	-0.008063	237
6708.456894	141.135391	-0.368064	-0.008187	239
6710.522886	141.117432	-0.363933	-0.008165	241
6712.583103	140.966034	-0.358872	-0.008360	243
6714.657110	140.795090	-0.353745	-0.008451	245
6716.721979	140.632019	-0.349579	-0.008399	247
6718.785494	140.582718	-0.342907	-0.008553	249
6720.868862	140.626328	-0.338027	-0.008522	251
6722.930527	128.719543	-0.167423	-0.031286	253
6724.309331	296.151764	-0.066597	0.011021	255
6724.793905	116.214088	-0.068032	0.003266	1
6725.648206	297.230347	-0.081588	0.003304	3
6726.691953	116.701546	-0.082346	0.003945	5
