time (s)	det(V)
2873.465067	-0.396755	
2873.466563	-0.297377	
2873.468180	-0.350985	
2873.469681	-0.241327	
2873.471274	-0.320161	
2873.472797	-0.213821	
2873.474310	-0.270230	
2873.475897	-0.336681	
2873.477393	-0.326505	
2873.479018	-0.256739	
2873.480536	-0.191645	
2873.482105	-0.305453	
2873.483598	-0.206615	
2873.485158	-0.240646	
2873.486669	-0.203001	
2873.488222	-0.232928	
2873.489752	-0.195061	
2873.491245	-0.170646	
2873.492820	-0.265130	
2873.494342	-0.214671	
2873.495931	-0.241061	
2873.497418	-0.193611	
2873.498995	-0.314497	
2873.500521	-0.212468	
2873.502106	-0.244211	
2873.503603	-0.147531	
2873.505151	-0.190493	
2873.506662	-0.187822	
2873.508216	-0.107611	
2873.509756	-0.209926	
2873.511241	-0.225560	
2873.512826	-0.178263	
2873.514331	-0.160849	
2873.515885	-0.262153	
2873.517402	-0.193772	
2873.518950	-0.177554	
2873.520488	-0.191085	
2873.522004	-0.216017	
2873.523547	-0.206478	
2873.525073	-0.192257	
2873.526636	-0.220428	
2873.528140	-0.190014	
2873.529717	-0.169929	
2873.531235	-0.163358	
2873.532790	-0.188966	
2873.534317	-0.120565	
2873.535872	-0.167729	
2873.537400	-0.125464	
2873.538934	-0.190759	
2873.540483	-0.064306	
2873.542021	-0.152421	
2873.543597	-0.133553	
2873.545091	-0.099389	
2873.546660	-0.122088	
2873.548187	-0.146045	
2873.549766	-0.146947	
2873.551269	-0.061116	
2873.552803	-0.093177	
2873.554347	-0.079505	
2873.555863	-0.108767	
2873.557431	-0.036305	
2873.558929	-0.089302	
2873.560527	-0.103155	
2873.562025	-0.020381	
2873.563610	-0.075291	
2873.565103	-0.030835	
2873.566671	0.006814	
2873.568180	0.008131	
2873.569730	-0.054392	
2873.571267	-0.028909	
2873.572807	-0.067512	
2873.574349	-0.029638	
2873.575876	-0.031721	
2873.577452	0.006439	
2873.578965	-0.032164	
2873.580553	-0.022581	
2873.582042	-0.023314	
2873.583599	-0.014818	
2873.585123	0.109319	
2873.586692	0.020744	
2873.588221	0.034267	
2873.589754	0.054670	
2873.591301	0.025401	
2873.592809	-0.057184	
2873.594366	-0.001448	
2873.595877	0.013316	
2873.597467	0.012498	
2873.598958	0.009561	
2873.600540	0.087473	
2873.602061	0.089878	
2873.603644	0.088101	
2873.605128	0.063219	
2873.606737	-0.058783	
2873.608456	-0.005307	
2873.609957	-0.023713	
2873.611722	-0.020494	
2873.613206	0.003342	
2873.614985	-0.072919	
2873.616476	0.023600	
2873.618233	-0.022122	
2873.619724	0.061031	
2873.621496	-0.047335	
2873.622976	0.077861	
2873.624749	-0.063170	
2873.626239	0.006890	
2873.627988	-0.051689	
2873.629505	0.091026	
2873.631226	-0.110306	
2873.632754	0.063847	
2873.634471	-0.075477	
2873.636020	0.098668	
2873.637726	-0.065233	
2873.639275	0.051955	
2873.640952	-0.070554	
2873.642519	0.026057	
2873.644183	-0.114716	
2873.645764	0.045135	
2873.647413	-0.115828	
2873.649017	0.024442	
2873.650649	-0.083928	
2873.652275	0.062719	
2873.653893	-0.072520	
2873.655523	0.028216	
2873.657125	-0.035407	
2873.658789	0.088919	
2873.660359	-0.081120	
2873.662044	0.058493	
2873.663607	-0.034670	
2873.665281	-0.005642	
2873.666838	0.017034	
2873.668537	0.069209	
2873.670086	-0.024953	
2873.671789	0.015197	
2873.673286	0.173176	
2873.674991	0.025280	
2873.676483	0.074337	
2873.678182	0.003998	
2873.679663	0.117069	
2873.681349	-0.030706	
2873.682851	0.143636	
2873.684503	0.045063	
2873.686035	0.216000	
2873.687637	0.052104	
2873.689219	0.159040	
2873.690798	0.042348	
2873.692406	0.166968	
2873.693961	0.105318	
2873.695591	0.159189	
2873.697119	0.051573	
2873.698798	0.143833	
2873.700287	0.144732	
2873.702000	0.174851	
2873.703484	0.185083	
2873.705207	0.174372	
2873.706699	0.273690	
2873.708345	0.166110	
2873.709825	0.263245	
2873.711462	0.143845	
2873.712948	0.321808	
2873.714521	0.240851	
2873.716064	0.321341	
2873.717612	0.283713	
2873.719230	0.329329	
2873.720715	0.333801	
2873.722344	0.321039	
2873.723866	0.362692	
2873.725505	0.333748	
2873.726988	0.336995	
2873.728638	0.288341	
2873.730112	0.367764	
2873.731755	0.317115	
2873.733237	0.440672	
2873.734870	0.386616	
2873.736360	0.501657	
2873.737946	0.381988	
2873.739497	0.490426	
2873.741042	0.419584	
2873.742637	0.482458	
2873.744128	0.439911	
2873.745777	0.491884	
2873.747262	0.512151	
2873.748848	0.414311	
2873.750322	0.551096	
2873.751900	0.617358	
2873.753389	0.585249	
2873.754952	0.489781	
2873.756447	0.602349	
2873.757950	0.549634	
2873.759531	0.563669	
2873.761021	0.572080	
2873.762628	0.593869	
2873.764123	0.606595	
2873.765696	0.544607	
2873.767204	0.637754	
2873.768786	0.647973	
2873.770263	0.655587	
2873.771842	0.599416	
2873.773325	0.674838	
2873.774889	0.600177	
2873.776385	0.601817	
2873.777904	0.700583	
2873.779486	0.697175	
2873.780986	0.701111	
2873.782529	0.608311	
2873.784074	0.715782	
2873.785614	0.718159	
2873.787159	0.766865	
2873.788682	0.778024	
2873.790244	0.788219	
2873.791771	0.835943	
2873.793337	0.753387	
2873.794843	0.751751	
2873.796425	0.830227	
2873.797922	0.861684	
2873.799485	0.862888	
2873.801013	0.877471	
2873.802557	0.819536	
2873.804108	0.888057	
2873.805618	0.856524	
2873.807198	0.995199	
2873.808709	0.945203	
2873.810280	1.012669	
2873.811790	0.998800	
2873.813394	0.993849	
2873.814896	1.118248	
2873.816455	1.080116	
2873.817976	1.212965	
2873.819543	1.113450	
2873.821075	1.201219	
2873.822584	1.242280	
2873.824165	1.276230	
2873.825684	1.236515	
2873.827242	1.299550	
2873.828752	1.330951	
2873.830345	1.338826	
2873.831839	1.380040	
2873.833418	1.423892	
2873.834940	1.426599	
2873.836530	1.426450	
2873.838025	1.426873	
2873.839557	1.426773	
2873.841132	1.426990	
2873.842649	1.426910	
2873.844217	1.426869	
2873.845739	1.426946	
2873.847315	1.426910	
2873.848805	1.426942	
2873.850385	1.427043	
2873.851907	1.426974	
2873.853497	1.427107	
2873.854988	1.426922	
2873.856553	1.426958	
2873.858078	1.427010	
2873.859592	1.427067	
2873.861138	1.426950	
2873.862669	1.427038	
2873.864243	1.427087	
2873.865743	1.426998	
2873.867299	1.427075	
2873.868834	1.426982	
2873.870429	1.427220	
2873.871926	1.426873	
2873.873487	1.426998	
2873.875004	1.427031	
2873.876591	1.427103	
2873.878323	1.427107	
2873.879813	1.427123	
2873.881589	1.427135	
2873.883063	1.427095	
2873.884852	1.427216	
2873.886335	1.427047	
2873.888122	1.427236	
2873.889606	1.427030	
2873.891366	1.427143	
2873.892876	1.427079	
2873.894646	1.427300	
2873.896148	1.427043	
2873.897871	1.427204	
2873.899391	1.427031	
2873.901097	1.427256	
2873.902643	1.426998	
2873.904311	1.427071	
2873.905867	1.427071	
2873.907541	1.427288	
2873.909129	1.426906	
2873.910791	1.427260	
2873.912382	1.427071	
2873.914037	1.427224	
2873.915636	1.426990	
2873.917280	1.427115	
2873.918903	1.427031	
2873.920509	1.427329	
2873.922189	1.427184	
2873.923790	1.427276	
2873.925421	1.427139	
2873.927010	1.427240	
2873.928667	1.427006	
2873.930246	1.427192	
2873.931951	1.427059	
2873.933491	1.427151	
2873.935189	1.427192	
2873.936727	1.427200	
2873.938428	1.427047	
2873.939917	1.427171	
2873.941610	1.427200	
2873.943105	1.427228	
2873.944810	1.427083	
2873.946306	1.427039	
2873.947994	1.427280	
2873.949494	1.427030	
2873.951157	1.427248	
2873.952675	1.426974	
2873.954288	1.427244	
2873.955854	1.427027	
2873.957443	1.427204	
2873.959039	1.426998	
2873.960580	1.427276	
2873.962218	1.427051	
2873.963742	1.427147	
2873.965413	1.426982	
2873.966892	1.427107	
2873.968602	1.427059	
2873.970080	1.427151	
2873.971773	1.427171	
2873.973255	1.426994	
2873.974891	1.427143	
2873.976391	1.427055	
2873.977990	1.427175	
2873.979516	1.426986	
2873.981067	1.427184	
2873.982621	1.426962	
2873.984125	1.427019	
2873.985765	1.427059	
2873.987265	1.427014	
2873.988891	1.427155	
2873.990415	1.427014	
2873.992055	1.427212	
2873.993549	1.427091	
2873.995198	1.427103	
2873.996687	1.427026	
2873.998330	1.426990	
2873.999813	1.427067	
2874.001444	1.427204	
2874.002923	1.427059	
2874.004512	1.427155	
2874.006038	1.426982	
2874.007582	1.427135	
2874.009169	1.427175	
2874.010668	1.427135	
2874.012288	1.427127	
2874.013809	1.427123	
2874.015434	1.427022	
2874.016911	1.426974	
2874.018502	1.427139	
2874.019989	1.426958	
2874.021552	1.427176	
2874.023041	1.427139	
2874.024549	1.427055	
