time (s)	det(V)
3478.967869	-0.326735	
3478.969364	-0.343320	
3478.971108	-0.343847	
3478.972599	-0.329877	
3478.974371	-0.279692	
3478.975852	-0.244585	
3478.977639	-0.299036	
3478.979120	-0.221419	
3478.980889	-0.294871	
3478.982386	-0.180946	
3478.984110	-0.369181	
3478.985629	-0.188330	
3478.987363	-0.329966	
3478.988890	-0.207182	
3478.990606	-0.367900	
3478.992145	-0.083880	
3478.993853	-0.305731	
3478.995401	-0.139148	
3478.997083	-0.302686	
3478.998650	-0.136707	
3479.000290	-0.338961	
3479.001891	-0.106910	
3479.003537	-0.292212	
3479.005134	-0.077680	
3479.006771	-0.291407	
3479.008379	-0.075630	
3479.009992	-0.252864	
3479.011660	-0.091836	
3479.013248	-0.222422	
3479.014907	-0.068890	
3479.016492	-0.222881	
3479.018153	-0.145904	
3479.019731	-0.174525	
3479.021412	-0.123559	
3479.022975	-0.238910	
3479.024697	-0.071029	
3479.026241	-0.168466	
3479.027954	-0.124695	
3479.029435	-0.041925	
3479.031129	-0.135712	
3479.032618	-0.041917	
3479.034311	-0.185067	
3479.035798	-0.013094	
3479.037485	-0.173030	
3479.039011	-0.091844	
3479.040650	-0.160510	
3479.042183	0.035745	
3479.043801	-0.128513	
3479.045369	-0.026899	
3479.046970	-0.126262	
3479.048561	0.061027	
3479.050113	-0.124558	
3479.051722	-0.058050	
3479.053250	-0.139495	
3479.054922	-0.038021	
3479.056399	-0.070288	
3479.058115	-0.040918	
3479.059592	-0.051657	
3479.061301	-0.024051	
3479.062780	0.005710	
3479.064417	-0.042513	
3479.065909	0.019419	
3479.067514	-0.133891	
3479.069030	0.012385	
3479.070603	-0.093435	
3479.072167	0.022452	
3479.073706	-0.075577	
3479.075319	0.031556	
3479.076814	0.014548	
3479.078437	0.029058	
3479.079961	0.028599	
3479.081590	-0.018726	
3479.083072	0.034130	
3479.084696	-0.055754	
3479.086180	0.047387	
3479.087816	-0.059794	
3479.089310	0.040144	
3479.090932	-0.028277	
3479.092442	0.071118	
3479.094027	0.001742	
3479.095565	0.053530	
3479.097080	0.099018	
3479.098683	0.060640	
3479.100170	-0.024978	
3479.101800	0.086845	
3479.103319	0.106064	
3479.104902	0.077100	
3479.106400	0.072834	
3479.107953	0.143849	
3479.109471	0.155866	
3479.111009	0.163463	
3479.112509	0.140840	
3479.113995	0.157659	
3479.115567	0.145461	
3479.117068	0.098615	
3479.118667	0.070361	
3479.120156	0.186928	
3479.121718	0.115063	
3479.123233	0.161369	
3479.124820	0.151886	
3479.126322	0.155374	
3479.127853	0.177981	
3479.129389	0.171218	
3479.130937	0.195569	
3479.132460	0.181164	
3479.133947	0.123212	
3479.135514	0.136304	
3479.137025	0.207654	
3479.138583	0.123345	
3479.140101	0.245754	
3479.141635	0.170742	
3479.143194	0.245142	
3479.144714	0.261855	
3479.146267	0.234829	
3479.147783	0.285098	
3479.149372	0.267458	
3479.150865	0.267809	
3479.152432	0.265009	
3479.153964	0.309695	
3479.155565	0.309824	
3479.157057	0.275877	
3479.158599	0.346361	
3479.160150	0.348162	
3479.161687	0.339303	
3479.163237	0.352230	
3479.164773	0.362434	
3479.166333	0.317724	
3479.167835	0.344428	
3479.169407	0.351493	
3479.170932	0.394870	
3479.172506	0.344709	
3479.174016	0.348818	
3479.175573	0.373713	
3479.177103	0.415342	
3479.178614	0.370672	
3479.180179	0.455492	
3479.181711	0.367244	
3479.183275	0.389867	
3479.184769	0.469688	
3479.186343	0.410975	
3479.187866	0.410113	
3479.189447	0.359542	
3479.190955	0.504722	
3479.192520	0.495196	
3479.194044	0.440052	
3479.195601	0.468802	
3479.197143	0.487799	
3479.198660	0.482824	
3479.200245	0.502744	
3479.201742	0.491622	
3479.203338	0.490144	
3479.204833	0.531503	
3479.206392	0.516062	
3479.207909	0.610127	
3479.209464	0.505246	
3479.210988	0.585099	
3479.212514	0.532904	
3479.214067	0.610260	
3479.215579	0.522878	
3479.217141	0.583424	
3479.218662	0.611167	
3479.220240	0.571701	
3479.221733	0.621995	
3479.223308	0.665573	
3479.224820	0.764730	
3479.226466	0.523583	
3479.228142	0.703995	
3479.229700	0.579621	
3479.231403	0.724862	
3479.232948	0.595110	
3479.234653	0.661404	
3479.236207	0.707295	
3479.237899	0.745064	
3479.239420	0.672897	
3479.241150	0.782157	
3479.242643	0.817715	
3479.244417	0.788485	
3479.245893	0.866969	
3479.247671	0.855907	
3479.249152	0.830650	
3479.250921	0.809964	
3479.252407	0.894934	
3479.254167	0.882502	
3479.255680	0.921339	
3479.257442	0.907482	
3479.258951	1.087153	
3479.260670	0.915245	
3479.262193	1.128125	
3479.263891	1.023373	
3479.265433	1.113212	
3479.267122	1.015666	
3479.268681	1.199599	
3479.270358	1.056816	
3479.271936	1.246505	
3479.273594	1.107718	
3479.275171	1.354388	
3479.276814	1.214013	
3479.278408	1.356140	
3479.280033	1.256052	
3479.281658	1.419989	
3479.283251	1.324002	
3479.284924	1.408577	
3479.286497	1.408512	
3479.288181	1.412722	
3479.289767	1.424094	
3479.291430	1.425798	
3479.292916	1.427038	
3479.294655	1.426926	
3479.296134	1.427006	
3479.297863	1.427031	
3479.299356	1.426954	
3479.301056	1.426946	
3479.302539	1.427022	
3479.304236	1.427075	
3479.305717	1.427071	
3479.307395	1.427115	
3479.308909	1.427047	
3479.310537	1.427192	
3479.312082	1.426801	
3479.313687	1.427002	
3479.315275	1.426918	
3479.316867	1.427155	
3479.318460	1.426926	
3479.320003	1.427071	
3479.321644	1.427010	
3479.323147	1.427155	
3479.324845	1.427091	
3479.326323	1.427075	
3479.328048	1.426901	
3479.329522	1.426918	
3479.331168	1.427030	
3479.332650	1.426966	
3479.334287	1.427107	
3479.335769	1.426906	
3479.337370	1.427083	
3479.338901	1.426914	
3479.340458	1.426978	
3479.342065	1.426986	
3479.343549	1.427051	
3479.345205	1.427006	
3479.346694	1.427095	
3479.348328	1.426990	
3479.349860	1.427010	
3479.351488	1.427002	
3479.352967	1.427087	
3479.354604	1.427091	
3479.356089	1.427010	
3479.357725	1.427063	
3479.359209	1.426958	
3479.360730	1.427143	
3479.362271	1.426942	
3479.363815	1.427030	
3479.365410	1.427027	
3479.366896	1.426898	
3479.368544	1.427095	
3479.370037	1.427087	
3479.371631	1.427010	
