crossing time (s)	slope (V/s)	crossing number
3478.544435	-55.287275	4187
3479.522947	-52.925635	4188
3480.610231	-55.580945	4189
3481.622851	-54.961150	4190
3482.695353	-58.877345	4191
3483.675299	-55.832941	4192
3484.742051	-50.348744	4193
3485.716529	-47.317459	4194
3486.811605	-47.509815	4195
3487.818448	-51.631372	4196
3488.383543	2.012712	4197
3488.905901	-51.351023	4198
3489.860634	-46.385818	4199
3490.953254	-45.170421	4200
3491.988989	-43.856813	4201
3493.030501	-42.925710	4202
3493.982745	-48.458887	4203
3495.095870	-47.237877	4204
3496.060269	-41.726631	4205
3497.139377	-40.647960	4206
3498.137266	-41.258236	4207
3499.154289	-37.963569	4208
3500.173514	-37.158642	4209
3501.239424	-40.488738	4210
3502.261788	-39.925586	4211
3502.845835	2.688963	4212
3503.379061	-39.965794	4213
3504.342265	-34.354212	4214
3505.372032	-36.855406	4215
3506.404553	-35.021981	4216
3507.392198	-33.956844	4217
3508.455093	-32.948907	4218
3509.525924	-32.900825	4219
3510.530496	-33.284028	4220
3511.577900	-32.875887	4221
3512.614376	-31.322140	4222
3513.632399	-30.263354	4223
3514.650453	-29.917667	4224
3515.704617	-30.530426	4225
3516.711779	-29.335130	4226
3517.753451	-28.406704	4227
3518.786617	-27.447308	4228
3519.824749	-31.538619	4229
3520.866630	-29.557838	4230
3521.913084	-26.741628	4231
3522.878620	-25.168721	4232
3523.970495	-26.073392	4233
3524.940266	-28.741307	4234
3526.043157	-26.734522	4235
3527.013862	-25.511070	4236
3528.107880	-25.389868	4237
3529.065847	-24.983073	4238
3530.165481	-21.207738	4239
3531.113323	-22.454508	4240
3532.218401	-19.845172	4241
3533.226767	-20.711405	4242
3534.302187	-22.133573	4243
3535.292440	-21.911020	4244
3536.368477	-20.486795	4245
3537.351200	-19.640340	4246
3538.381595	-21.674852	4247
3539.426189	-17.766493	4248
3540.461556	-17.982087	4249
3541.495682	-23.405460	4250
3542.515388	-19.843473	4251
3543.543536	-19.330025	4252
3544.583440	-19.464857	4253
3545.615619	-16.925953	4254
3546.671615	-17.631172	4255
3547.687280	-16.783663	4256
3548.731342	-15.648860	4257
3549.720422	-17.137735	4258
3550.807397	-15.377133	4259
3551.783422	-13.858945	4260
3552.856348	-14.922425	4261
3553.811955	-14.695719	4262
3554.924647	-17.157631	4263
3555.899118	-14.098560	4264
3556.998854	-13.817395	4265
3557.954955	-12.693196	4266
3559.040939	-12.194212	4267
3560.062251	-16.827231	4268
3561.122326	-13.763772	4269
3562.078383	-12.055381	4270
3563.174111	-10.416196	4271
3564.112909	-12.301617	4272
3565.251989	-11.516950	4273
3566.220996	-12.324375	4274
3567.319112	-11.630175	4275
3568.283984	-9.264459	4276
3569.392337	-10.971700	4277
3570.307184	-10.411730	4278
3571.435545	-10.513185	4279
3572.389403	-10.154683	4280
3573.533077	-12.836068	4281
3574.477081	-11.290921	4282
3575.602969	-9.135000	4283
3576.528187	-9.353084	4284
3577.674105	-9.121231	4285
3578.583556	-11.272496	4286
3579.682794	-10.677295	4287
3580.669875	-8.594459	4288
3581.774568	-8.962908	4289
3582.721611	-9.695914	4290
3583.830744	-8.865111	4291
3584.776658	-8.471204	4292
3585.877536	-7.564933	4293
3586.877960	-6.779561	4294
3587.977501	-12.905199	4295
