time (s)	det(V)
4497.773030	0.520441	
4497.774507	0.537702	
4497.776147	0.474103	
4497.777621	0.616315	
4497.779265	0.504622	
4497.780744	0.604536	
4497.782373	0.531358	
4497.783869	0.656848	
4497.785452	0.585329	
4497.787006	0.705546	
4497.788540	0.691665	
4497.790144	0.693393	
4497.791637	0.619945	
4497.793267	0.726260	
4497.794772	0.712705	
4497.796401	0.684116	
4497.797876	0.880826	
4497.799451	0.837349	
4497.800947	0.868903	
4497.802498	0.848374	
4497.803998	0.866897	
4497.805507	0.896178	
4497.807076	0.875723	
4497.808570	0.850558	
4497.810149	0.960845	
4497.811637	1.031369	
4497.813194	1.031824	
4497.814710	1.065497	
4497.816287	1.063849	
4497.817763	1.135594	
4497.819330	1.066427	
4497.820814	1.140351	
4497.822350	1.192083	
4497.823874	1.141149	
4497.825374	1.157141	
4497.826931	1.172928	
4497.828462	1.278047	
4497.830050	1.221570	
4497.831556	1.265418	
4497.833110	1.315716	
4497.834609	1.369655	
4497.836107	1.363242	
4497.837671	1.389325	
4497.839160	1.390087	
4497.840742	1.380910	
4497.842257	1.419429	
4497.843827	1.423079	
4497.845322	1.426281	
4497.846900	1.423820	
4497.848407	1.426636	
4497.849962	1.426740	
4497.851483	1.426805	
4497.853013	1.426595	
4497.854559	1.426773	
4497.856046	1.426760	
4497.857616	1.426922	
4497.859131	1.426809	
4497.860710	1.426946	
4497.862207	1.426930	
4497.863775	1.426910	
4497.865274	1.426966	
4497.866831	1.427022	
4497.868343	1.427047	
4497.869903	1.426918	
4497.871448	1.426950	
4497.872947	1.426946	
4497.874537	1.427091	
4497.876059	1.426970	
4497.877647	1.427103	
4497.879137	1.426966	
4497.880719	1.427047	
4497.882206	1.427055	
4497.883772	1.426946	
4497.885297	1.426978	
4497.886854	1.427147	
4497.888396	1.426982	
4497.889896	1.427075	
4497.891481	1.427127	
4497.892979	1.426950	
4497.894536	1.427014	
4497.896062	1.426934	
4497.897646	1.427087	
4497.899145	1.426918	
4497.900682	1.427087	
4497.902220	1.426958	
4497.903776	1.427143	
4497.905295	1.427051	
4497.906793	1.427051	
4497.908382	1.427014	
4497.909877	1.426881	
4497.911453	1.427006	
4497.912952	1.426982	
4497.914533	1.427095	
4497.916042	1.427059	
4497.917600	1.427042	
4497.919118	1.426990	
4497.920667	1.427119	
4497.922191	1.426954	
4497.923710	1.427031	
4497.925302	1.426966	
4497.926787	1.427159	
4497.928560	1.427232	
4497.930116	1.426978	
4497.931777	1.427304	
4497.933359	1.426934	
4497.934992	1.427280	
4497.936603	1.427010	
4497.938242	1.427264	
4497.939825	1.427018	
4497.941451	1.427204	
4497.943081	1.427030	
4497.944673	1.427187	
4497.946350	1.427059	
4497.947934	1.427167	
4497.949620	1.427051	
4497.951198	1.427127	
4497.952866	1.426994	
4497.954424	1.427248	
4497.956100	1.427051	
4497.957659	1.427268	
4497.959370	1.427039	
4497.960895	1.427252	
4497.962628	1.427127	
4497.964122	1.427139	
4497.965889	1.427175	
4497.967364	1.427236	
4497.969128	1.427147	
4497.970617	1.427147	
4497.972391	1.427155	
4497.973876	1.427014	
4497.975641	1.427143	
4497.977132	1.427034	
4497.978869	1.427180	
4497.980381	1.427038	
4497.982091	1.427244	
4497.983621	1.427059	
4497.985325	1.427232	
4497.986867	1.427002	
4497.988554	1.427304	
4497.990113	1.426922	
4497.991778	1.427176	
4497.993346	1.427107	
4497.995002	1.427175	
4497.996591	1.426978	
4497.998222	1.427131	
4497.999832	1.426902	
4498.001361	1.427039	
4498.003051	1.426938	
4498.004531	1.427115	
4498.006227	1.427018	
4498.007705	1.427022	
4498.009396	1.427180	
4498.010887	1.427014	
4498.012611	1.427099	
4498.014100	1.426946	
4498.015811	1.427163	
4498.017294	1.426982	
4498.018984	1.427059	
4498.020468	1.426946	
4498.022118	1.427147	
4498.023635	1.426990	
4498.025284	1.427192	
4498.026842	1.427022	
4498.028423	1.427135	
4498.030028	1.426974	
4498.031594	1.427212	
4498.033200	1.426982	
4498.034745	1.427123	
4498.036407	1.427030	
4498.037889	1.427163	
4498.039587	1.427127	
4498.041080	1.427127	
4498.042724	1.427232	
4498.044213	1.427014	
4498.045843	1.427079	
4498.047331	1.426938	
4498.048955	1.427006	
4498.050467	1.427107	
4498.052043	1.426998	
4498.053571	1.427055	
4498.055087	1.427067	
4498.056717	1.427067	
4498.058205	1.427095	
4498.059815	1.427196	
4498.061338	1.427075	
4498.062960	1.427034	
4498.064459	1.427018	
4498.066085	1.427123	
4498.067568	1.426906	
4498.069200	1.427119	
4498.070701	1.426974	
4498.072346	1.427107	
4498.073846	1.426922	
4498.075332	1.426604	
4498.076897	1.426813	
4498.078414	1.423981	
4498.079995	1.386050	
4498.081491	1.375682	
4498.083045	1.261430	
4498.084542	1.157673	
4498.086102	1.063140	
4498.087606	1.074653	
4498.089166	0.964334	
4498.090658	0.814138	
4498.092174	0.756005	
4498.093749	0.744770	
4498.095245	0.644122	
4498.096825	0.520799	
4498.098322	0.532651	
4498.099895	0.410838	
4498.101409	0.380856	
4498.102981	0.249230	
4498.104478	0.255313	
4498.106020	0.122705	
4498.107542	-0.003841	
4498.109036	-0.014701	
4498.110619	-0.095707	
4498.112137	-0.165832	
4498.113727	-0.330465	
4498.115216	-0.378434	
4498.116769	-0.452789	
4498.118285	-0.421884	
4498.119846	-0.597901	
4498.121372	-0.603086	
4498.122888	-0.713409	
4498.124439	-0.813561	
4498.125959	-0.838984	
4498.127532	-0.961518	
4498.129015	-0.998345	
4498.130624	-1.082722	
4498.132105	-1.091451	
4498.133661	-1.267702	
4498.135179	-1.276903	
4498.136739	-1.350404	
4498.138259	-1.387203	
4498.139777	-1.461908	
4498.141342	-1.572888	
4498.142861	-1.690982	
4498.144421	-1.700380	
4498.145917	-1.749171	
4498.147505	-1.817584	
4498.149005	-1.824082	
4498.150588	-1.824944	
4498.152092	-1.825617	
4498.153645	-1.825629	
4498.155176	-1.825701	
4498.156685	-1.825762	
4498.158244	-1.825750	
4498.159766	-1.825786	
4498.161332	-1.825713	
4498.162828	-1.825762	
4498.164425	-1.825737	
4498.165909	-1.825750	
4498.167488	-1.825858	
4498.168989	-1.825870	
4498.170525	-1.825883	
4498.172071	-1.825894	
4498.173585	-1.825725	
4498.175157	-1.825842	
4498.176664	-1.825854	
4498.178220	-1.825782	
4498.179717	-1.825842	
4498.181314	-1.825814	
4498.182800	-1.825879	
4498.184364	-1.825790	
4498.185879	-1.825907	
4498.187440	-1.825899	
4498.188963	-1.825879	
4498.190475	-1.825762	
4498.192040	-1.825798	
4498.193551	-1.825858	
4498.195123	-1.825979	
4498.196605	-1.825883	
4498.198213	-1.825862	
4498.199700	-1.825838	
4498.201277	-1.825915	
4498.202796	-1.825878	
4498.204431	-1.825733	
4498.206126	-1.825862	
4498.207670	-1.825762	
4498.209379	-1.825862	
4498.210914	-1.825802	
4498.212628	-1.825750	
4498.214127	-1.825947	
4498.215862	-1.825705	
4498.217340	-1.825818	
4498.219113	-1.825681	
4498.220607	-1.825806	
4498.222385	-1.825750	
4498.223865	-1.825919	
4498.225654	-1.825826	
4498.227145	-1.825886	
4498.228880	-1.825750	
4498.230386	-1.825870	
4498.232090	-1.825798	
4498.233613	-1.825923	
4498.235319	-1.825766	
4498.236876	-1.825854	
4498.238571	-1.825705	
4498.240125	-1.825814	
4498.241810	-1.825814	
4498.243370	-1.825943	
4498.245054	-1.825746	
4498.246640	-1.825927	
4498.248283	-1.825637	
4498.249887	-1.825854	
4498.251503	-1.825621	
4498.253124	-1.825891	
4498.254760	-1.825685	
4498.256386	-1.825814	
4498.257994	-1.825846	
4498.259647	-1.825830	
4498.261221	-1.825737	
4498.262913	-1.825810	
4498.264467	-1.825830	
4498.266170	-1.825786	
4498.267728	-1.825774	
4498.269392	-1.825907	
4498.270955	-1.825669	
4498.272669	-1.825846	
4498.274150	-1.825814	
4498.275861	-1.825798	
4498.277344	-1.825814	
4498.279040	-1.825822	
4498.280519	-1.825830	
4498.282203	-1.825810	
4498.283711	-1.825894	
4498.285368	-1.825697	
4498.286914	-1.825834	
4498.288520	-1.825782	
4498.290089	-1.825887	
4498.291681	-1.825774	
4498.293271	-1.825770	
4498.294835	-1.825939	
4498.296443	-1.825822	
4498.297964	-1.825762	
4498.299637	-1.825814	
4498.301127	-1.825846	
4498.302854	-1.825750	
4498.304323	-1.825693	
4498.306038	-1.825907	
4498.307526	-1.825766	
4498.309214	-1.825681	
4498.310693	-1.825882	
4498.312310	-1.825850	
4498.313796	-1.825782	
4498.315373	-1.825838	
4498.316911	-1.825846	
4498.318443	-1.825641	
4498.320072	-1.825766	
4498.321553	-1.825790	
4498.323175	-1.825822	
4498.324691	-1.825725	
4498.326331	-1.825810	
4498.327811	-1.825782	
4498.329465	-1.825709	
4498.330935	-1.825741	
4498.332576	-1.825742	
4498.334054	-1.825665	
4498.335694	-1.825641	
4498.337191	-1.825754	
4498.338767	-1.825677	
4498.340319	-1.825665	
4498.341863	-1.825653	
4498.343455	-1.825617	
4498.344939	-1.825302	
4498.346511	-1.825411	
4498.348029	-1.823554	
4498.349608	-1.825375	
4498.351081	-1.823683	
4498.352640	-1.824948	
4498.354139	-1.820791	
4498.355694	-1.794558	
4498.357212	-1.812988	
4498.358706	-1.819284	
4498.360279	-1.803425	
4498.361789	-1.735080	
4498.363381	-1.797721	
4498.364866	-1.719784	
4498.366420	-1.660754	
4498.367933	-1.573444	
4498.369520	-1.592147	
4498.371005	-1.542333	
4498.372568	-1.523021	
4498.374050	-1.531106	
4498.375599	-1.522328	
4498.377116	-1.414547	
4498.378621	-1.477767	
4498.380181	-1.451684	
4498.381698	-1.340341	
4498.383237	-1.378819	
4498.384775	-1.266502	
4498.386292	-1.310797	
4498.387855	-1.278285	
4498.389360	-1.226041	
4498.390928	-1.240845	
4498.392430	-1.269644	
4498.394025	-1.216531	
4498.395513	-1.116507	
4498.397092	-1.154563	
4498.398611	-1.089908	
4498.400157	-1.054008	
4498.401677	-1.011932	
4498.403191	-1.045605	
4498.404754	-0.976406	
4498.406265	-0.903752	
4498.407819	-0.935475	
4498.409333	-0.849325	
4498.410918	-0.929545	
4498.412410	-0.842924	
4498.413989	-0.905439	
4498.415507	-0.761931	
4498.417082	-0.785746	
4498.418595	-0.817868	
4498.420167	-0.850324	
4498.421679	-0.726791	
