crossing time (s)	slope (V/s)	crossing number
4497.053458	-51.253666	5303
4498.097736	-49.609595	5304
4499.093679	-52.952862	5305
4500.121201	-50.619612	5306
4501.214354	-51.410439	5307
4502.230310	-52.602563	5308
4503.255809	-49.001463	5309
4504.289778	-45.050972	5310
4505.296153	-44.388479	5311
4506.366896	-43.348208	5312
4507.359242	-45.334418	5313
4508.436433	-45.133852	5314
4509.455369	-44.132539	5315
4510.525569	-43.549660	5316
4511.503102	-43.486035	5317
4512.558884	-40.014307	5318
4513.525976	-40.667978	5319
4514.613718	-40.156495	5320
4515.636976	-42.695191	5321
4516.629423	-40.897240	5322
4517.700895	-39.558082	5323
4518.768296	-37.770430	5324
4519.799654	-41.801137	5325
4520.327054	0.560180	5326
4520.799644	-38.601131	5327
4521.873109	-37.155447	5328
4522.877094	-37.124196	5329
4523.856314	-41.548771	5330
4524.448431	2.306792	5331
4524.926352	-34.865849	5332
4525.942207	-36.300244	5333
4527.008032	-36.976759	5334
4528.009425	-36.812026	5335
4529.086449	-33.239468	5336
4530.074626	-36.267194	5337
4531.124360	-34.368716	5338
4532.150368	-31.963316	5339
4533.192313	-33.752951	5340
4533.691482	4.347543	5341
4534.176047	-34.750940	5342
4535.243461	-30.999686	5343
4536.267517	-32.505002	5344
4537.300405	-28.802216	5345
4538.326759	-32.458940	5346
4539.411898	-27.846241	5347
4540.394218	-29.092563	5348
4541.379448	-29.167437	5349
4542.441288	-30.027360	5350
4543.469792	-27.382229	5351
4544.524771	-30.013241	5352
4545.554212	-28.022482	5353
4546.587034	-27.603565	5354
4547.636716	-25.667605	5355
4548.646199	-27.101542	5356
4549.680740	-25.431493	5357
4550.656362	-26.841713	5358
4551.757801	-25.089436	5359
4552.718076	-26.361294	5360
4553.821652	-25.138739	5361
4554.304570	6.800314	5362
4554.834071	-25.237287	5363
4555.848405	-26.740606	5364
4556.871699	-24.206632	5365
4557.959320	-24.541632	5366
4558.981477	-23.793028	5367
4560.016537	-22.752838	5368
4561.003340	-27.382827	5369
4561.574521	0.698519	5370
4562.034346	-25.419071	5371
4563.089607	-22.303606	5372
4564.134354	-19.902272	5373
4565.129206	-21.167493	5374
4566.182650	-19.087749	5375
4567.224650	-20.460805	5376
4568.240916	-23.999928	5377
4569.247680	-21.232645	5378
4570.327711	-21.131608	5379
4571.317588	-19.916008	5380
4572.379941	-20.471224	5381
4573.408355	-21.465627	5382
4574.387947	-16.911963	5383
4575.434834	-22.714200	5384
4576.507371	-19.798554	5385
4577.545356	-19.471128	5386
4578.554358	-16.418481	5387
4579.574045	-17.400452	5388
4580.644695	-15.570392	5389
4581.663539	-18.504802	5390
4582.680035	-15.373909	5391
4583.685107	-16.020180	5392
4584.760991	-16.217925	5393
4585.751183	-15.177869	5394
4586.819160	-18.722467	5395
4587.851455	-17.404421	5396
4588.888347	-15.985327	5397
4589.872189	-14.998584	5398
4590.870345	-13.927940	5399
4591.917966	-14.623900	5400
4593.005331	-15.507529	5401
4594.021692	-15.524231	5402
4595.062982	-14.141091	5403
4596.041021	-13.915606	5404
4597.130445	-13.113350	5405
4598.132291	-16.029345	5406
4599.204808	-14.850322	5407
4600.204606	-12.052480	5408
4601.231543	-13.710209	5409
4602.238117	-12.067153	5410
4602.751510	5.688045	5411
4603.322015	-13.452648	5412
4604.318607	-14.672390	5413
4605.375958	-11.464982	5414
4606.364457	-11.454342	5415
4607.466517	-16.532352	5416
4608.483848	-11.923941	5417
4609.479578	-11.360961	5418
4610.492271	-10.882721	5419
4611.558019	-11.688590	5420
4612.603981	-11.208878	5421
4613.624180	-10.679942	5422
4614.647225	-10.274940	5423
4615.659738	-10.536876	5424
4616.686837	-9.648293	5425
