time (s)	magX	magY	magZ
4497.773646	249.615433	-128.514313	190.427811
4497.776984	251.135025	-129.157227	193.466980
4497.780305	252.537704	-130.209229	195.980133
4497.783688	253.355942	-131.319702	198.902405
4497.786997	254.700165	-132.021057	202.116898
4497.790375	256.336639	-133.365295	206.208069
4497.793708	257.447083	-134.125061	210.299240
4497.797435	258.791351	-135.527771	213.864410
4497.800766	260.252472	-136.813568	217.488007
4497.804080	260.895386	-137.631805	221.286972
4497.807486	263.350098	-139.151367	225.845703
4497.810824	263.934540	-140.612518	229.995331
4497.814140	265.278809	-141.255402	234.612488
4497.817441	266.447693	-142.716522	239.171265
4497.820760	267.967285	-143.359436	243.963776
4497.824152	269.895966	-144.879028	249.048492
4497.827507	270.655762	-145.638824	254.600830
4497.830842	272.526001	-147.567505	259.218018
4497.834587	273.811798	-148.911743	264.653442
4497.837870	274.922272	-149.788422	270.673279
4497.841213	276.558716	-150.840454	275.232025
4497.844443	277.610779	-151.892456	281.544128
4497.847771	278.136780	-152.886017	286.628876
4497.851058	279.890106	-153.996490	293.291656
4497.854826	281.526611	-155.749847	299.486847
4497.858089	283.455261	-155.983643	305.798950
4497.861358	283.864410	-157.386322	311.585022
4497.864631	285.267090	-158.496796	318.773834
4497.867927	286.143799	-159.081238	325.085907
4497.871722	287.137329	-160.074829	331.514923
4497.875014	289.124512	-161.302155	339.054352
4497.878288	288.832275	-161.652832	346.243134
4497.881544	290.118042	-162.880188	352.496765
4497.884797	291.403839	-163.230865	359.159546
4497.888573	292.455872	-164.867340	366.465210
4497.891834	292.689667	-165.802460	374.822906
4497.895155	293.624786	-166.328461	380.784363
4497.898432	294.209229	-166.854462	389.025146
4497.901674	294.384583	-168.140259	396.097015
4497.905408	295.144348	-168.432495	404.396271
4497.908831	295.553467	-169.835175	412.286346
4497.912100	295.495056	-170.653412	419.650482
4497.915366	295.553467	-171.588562	428.066620
4497.918640	296.021057	-172.699005	436.774994
4497.921946	295.261230	-172.640564	445.132660
4497.925691	295.027466	-173.517242	454.074799
4497.929447	294.618347	-175.036835	465.179413
4497.932777	293.683228	-175.621277	474.121552
4497.936111	292.923431	-175.738159	484.524841
4497.939460	291.754517	-176.731750	492.824036
4497.942783	291.170074	-177.666870	502.935120
4497.946119	289.007599	-178.075989	513.279968
4497.949444	287.780243	-179.244873	523.566345
4497.952776	286.085327	-179.069550	533.151367
4497.956111	284.916443	-179.829346	543.729980
4497.959442	282.461731	-179.829346	554.951477
4497.962782	279.948578	-179.946228	564.127441
4497.966111	277.493866	-179.712463	575.407349
4497.969447	274.337830	-179.829346	585.752197
4497.972772	272.233765	-179.361786	597.499695
4497.976109	268.902405	-179.303314	607.786072
4497.979446	265.512573	-179.011108	618.656921
4497.982791	262.239624	-178.660431	628.943359
4497.986108	258.148437	-177.257751	639.054382
4497.989442	253.823502	-176.205750	649.983643
4497.992778	249.966095	-175.036835	660.270020
4497.996105	245.758041	-173.867920	670.264160
4497.999875	241.023956	-172.874329	679.907654
4498.003217	237.166565	-171.004089	689.843323
4498.006554	231.614258	-169.309174	700.012878
4498.009862	226.997086	-167.964935	709.247253
4498.013203	220.918762	-165.919342	718.656921
4498.016526	214.840439	-164.516663	727.073059
4498.019870	210.340164	-162.120392	736.424316
4498.023198	204.261826	-160.250153	745.775574
4498.026583	197.949738	-158.204559	754.367065
4498.029880	190.877853	-155.925201	763.718323
4498.033215	184.507309	-153.762695	771.842163
4498.036586	177.026291	-150.431335	778.563416
4498.040291	170.012848	-148.151947	787.388611
4498.043616	161.947388	-145.346588	794.402039
4498.046946	154.583282	-142.599640	800.831055
4498.050354	146.342499	-140.028046	807.844543
4498.053635	138.218582	-137.222687	815.676270
4498.057044	129.393341	-134.534180	821.696106
4498.060406	120.860321	-132.254822	828.183472
4498.063647	111.742836	-128.338989	833.969604
4498.066944	102.216248	-125.358269	838.294556
4498.070314	93.274109	-121.851555	843.613098
4498.074100	83.747513	-118.403282	848.697876
4498.077454	73.461136	-114.896553	853.139709
4498.080786	63.116306	-111.214485	856.529541
4498.084073	53.297485	-107.240211	859.860901
4498.087386	41.666862	-103.382820	863.192322
4498.090722	31.789597	-98.999413	864.711914
4498.094136	21.269432	-94.849800	867.049744
4498.097436	10.749268	-90.466393	868.277039
4498.100780	0.229107	-85.498543	868.452393
4498.104085	-9.531269	-80.530685	870.088806
4498.107886	-21.337234	-75.971947	870.614868
4498.111203	-31.915840	-71.237869	868.686157
4498.114477	-42.436005	-66.620689	868.043274
4498.117791	-52.430153	-60.893044	866.406738
4498.121128	-61.956749	-55.925186	864.068909
4498.124427	-72.535355	-50.840446	861.906433
4498.127751	-82.938629	-45.405029	859.276428
4498.131456	-92.640564	-40.495621	855.477478
4498.134722	-102.108719	-34.943310	852.438416
4498.138055	-111.343063	-29.624783	847.821167
4498.141297	-120.285217	-24.364700	843.963745
4498.144660	-129.636475	-19.805962	838.879028
4498.147930	-138.870834	-14.253654	833.618958
4498.151627	-147.228531	-9.461136	827.716003
4498.154947	-155.995316	-4.727060	821.871399
4498.158216	-163.593216	0.474577	816.085388
4498.161522	-171.950912	4.741087	809.364136
4498.164816	-179.841034	9.475161	802.526001
4498.168512	-187.263580	14.150789	795.921631
4498.171798	-193.867920	18.417299	787.330200
4498.175057	-200.998260	22.742256	780.316772
4498.178349	-208.128586	27.943892	773.361755
4498.182086	-214.557571	32.268848	764.653442
4498.185407	-221.337234	35.950905	756.061951
4498.188707	-227.707779	38.931618	748.113403
4498.191968	-234.019882	43.139683	739.638794
4498.195319	-240.682632	46.821739	730.696655
4498.198602	-246.410294	49.860901	721.754517
4498.202326	-251.261246	53.309174	712.929260
4498.206090	-257.456482	56.932789	703.636475
4498.209422	-262.658081	60.264172	693.233215
4498.212751	-267.742859	63.361774	684.057251
4498.216081	-272.944458	66.342491	674.355347
4498.219420	-276.743408	69.849213	664.419617
4498.222752	-281.594421	72.420807	655.126831
4498.226085	-285.101074	75.109299	643.846863
4498.229419	-289.484497	77.739334	634.670959
4498.232753	-292.874329	80.720047	623.098816
4498.236077	-295.621277	83.116302	613.279968
4498.239414	-299.011108	85.337234	603.694885
