time (s)	magX	magY	magZ
6931.734027	232.607834	-147.333740	196.447693
6931.737417	231.088242	-147.684387	193.350082
6931.740757	230.854462	-145.872589	190.778503
6931.744061	228.925781	-145.580353	188.849792
6931.747829	228.341324	-144.411469	185.693741
6931.751139	227.172409	-143.534790	183.297501
6931.754396	226.178833	-142.365875	180.784332
6931.757654	225.711273	-141.722961	178.972519
6931.760975	224.367035	-141.021637	177.628281
6931.764679	223.724136	-140.495605	176.284042
6931.767950	223.373459	-139.735840	174.180008
6931.771285	222.087677	-138.742249	172.309769
6931.774567	221.853897	-137.398010	171.082413
6931.777861	220.977203	-136.579773	169.913498
6931.781570	220.334305	-135.761536	167.575684
6931.784842	219.808289	-134.767975	165.120972
6931.788168	218.931625	-134.534180	164.536530
6931.791447	219.048508	-133.306824	162.666275
6931.794712	218.171829	-132.897736	160.854462
6931.798468	217.528931	-132.547058	159.218002
6931.801717	216.067795	-131.378143	157.581528
6931.805080	214.898880	-131.261261	155.126831
6931.808345	214.548218	-130.676819	153.724136
6931.811622	213.846878	-130.326111	152.029221
6931.815353	212.502625	-129.917023	150.042068
6931.818632	211.275284	-129.332550	148.464050
6931.821964	210.047928	-129.215668	146.886032
6931.825252	209.288132	-128.864990	145.775574
6931.828527	208.528336	-128.572754	144.080658
6931.832272	207.476334	-128.397430	141.742844
6931.836029	206.599640	-127.754524	140.223267
6931.839368	205.430740	-128.163635	138.937469
6931.842696	204.320282	-127.345421	138.119232
6931.846034	203.969620	-127.637627	136.307419
6931.849361	202.625366	-127.520744	135.080063
6931.852696	202.099365	-127.696083	133.969604
6931.856029	201.047333	-127.520744	133.151367
6931.859365	200.462875	-127.286964	132.450027
6931.862701	199.995316	-127.754524	131.748688
6931.866029	199.703094	-127.696083	131.456451
6931.869364	199.410873	-127.111641	130.462891
6931.872774	198.767975	-127.228523	130.521332
6931.876034	198.943314	-126.994743	130.112213
6931.879362	199.060196	-126.644066	130.696671
6931.882692	198.358841	-126.468727	130.462891
6931.886028	198.534195	-126.351845	129.761551
6931.889357	199.001755	-126.059608	130.813553
6931.892725	199.177094	-126.001167	131.222672
6931.896024	199.644653	-126.059608	130.579773
6931.899362	199.586197	-126.001167	131.222672
6931.903114	199.878433	-126.118065	131.924011
6931.906447	200.287552	-125.416710	132.157791
6931.909784	200.696655	-125.066032	132.976044
6931.913126	200.638229	-124.949150	133.092926
6931.916464	200.872009	-125.066032	133.794266
6931.919797	201.105789	-124.598473	132.917587
6931.923112	201.456451	-124.423149	134.495605
6931.926448	202.099365	-124.598473	134.378723
6931.929784	202.099365	-124.773827	134.320282
6931.933114	202.216248	-124.364693	134.787842
6931.936920	202.683807	-124.481590	134.670959
6931.940222	202.800705	-125.416710	135.080063
6931.943595	203.209824	-125.299828	135.372299
6931.946957	203.969620	-124.773827	135.196960
6931.950239	202.976044	-125.592049	136.307419
6931.953530	202.917587	-125.182930	135.839859
6931.956866	203.443604	-125.884285	136.541199
6931.960220	203.618942	-125.825829	136.132095
6931.963545	203.677383	-126.059608	136.482758
6931.966944	203.443604	-127.170067	137.125656
6931.970308	203.560486	-126.877861	136.541199
6931.974048	204.086502	-127.286964	138.060776
6931.977348	204.378723	-128.163635	138.177673
6931.980676	204.670959	-129.098785	139.229691
6931.984028	204.670959	-128.572754	139.580368
6931.987359	205.138519	-130.209229	140.515488
6931.990695	205.255402	-130.209229	141.099930
6931.993979	205.255402	-131.085907	142.619522
6931.997307	206.015198	-131.670380	144.080658
6932.000650	206.073639	-132.313263	145.132660
6932.004022	206.950317	-133.306824	145.541794
6932.007803	207.534775	-134.008179	147.821152
6932.011105	208.236115	-134.241974	148.873169
6932.014387	209.288132	-134.943298	151.386322
6932.017696	209.697250	-135.820007	153.724136
6932.020966	210.866150	-136.170654	156.061951
6932.024674	212.677963	-136.345978	157.464645
6932.027972	213.788422	-137.281128	159.627121
6932.031238	214.372879	-136.930450	162.724731
6932.034558	216.009338	-138.391602	165.471649
6932.037884	216.886032	-138.391602	167.517242
6932.041205	218.405609	-138.976044	169.679718
6932.044970	220.217422	-139.852722	172.952652
6932.048277	221.503220	-140.028046	175.056686
6932.051626	222.438339	-140.554077	177.394501
6932.054904	223.724136	-140.787842	179.907654
6932.058210	224.776154	-141.080078	183.122147
6932.061488	226.704849	-141.781403	186.102875
6932.065267	227.698425	-142.132080	187.973129
6932.068554	229.218002	-142.891876	190.486267
6932.071850	229.977783	-143.710114	192.999420
6932.075133	231.789597	-144.294556	196.038559
6932.078398	232.900055	-144.937469	198.727066
6932.082127	234.010513	-145.638824	200.831085
6932.085429	235.179428	-146.632385	203.519592
6932.088713	235.939224	-147.567505	205.857407
6932.091971	236.932785	-148.151947	208.838104
6932.095221	238.452362	-149.379303	211.760391
6932.098929	239.036819	-150.489777	214.156631
6932.102672	240.556396	-151.600250	217.429565
6932.106001	241.023956	-152.126251	219.592056
6932.109336	242.017532	-153.353607	223.215652
6932.112668	242.426651	-154.580963	227.014618
6932.116003	243.361771	-156.217407	229.878433
6932.119339	244.530685	-157.444763	234.144928
6932.122687	244.998245	-158.730560	237.125671
6932.126001	246.167145	-160.074829	241.099945
6932.129354	247.862076	-161.302155	245.424896
6932.132672	247.686722	-162.354187	249.399200
6932.136017	249.440094	-163.639984	254.250153
6932.139340	249.966095	-165.276428	259.568665
6932.142669	252.537704	-166.153137	264.244293
6932.145996	253.706604	-167.146698	269.153717
6932.149337	254.524826	-168.374054	275.407379
6932.152669	256.336639	-168.958496	281.193451
6932.156005	256.804199	-170.536530	287.213318
