time (s)	det(V)
6931.734065	-0.565252	
6931.735619	-0.621870	
6931.737133	-0.535845	
6931.738626	-0.520159	
6931.740195	-0.512034	
6931.741716	-0.531438	
6931.743297	-0.490861	
6931.744800	-0.453514	
6931.746359	-0.539910	
6931.747898	-0.456221	
6931.749404	-0.453176	
6931.750973	-0.503345	
6931.752470	-0.493588	
6931.754068	-0.380980	
6931.755554	-0.332201	
6931.757112	-0.397629	
6931.758633	-0.315649	
6931.760229	-0.371405	
6931.761725	-0.312700	
6931.763280	-0.389533	
6931.764810	-0.310746	
6931.766323	-0.294947	
6931.767884	-0.309752	
6931.769405	-0.352766	
6931.770981	-0.285924	
6931.772472	-0.323935	
6931.774044	-0.321812	
6931.775559	-0.298355	
6931.777129	-0.294404	
6931.778620	-0.260993	
6931.780183	-0.382994	
6931.781707	-0.288575	
6931.783220	-0.306420	
6931.784766	-0.317869	
6931.786293	-0.268506	
6931.787859	-0.269779	
6931.789354	-0.272510	
6931.790912	-0.285497	
6931.792447	-0.253633	
6931.794035	-0.297916	
6931.795529	-0.292530	
6931.797095	-0.316076	
6931.798619	-0.285368	
6931.800147	-0.334296	
6931.801689	-0.339795	
6931.803211	-0.267950	
6931.804773	-0.253041	
6931.806267	-0.296921	
6931.807818	-0.336520	
6931.809344	-0.279716	
6931.810920	-0.276768	
6931.812422	-0.307049	
6931.813987	-0.355465	
6931.815510	-0.358776	
6931.817020	-0.347956	
6931.818579	-0.368758	
6931.820104	-0.365258	
6931.821685	-0.275829	
6931.823175	-0.249468	
6931.824740	-0.330393	
6931.826255	-0.280107	
6931.827842	-0.316898	
6931.829335	-0.286403	
6931.830906	-0.268143	
6931.832431	-0.268957	
6931.833991	-0.359646	
6931.835730	-0.373568	
6931.837214	-0.267031	
6931.838991	-0.301558	
6931.840470	-0.273223	
6931.842238	-0.308603	
6931.843739	-0.245605	
6931.845498	-0.326107	
6931.846996	-0.291177	
6931.848723	-0.320745	
6931.850247	-0.222627	
6931.851963	-0.324040	
6931.853498	-0.180229	
6931.855179	-0.253001	
6931.856735	-0.136135	
6931.858406	-0.275898	
6931.859994	-0.122294	
6931.861664	-0.270153	
6931.863248	-0.132123	
6931.864897	-0.259273	
6931.866492	-0.077507	
6931.868123	-0.232827	
6931.869746	-0.093270	
6931.871340	-0.152764	
6931.872996	-0.062811	
6931.874583	-0.156905	
6931.876235	-0.052213	
6931.877831	-0.133480	
6931.879506	-0.087944	
6931.881072	-0.116493	
6931.882764	-0.092238	
6931.884306	-0.095747	
6931.886008	-0.085298	
6931.887553	-0.036503	
6931.889283	-0.100053	
6931.890805	-0.077950	
6931.892535	-0.069974	
6931.894026	-0.038045	
6931.895796	-0.078522	
6931.897277	-0.010250	
6931.899047	-0.068910	
6931.900531	-0.027850	
6931.902302	-0.111546	
6931.903786	0.028462	
6931.905467	-0.062042	
6931.906973	-0.010899	
6931.908604	-0.089032	
6931.910158	0.072222	
6931.911745	-0.071098	
6931.913328	0.054844	
6931.914918	-0.055698	
6931.916504	0.002890	
6931.918063	-0.087840	
6931.919699	-0.004087	
6931.921205	-0.014931	
6931.922887	0.022553	
6931.924368	0.017638	
6931.926096	-0.022843	
6931.927566	0.017598	
6931.929282	-0.080500	
6931.930765	-0.028780	
6931.932457	-0.073168	
6931.933944	-0.000663	
6931.935649	-0.094454	
6931.937141	0.068242	
6931.938706	-0.027092	
6931.940251	-0.005976	
6931.941786	-0.023741	
6931.943374	-0.002862	
6931.944862	-0.032527	
6931.946491	-0.104412	
6931.947998	-0.017630	
6931.949658	-0.023237	
6931.951144	-0.056942	
6931.952786	-0.128260	
6931.954263	-0.008292	
6931.955896	-0.068935	
6931.957375	0.021831	
6931.958982	-0.048801	
6931.960481	0.017686	
6931.962065	-0.094353	
6931.963598	-0.082293	
6931.965151	-0.069454	
6931.966747	0.004925	
6931.968239	-0.069825	
6931.969892	0.000292	
6931.971394	0.056580	
6931.973024	0.027475	
6931.974549	0.054312	
6931.976109	0.034114	
6931.977603	0.095183	
6931.979148	0.000199	
6931.980654	-0.013308	
6931.982186	0.044293	
6931.983726	0.033941	
6931.985217	0.073982	
6931.986779	0.069313	
6931.988306	0.062526	
6931.989894	0.135060	
6931.991388	0.081116	
6931.992957	0.108509	
6931.994431	0.174315	
6931.995995	0.083852	
6931.997484	0.151096	
6931.999029	0.145312	
6932.000546	0.184475	
6932.002044	0.117689	
6932.003623	0.217072	
6932.005109	0.203327	
6932.006707	0.233234	
6932.008191	0.201406	
6932.009755	0.161578	
6932.011275	0.245230	
6932.012803	0.214977	
6932.014347	0.268312	
6932.015863	0.260131	
6932.017415	0.268345	
6932.018916	0.261215	
6932.020482	0.306175	
6932.021994	0.313369	
6932.023572	0.284502	
6932.025072	0.309317	
6932.026606	0.348585	
6932.028154	0.381923	
6932.029667	0.269569	
6932.031230	0.392945	
6932.032763	0.353632	
6932.034330	0.284277	
6932.035823	0.420023	
6932.037408	0.472870	
6932.038925	0.417288	
6932.040520	0.345378	
6932.042008	0.438533	
6932.043566	0.416655	
6932.045089	0.447943	
6932.046594	0.352392	
6932.048161	0.414979	
6932.049652	0.419318	
6932.051234	0.398673	
6932.052731	0.479622	
6932.054321	0.433925	
6932.055820	0.434142	
6932.057398	0.408574	
6932.058884	0.484037	
6932.060446	0.500013	
6932.061968	0.440269	
6932.063525	0.390330	
6932.065079	0.462212	
6932.066562	0.419709	
6932.068160	0.394757	
6932.069654	0.422037	
6932.071248	0.479489	
6932.072739	0.486954	
6932.074317	0.405888	
6932.075807	0.493765	
6932.077364	0.461386	
6932.078883	0.460298	
6932.080429	0.426839	
6932.081966	0.476556	
6932.083460	0.500690	
6932.085061	0.436527	
6932.086556	0.492186	
6932.088124	0.546138	
6932.089650	0.491191	
6932.091229	0.481330	
6932.092729	0.517367	
6932.094274	0.535837	
6932.095796	0.506563	
6932.097344	0.510153	
6932.098869	0.573538	
6932.100395	0.515035	
6932.102155	0.443802	
6932.103659	0.585273	
6932.105398	0.525549	
6932.106915	0.614148	
6932.108612	0.539024	
6932.110140	0.719637	
6932.111832	0.550428	
6932.113376	0.731267	
6932.115044	0.575649	
6932.116618	0.746599	
6932.118287	0.617298	
6932.119887	0.831206	
6932.121515	0.729068	
6932.123108	0.884206	
6932.124749	0.780058	
6932.126343	0.948208	
6932.127961	0.823290	
6932.129631	0.943475	
6932.131207	0.892702	
6932.132879	0.997672	
6932.134436	0.983895	
6932.136114	1.074359	
6932.137677	1.045835	
6932.139357	1.152545	
6932.140906	1.164440	
6932.142604	1.213513	
6932.144152	1.248745	
6932.145880	1.238396	
6932.147381	1.276065	
6932.149141	1.296110	
6932.150620	1.402434	
6932.152381	1.331833	
6932.153865	1.425093	
6932.155627	1.424493	
6932.157120	1.426591	
6932.158899	1.427031	
6932.160384	1.426946	
6932.162138	1.426978	
6932.163634	1.426938	
6932.165268	1.427018	
6932.166803	1.426914	
6932.168433	1.427135	
6932.170007	1.427047	
6932.171592	1.427184	
6932.173181	1.427051	
6932.174740	1.427047	
6932.176362	1.427014	
6932.177884	1.427127	
6932.179560	1.426970	
6932.181040	1.427159	
6932.182768	1.427059	
6932.184249	1.427010	
6932.185943	1.426982	
6932.187439	1.427038	
6932.189154	1.427135	
6932.190641	1.427075	
6932.192340	1.427071	
6932.193822	1.426942	
6932.195518	1.427071	
6932.197012	1.427006	
6932.198581	1.427107	
6932.200132	1.427042	
6932.201659	1.427208	
6932.203277	1.427075	
6932.204758	1.427079	
6932.206391	1.426990	
6932.207911	1.427075	
6932.209549	1.427055	
6932.211024	1.427010	
6932.212649	1.426966	
6932.214125	1.426902	
6932.215760	1.427163	
6932.217252	1.426962	
6932.218872	1.427103	
6932.220380	1.426926	
6932.221933	1.427091	
6932.223477	1.426982	
6932.224986	1.427143	
6932.226610	1.427018	
6932.228101	1.427055	
6932.229741	1.427115	
6932.231253	1.427019	
6932.232881	1.427002	
6932.234359	1.426926	
6932.235918	1.427095	
6932.237419	1.426950	
6932.238975	1.427038	
6932.240505	1.426990	
6932.241997	1.427095	
6932.243589	1.427030	
6932.245083	1.427071	
6932.246671	1.426970	
6932.248173	1.427051	
6932.249726	1.427055	
6932.251237	1.426894	
6932.252815	1.427034	
6932.254291	1.427006	
6932.255867	1.426998	
6932.257353	1.427075	
6932.258912	1.427075	
6932.260431	1.426998	
6932.261926	1.426942	
6932.263493	1.426994	
6932.265015	1.427042	
6932.266609	1.427051	
6932.268093	1.426833	
6932.269669	1.426954	
6932.271155	1.427010	
6932.272675	1.427042	
6932.274240	1.427067	
6932.275741	1.427010	
6932.277315	1.426922	
6932.278808	1.426938	
6932.280400	1.427030	
6932.281902	1.426938	
6932.283487	1.427071	
6932.284986	1.427119	
6932.286539	1.427022	
6932.288066	1.426922	
6932.289572	1.427131	
6932.291146	1.427103	
6932.292649	1.427111	
6932.294258	1.426990	
6932.295744	1.427087	
6932.297307	1.427006	
6932.298824	1.426938	
6932.300412	1.427059	
6932.301914	1.427119	
6932.303474	1.427031	
6932.305010	1.427067	
6932.306518	1.427075	
6932.308070	1.427067	
6932.309604	1.426994	
6932.311169	1.426914	
6932.312656	1.427155	
6932.314256	1.427002	
6932.315761	1.427087	
6932.317347	1.427031	
6932.318843	1.427063	
6932.320410	1.427030	
6932.321912	1.427055	
6932.323426	1.426982	
6932.324981	1.427095	
6932.326518	1.427055	
6932.328093	1.427022	
6932.329588	1.427027	
6932.331164	1.426982	
6932.332673	1.426970	
6932.334288	1.426942	
6932.335777	1.427119	
6932.337368	1.426926	
6932.338868	1.426913	
6932.340396	1.427022	
6932.341952	1.426970	
6932.343473	1.427022	
6932.345041	1.427030	
6932.346534	1.427079	
6932.348103	1.427042	
6932.349626	1.427018	
6932.351202	1.427034	
6932.352703	1.426946	
6932.354240	1.427063	
6932.355781	1.426942	
6932.357327	1.427034	
6932.358841	1.427002	
6932.360364	1.427063	
6932.361936	1.426962	
6932.363438	1.427143	
6932.365199	1.427163	
6932.366735	1.427103	
6932.368441	1.427288	
6932.370002	1.427018	
6932.371686	1.427071	
6932.373255	1.426974	
6932.374928	1.427147	
6932.376519	1.426898	
6932.378160	1.427216	
6932.379771	1.427115	
6932.381383	1.427296	
6932.383011	1.426954	
6932.384622	1.427167	
6932.386264	1.426845	
6932.387874	1.427123	
6932.389530	1.426571	
6932.391112	1.376604	
6932.392790	1.362336	
6932.394342	1.281322	
6932.396046	1.239605	
6932.397581	1.109889	
6932.399274	1.069171	
6932.400811	0.993325	
6932.402529	0.892698	
6932.404046	0.904360	
6932.405809	0.802661	
6932.407287	0.778628	
6932.409054	0.683564	
6932.410532	0.688950	
6932.412296	0.479662	
6932.413781	0.479320	
6932.415519	0.315456	
6932.417011	0.340693	
6932.418747	0.148135	
6932.420265	0.202711	
6932.422009	0.031540	
6932.423531	0.051597	
6932.425248	-0.140719	
6932.426788	-0.093838	
6932.428408	-0.341805	
6932.429980	-0.338018	
6932.431556	-0.486873	
6932.433160	-0.485866	
6932.434694	-0.655796	
6932.436305	-0.628593	
6932.437806	-0.725047	
6932.439500	-0.776835	
6932.440980	-0.881475	
6932.442668	-1.014752	
6932.444146	-1.087681	
6932.445864	-1.193577	
