time (s)	magX	magY	magZ
4337.455518	35.424316	250.818237	80.153130
4337.458839	35.658096	253.331390	82.315605
4337.462210	36.067215	255.435410	83.835197
4337.465530	36.768559	257.597900	86.698997
4337.468864	36.885448	260.286407	88.569252
4337.472195	37.937466	262.857971	90.790184
4337.475553	38.463470	265.429596	94.180016
4337.478839	38.931038	268.176514	95.816490
4337.482606	39.281708	271.624756	98.563408
4337.485920	39.690826	275.189941	101.135017
4337.489286	40.567505	277.819977	104.524849
4337.492620	40.509060	281.092926	107.797783
4337.496051	41.093513	284.015198	112.239632
4337.499353	41.385742	287.346588	114.577446
4337.502662	42.028641	290.151947	117.675041
4337.505970	42.496201	293.892456	122.467567
4337.509260	42.905319	297.516052	125.565163
4337.512620	44.015781	300.263000	129.714783
4337.515965	45.184689	304.880188	133.104614
4337.519333	45.184689	308.270020	138.130920
4337.522704	45.886032	311.776733	141.520752
4337.526443	47.347168	315.225006	146.780823
4337.529792	47.990067	319.257751	151.222687
4337.533078	48.983639	322.530670	155.839874
4337.536453	50.210991	326.738739	160.398590
4337.539777	51.087669	330.187012	165.483337
4337.543119	52.139687	333.635284	170.334320
4337.546445	53.425484	337.434265	175.009949
4337.549800	55.120399	342.051422	180.620697
4337.553138	56.113972	345.499725	185.296326
4337.556540	57.808884	348.889526	191.199310
4337.559839	58.919346	353.506714	196.634705
4337.563607	60.497372	357.422546	203.531250
4337.566892	61.900059	360.870819	209.551117
4337.570252	63.419640	364.845123	215.746338
4337.573575	64.880775	369.228516	222.000000
4337.576915	66.049683	372.326111	228.838104
4337.580230	67.043251	377.001740	236.377563
4337.583524	68.913506	381.092926	243.800110
4337.586844	70.491524	385.242554	251.105774
4337.590594	71.660431	388.749268	258.645233
4337.593890	72.361778	394.009338	267.236694
4337.597182	74.232025	397.223846	275.243713
4337.600483	75.576271	401.256561	284.068939
4337.603830	76.569847	404.471069	294.063110
4337.607161	78.323204	409.263580	303.063690
4337.610528	79.141441	412.536530	312.765625
4337.613818	80.544128	416.861481	322.876678
4337.617567	81.596146	420.192871	333.046173
4337.620884	83.349503	423.524231	343.624756
4337.624172	84.518410	427.498535	355.080078
4337.627577	85.687317	430.011658	367.119812
4337.630894	87.148453	433.985962	378.575073
4337.634209	87.908249	437.025116	390.556366
4337.637505	89.252487	440.707153	403.239044
4337.640829	90.304504	442.811218	416.915253
4337.644206	91.882523	445.032135	430.065491
4337.647986	93.518997	447.019287	442.222107
4337.651739	95.097015	449.298615	456.541199
4337.655083	96.207489	450.876678	470.217407
4337.658396	97.551727	452.513123	484.419617
4337.661731	99.831100	453.565186	498.271179
4337.665062	101.058441	454.324982	513.174744
4337.668391	102.519577	454.441833	527.786072
4337.671729	104.156052	454.032715	543.098755
4337.675068	105.792526	453.389832	558.820557
4337.678393	108.071884	451.987122	573.256592
4337.681727	109.942139	451.168884	589.387512
4337.685060	111.929291	448.831085	605.050842
4337.688392	114.208649	446.201050	621.941528
4337.691728	116.312683	442.928070	637.663330
4337.695056	118.182938	440.122711	653.677368
4337.698409	119.468735	436.265320	669.340759
4337.701722	121.748108	431.881897	686.231445
4337.705059	122.975464	426.855621	703.414368
4337.708394	124.845703	421.946259	720.714172
4337.711727	127.008179	415.517242	738.072449
4337.715503	128.352432	409.029816	755.138550
4337.718849	129.872009	401.490356	773.022766
4337.722153	130.222672	393.658661	790.907043
4337.725474	132.151382	385.476349	808.031616
4337.728854	133.086502	376.241943	826.266541
4337.732149	133.612503	365.488007	843.566345
4337.735475	134.080063	355.376953	860.281677
4337.738808	134.430740	344.272369	877.990662
4337.742155	135.190536	332.407928	896.985352
4337.745495	134.664520	319.549988	914.285217
4337.748832	134.606079	306.341309	931.117493
4337.752637	134.196960	292.665100	947.832825
4337.755899	133.846283	278.053772	964.197571
4337.759232	132.443604	262.799530	980.620667
4337.762564	131.742264	247.837524	996.693176
4337.765927	130.690247	230.713013	1011.713684
4337.769341	129.404449	213.939209	1026.441895
4337.772678	128.352432	196.522491	1040.059692
4337.775988	126.715958	178.871994	1053.326782
4337.779234	125.488602	160.286377	1066.593872
4337.783027	124.319702	141.700760	1078.633545
4337.786359	122.917007	122.472244	1089.562866
4337.789786	121.046753	103.243721	1099.031128
4337.793076	119.293396	84.015198	1108.031616
4337.796410	117.773819	64.377556	1116.213989
4337.799817	116.078903	44.389244	1122.818237
4337.803107	114.793106	24.284044	1129.597900
4337.806471	112.396851	4.354178	1134.039795
4337.809814	111.111053	-15.341906	1137.371216
4337.813114	109.182350	-35.271767	1141.637695
4337.816442	108.247223	-54.617180	1143.566406
4337.819754	106.084747	-74.313271	1145.553467
4337.823085	104.039154	-93.658684	1145.787354
4337.826516	102.870255	-112.887199	1144.501465
4337.830238	100.766220	-131.239044	1142.689697
4337.833570	98.253067	-150.058456	1140.176636
4337.836915	96.207489	-168.351852	1136.260742
4337.840209	94.512566	-186.586807	1131.935791
4337.843559	91.824081	-203.243729	1126.325073
4337.846856	89.486267	-220.251312	1118.317993
4337.850235	86.622444	-236.499130	1110.369385
4337.853532	83.875511	-252.162476	1101.310425
4337.856867	80.777908	-267.416718	1092.309814
4337.860654	77.855644	-282.028046	1080.971436
4337.863962	74.173584	-296.931610	1069.633057
4337.867274	70.725311	-311.075378	1057.885498
4337.870553	67.218590	-323.758057	1044.969116
4337.873907	63.711868	-336.615997	1031.935791
4337.877251	60.322037	-349.473999	1017.850281
4337.880615	56.464642	-361.046173	1002.537659
4337.883902	52.139687	-372.092346	986.348328
4337.887254	48.399185	-381.735840	971.152527
4337.890585	44.191116	-391.496216	954.729431
4337.894394	40.976624	-401.139679	937.488037
4337.897742	37.411457	-409.088257	919.720581
4337.901041	34.021626	-416.510803	901.602600
4337.904343	30.865578	-424.167145	883.893616
4337.907750	27.475746	-430.888367	864.898926
4337.911032	24.027472	-435.914642	846.956177
4337.914390	21.455875	-441.525452	827.435425
4337.917705	18.533607	-445.616608	808.499084
4337.920991	15.962013	-448.831116	791.140869
4337.924321	13.624195	-452.805359	772.555176
4337.928080	11.286385	-455.610748	753.443542
4337.931700	9.182350	-457.422577	735.033325
4337.935042	7.253654	-460.520172	716.564575
4337.938368	5.383404	-462.858002	699.030945
4337.941701	3.688488	-463.910004	679.919312
4337.945029	2.110462	-464.728241	663.729980
4337.948369	0.766224	-465.254242	645.962585
4337.951701	-0.636471	-464.903595	630.649902
4337.955034	-1.337814	-463.910004	613.116272
4337.958366	-2.448273	-463.910004	596.400940
4337.961703	-3.967854	-463.150208	579.919312
4337.965032	-4.669197	-461.104614	564.665100
4337.968376	-5.838104	-458.007050	548.884827
4337.971722	-7.123901	-456.370544	532.753906
4337.975027	-7.825245	-454.266479	516.915283
4337.978376	-8.351254	-451.870239	503.063721
4337.981693	-9.227940	-448.538879	489.445923
4337.985458	-9.929279	-445.850372	474.308594
4337.988787	-10.922848	-443.103455	460.924622
4337.992130	-11.916424	-440.181213	446.956146
4337.995452	-13.026882	-437.083557	434.098175
4337.998785	-14.195789	-433.401520	420.947968
4338.002145	-14.371128	-430.654602	407.856201
4338.005475	-16.066036	-427.440125	396.225586
4338.008803	-16.708942	-424.108734	384.478088
4338.012157	-17.877850	-420.601990	372.438324
4338.015486	-18.637638	-416.218597	360.924622
4338.018783	-19.864986	-412.127441	349.177063
4338.022548	-20.098774	-409.088257	338.890686
4338.025913	-20.683224	-404.587982	329.539459
4338.029238	-21.676800	-400.730560	319.428406
4338.032644	-22.553471	-396.405579	309.843353
4338.035951	-23.547047	-391.846893	300.199890
4338.039260	-23.547047	-387.755707	291.608429
4338.042543	-24.248394	-383.547638	282.315613
4338.045871	-24.774395	-380.099365	273.665680
4338.049199	-25.241962	-375.832855	265.424896
4338.052573	-26.293972	-371.624786	257.184082
4338.056406	-26.235531	-367.475159	249.644653
4338.059340	-26.293972	-363.793091	242.631195
4338.063039	-26.235531	-359.175934	235.383972
4338.066368	-26.936878	-355.435425	228.838104
4338.069667	-26.703098	-351.461151	222.000000
4338.073076	-26.527760	-347.954407	216.038574
4338.076385	-26.819988	-344.155457	209.726471
4338.079714	-27.462887	-340.414978	203.472809
4338.083066	-27.229107	-336.089996	198.037384
4338.086382	-26.001751	-332.349518	192.426666
4338.089720	-26.469318	-328.667450	186.815887
4338.093137	-26.177082	-325.569824	182.607849
4338.096422	-25.651081	-321.770905	177.347748
4338.100175	-26.001751	-318.322632	173.256592
4338.103483	-25.475742	-315.283447	168.873199
4338.106826	-25.943302	-311.952087	164.197540
4338.110137	-25.358852	-308.270020	159.814148
4338.113480	-25.300411	-305.230865	155.489166
4338.116857	-25.183514	-301.431915	152.333130
4338.120172	-25.183514	-298.860321	148.534210
4338.123503	-24.715954	-296.171814	144.033905
4338.126963	-25.358852	-292.898895	141.170074
4338.130239	-25.183514	-289.392181	136.728241
4338.133561	-24.891285	-286.352997	134.098175
4338.136908	-24.774395	-283.313873	130.416138
4338.140692	-24.774395	-280.859161	127.669197
4338.144115	-25.709522	-277.878448	124.454704
4338.147431	-25.300411	-275.657532	120.831093
4338.150738	-26.177082	-273.027496	118.785500
4338.154120	-26.060192	-270.397430	115.278786
4338.157452	-25.826412	-267.650513	112.531853
4338.160778	-26.293972	-265.780243	109.843361
4338.164125	-26.761547	-263.384003	107.330223
4338.167474	-26.235531	-260.695496	105.343071
4338.170787	-26.352421	-258.065460	103.472816
4338.174098	-26.819988	-256.253662	99.615425
4338.177449	-27.170658	-254.617187	98.504967
4338.180815	-27.696667	-252.396271	96.050270
4338.184192	-26.936878	-250.000031	94.589134
4338.187515	-27.053768	-248.305084	92.777336
4338.191336	-26.936878	-246.259521	91.374626
4338.195008	-27.170658	-244.330811	89.153709
4338.198342	-26.995327	-242.343658	87.458794
4338.201680	-27.112217	-241.233185	85.530098
4338.205011	-26.819988	-239.070709	84.419640
4338.208340	-26.936878	-237.843369	83.542961
4338.211673	-27.112217	-235.797775	81.380486
4338.215010	-26.878437	-234.336655	79.977791
4338.218348	-26.410870	-233.167740	79.334892
4338.221678	-26.235531	-231.998840	77.639977
4338.225008	-26.060192	-230.946823	76.704857
4338.228343	-26.060192	-229.953262	76.704857
4338.231668	-25.709522	-228.141449	74.600822
4338.235003	-25.767971	-227.264755	73.315025
4338.238388	-25.943302	-226.212753	73.548805
4338.241673	-25.709522	-225.160736	71.970772
4338.245008	-25.534191	-224.225616	70.801872
4338.248341	-25.475742	-223.056686	70.042076
4338.251700	-25.592632	-222.355362	70.158974
4338.255430	-26.177082	-221.420227	69.457634
4338.258757	-25.475742	-221.011108	68.054939
4338.262091	-25.300411	-219.900650	67.821159
4338.265436	-25.475742	-219.433090	67.119820
4338.268766	-25.066624	-218.673294	66.360023
4338.272124	-25.241962	-217.738174	66.067802
4338.275465	-25.767971	-216.978378	65.717133
4338.278783	-25.651081	-216.686142	65.132675
4338.282163	-25.475742	-216.043243	64.139099
4338.285429	-25.884861	-215.049683	64.255997
4338.289183	-26.118641	-214.991226	63.496201
4338.292520	-26.235531	-213.880768	63.028641
4338.295896	-26.177082	-213.997665	61.742836
4338.299203	-26.586208	-213.530106	61.567505
4338.302581	-27.112217	-213.120972	61.275276
4338.305930	-27.345997	-212.711868	60.690826
4338.309259	-27.287548	-212.302750	60.632378
4338.312511	-27.872005	-212.127411	60.340149
4338.315846	-27.930454	-212.244308	60.164818
4338.319185	-28.222675	-211.484528	60.281715
4338.323019	-28.573345	-211.718292	59.931038
4338.325911	-28.690235	-211.250732	59.463470
4338.329714	-29.216251	-212.010513	59.989479
4338.333098	-28.573345	-211.601410	60.281715
4338.336420	-28.865574	-211.601410	60.632378
4338.339728	-28.924015	-212.302750	61.158386
4338.343112	-29.274693	-212.244308	60.807709
4338.346416	-29.625362	-212.478088	61.216835
4338.349759	-29.274693	-213.296341	61.450615
4338.353156	-29.683811	-213.120972	61.801285
4338.356454	-29.683811	-213.588547	63.028641
4338.359762	-30.209812	-213.822327	62.911743
4338.363105	-30.209812	-214.699020	63.145523
4338.366842	-30.034481	-215.517258	63.613091
4338.370142	-29.917591	-215.575684	63.671532
4338.373507	-30.443600	-216.569275	64.431328
4338.376917	-30.385159	-216.861481	64.957336
4338.380228	-30.209812	-217.679733	66.067802
4338.383537	-30.735828	-218.731750	65.775566
4338.386857	-30.735828	-219.140854	66.769142
4338.390206	-30.385159	-220.426651	67.061378
4338.393593	-31.203388	-220.952667	69.165398
4338.396905	-31.203388	-222.063126	68.756294
4338.400261	-31.554058	-222.004700	69.574516
4338.403560	-31.495617	-223.232025	70.451195
4338.407350	-32.021626	-224.459381	71.269432
4338.410673	-32.196957	-225.628296	72.087669
4338.414057	-32.956753	-227.030991	72.379890
4338.417333	-33.658092	-227.966110	73.841026
4338.420690	-33.424313	-229.076569	75.185265
4338.423981	-33.891872	-230.420822	76.412621
4338.427306	-34.534771	-231.706604	76.997078
4338.430607	-35.469898	-233.109299	78.633553
4338.433987	-36.171246	-234.102859	79.217995
4338.437392	-36.112797	-235.564011	80.211571
4338.440724	-37.457043	-236.616013	81.380486
4338.444471	-37.164814	-238.427826	83.367622
4338.447761	-38.099941	-239.304504	84.887199
4338.451098	-38.742840	-241.817657	86.114555
4338.454491	-38.976620	-242.811218	87.400352
4338.457791	-40.028637	-244.973694	90.030388
4338.461099	-40.203968	-246.843964	91.666862
4338.464414	-40.028637	-248.188202	92.952660
4338.467705	-41.372875	-250.701355	94.647575
4338.471128	-41.606663	-253.039154	96.284050
4338.474465	-42.015781	-254.967834	98.797203
4338.478189	-42.717121	-256.896545	100.784325
4338.481667	-43.067799	-259.409698	102.713036
4338.484983	-43.652248	-261.805969	104.875511
4338.488312	-43.535358	-264.143799	107.505562
4338.491651	-44.412037	-266.890717	110.720039
4338.494982	-44.821156	-269.228516	112.940971
4338.498314	-45.522503	-271.449432	116.389244
4338.501645	-45.873180	-274.079468	119.603737
4338.504981	-46.866741	-276.300415	122.467567
4338.508316	-46.866741	-279.456451	126.208061
4338.511648	-47.334301	-282.846313	127.727638
4338.514978	-47.334301	-285.359436	131.292816
4338.518739	-48.620106	-288.106384	134.624207
4338.522088	-49.555233	-290.677979	139.007599
4338.525472	-49.438335	-293.658691	141.929871
4338.528751	-50.431904	-296.756287	144.793701
4338.532093	-51.483929	-299.620117	148.884857
4338.535406	-51.659260	-302.542358	152.859161
4338.538732	-52.945057	-305.406219	157.067230
4338.542063	-54.289303	-308.620697	160.807709
4338.545407	-54.932201	-312.244324	164.840454
4338.548733	-56.393337	-315.225037	170.509644
4338.552514	-57.153133	-318.381073	174.600800
4338.555910	-58.380474	-321.887787	178.282867
4338.559283	-59.724728	-324.926941	182.666260
4338.562566	-61.068966	-328.667450	188.686157
4338.565821	-61.770306	-332.057281	193.011108
4338.569194	-63.523678	-335.563995	198.329620
4338.572494	-64.751022	-339.246063	203.940369
4338.575867	-66.036819	-342.694336	210.252472
4338.579184	-67.673294	-346.902405	215.746338
4338.582564	-69.309753	-350.058441	223.987122
4338.585897	-70.011108	-353.857391	229.656311
4338.589574	-71.530670	-358.649902	235.559296
4338.592975	-73.459366	-361.572174	243.507874
4338.596280	-74.219162	-366.014038	250.112213
4338.599659	-75.446518	-369.462311	257.768555
4338.603047	-76.790756	-372.793701	266.243134
4338.606336	-78.251892	-377.703125	274.016357
4338.609640	-79.303909	-381.911163	282.198700
4338.612985	-80.180588	-385.008759	291.023956
4338.616332	-81.407944	-389.450623	300.784332
4338.619676	-83.161301	-393.717133	309.551117
4338.623015	-84.096436	-397.983643	320.012848
4338.626818	-85.908234	-402.133270	329.714783
4338.630151	-86.784927	-406.341309	339.884277
4338.633460	-88.129166	-410.023407	350.404449
4338.636814	-89.239624	-414.114563	362.093475
4338.640158	-90.408524	-418.790192	372.146118
4338.643475	-91.518997	-421.829346	384.419617
4338.646830	-93.213898	-425.277618	396.634705
4338.650147	-94.382812	-429.251892	408.732880
4338.653616	-95.610168	-432.174164	421.707764
4338.656910	-97.363525	-436.090027	435.851562
4338.660216	-98.532440	-439.538269	448.358856
4338.663577	-100.052002	-442.752777	461.509094
4338.666903	-101.922256	-445.499695	475.945068
4338.670697	-103.149612	-448.421997	489.971985
4338.673997	-105.019867	-451.987152	503.823486
4338.677286	-107.065445	-453.915833	517.441284
4338.680559	-109.111038	-455.961426	533.338379
4338.683871	-111.098175	-458.825256	548.241943
4338.687171	-113.143768	-460.987762	563.963745
4338.690941	-115.306244	-462.565735	579.744019
4338.694280	-117.410278	-464.611328	595.991760
4338.697544	-119.689651	-465.488037	611.304504
4338.700957	-122.144348	-466.656921	628.954956
4338.704312	-123.547043	-466.540039	646.430115
4338.707610	-125.884857	-466.715363	661.216797
4338.710963	-127.462891	-466.189392	679.393311
4338.714254	-130.209808	-465.137329	695.699585
4338.717591	-131.261841	-464.260681	713.876099
4338.720911	-133.541199	-463.033325	732.403259
4338.724703	-134.826996	-460.870819	749.761536
4338.728294	-136.638809	-458.474579	768.697876
4338.731624	-138.275269	-454.441864	786.932800
4338.734951	-139.619507	-451.870239	805.343079
4338.738299	-141.080643	-447.603729	823.753418
4338.741622	-142.074219	-443.278778	841.988342
4338.744962	-143.944473	-437.492706	859.638794
4338.748293	-144.002914	-432.057281	878.633545
4338.751620	-144.821152	-425.336060	897.569885
