time (s)	det(V)
6450.350616	0.241855	
6450.352090	0.304661	
6450.353736	0.273695	
6450.355223	0.326543	
6450.356847	0.319533	
6450.358324	0.361037	
6450.359958	0.344062	
6450.361474	0.398948	
6450.363032	0.379285	
6450.364589	0.451388	
6450.366112	0.405615	
6450.367744	0.458084	
6450.369237	0.423597	
6450.370871	0.474712	
6450.372386	0.464190	
6450.374042	0.493327	
6450.375511	0.510331	
6450.377092	0.490532	
6450.378590	0.554582	
6450.380138	0.603027	
6450.381639	0.609218	
6450.383134	0.603167	
6450.384724	0.659467	
6450.386212	0.665715	
6450.387814	0.670078	
6450.389298	0.745355	
6450.390857	0.729435	
6450.392382	0.782025	
6450.393961	0.755583	
6450.395448	0.775749	
6450.397033	0.767986	
6450.398525	0.831734	
6450.400062	0.816374	
6450.401615	0.824193	
6450.403113	0.908136	
6450.404686	0.906178	
6450.406209	0.999099	
6450.407819	1.006547	
6450.409311	1.027885	
6450.410869	1.026246	
6450.412392	1.052377	
6450.413924	1.126269	
6450.415475	1.174021	
6450.416997	1.185006	
6450.418569	1.220620	
6450.420068	1.241016	
6450.421646	1.260235	
6450.423167	1.328885	
6450.424757	1.334767	
6450.426257	1.405125	
6450.427822	1.400465	
6450.429359	1.455910	
6450.430904	1.460555	
6450.432454	1.516432	
6450.433967	1.526297	
6450.435554	1.526688	
6450.437091	1.526878	
6450.438666	1.526906	
6450.440159	1.526801	
6450.441761	1.526865	
6450.443252	1.526942	
6450.444822	1.526849	
6450.446352	1.527002	
6450.447902	1.526966	
6450.449439	1.526910	
6450.450958	1.526962	
6450.452520	1.526813	
6450.454037	1.527014	
6450.455625	1.527038	
6450.457115	1.526910	
6450.458692	1.527038	
6450.460217	1.526990	
6450.461819	1.527131	
6450.463309	1.527002	
6450.464866	1.526897	
6450.466396	1.526934	
6450.467958	1.526998	
6450.469496	1.526748	
6450.471010	1.526954	
6450.472602	1.526950	
6450.474094	1.526966	
6450.475688	1.526890	
6450.477183	1.526938	
6450.478750	1.526950	
6450.480270	1.526958	
6450.481844	1.526994	
6450.483360	1.526865	
6450.484918	1.527026	
6450.486474	1.526881	
6450.487992	1.526966	
6450.489564	1.526986	
6450.491064	1.527022	
6450.492688	1.527022	
6450.494169	1.526998	
6450.495752	1.526914	
6450.497288	1.526926	
6450.498878	1.526970	
6450.500371	1.526906	
6450.501935	1.527087	
6450.503457	1.527002	
6450.505029	1.526861	
6450.506587	1.527055	
6450.508077	1.527151	
6450.509885	1.527075	
6450.511384	1.526861	
6450.513103	1.527079	
6450.514618	1.526994	
6450.516331	1.527163	
6450.517865	1.526986	
6450.519568	1.527220	
6450.521135	1.527014	
6450.522835	1.527167	
6450.524394	1.526998	
6450.526086	1.527180	
6450.527661	1.527030	
6450.529340	1.527155	
6450.530931	1.527023	
6450.532560	1.527232	
6450.534175	1.526982	
6450.535803	1.527188	
6450.537407	1.527010	
6450.539046	1.527232	
6450.540712	1.527031	
6450.542328	1.527071	
6450.544007	1.527018	
6450.545591	1.527260	
6450.547267	1.526962	
6450.548834	1.527115	
6450.550536	1.526918	
6450.552110	1.527304	
6450.553796	1.526970	
6450.555361	1.526926	
6450.557071	1.526994	
6450.558613	1.527103	
6450.560341	1.527047	
6450.561871	1.527151	
