time (s)	magX	magY	magZ
6450.351294	54.652836	266.072479	104.291069
6450.354666	56.347752	269.929871	107.914665
6450.357948	57.165985	271.858551	111.129173
6450.361327	58.685566	275.540619	113.759209
6450.364648	59.211575	277.995300	117.149040
6450.368026	60.555817	281.794281	121.824669
6450.371362	62.075397	284.190521	125.331383
6450.375051	63.010521	287.872589	129.130341
6450.378437	63.828758	291.554657	132.812378
6450.381738	65.406784	294.652252	135.910004
6450.385134	66.634132	298.275848	140.936310
6450.388501	67.101700	302.016357	145.787262
6450.391813	68.504387	305.698425	149.936890
6450.395130	70.023964	309.205139	154.846283
6450.398494	70.725311	312.828735	160.457031
6450.401899	72.069550	316.160126	164.781982
6450.405214	73.004677	319.959076	170.275879
6450.408520	74.816483	323.290466	174.074799
6450.412282	75.517822	326.504944	180.094696
6450.415573	77.154297	330.303925	185.120972
6450.418917	78.440094	334.395081	191.316193
6450.422238	79.609001	338.603149	197.336060
6450.425532	81.537697	341.759186	202.829926
6450.428893	82.881943	345.032166	209.784912
6450.432220	84.459969	349.473999	216.389252
6450.435516	85.745766	352.980713	222.818207
6450.438858	87.849800	356.487427	230.883667
6450.442589	89.194046	360.695496	237.371124
6450.445897	91.239624	363.968414	245.144348
6450.449214	92.992989	367.767395	253.092926
6450.452593	94.395676	371.507904	260.749268
6450.455928	96.382820	374.371704	268.990051
6450.459229	98.545296	378.053772	277.756866
6450.462569	100.298660	381.677368	286.348328
6450.465858	102.227356	384.891876	294.296906
6450.469241	104.097603	388.398590	304.349518
6450.473040	106.026306	392.255981	315.044983
6450.476361	108.656342	394.593781	324.337799
6450.479663	110.643486	397.808289	334.741089
6450.482964	113.098190	400.087677	344.384552
6450.486357	115.611343	403.594391	355.664520
6450.489674	117.656929	405.406189	367.236694
6450.493035	119.644073	408.153107	378.399750
6450.496360	122.098770	410.432495	390.381042
6450.499675	124.027466	412.887207	403.297455
6450.503016	126.248398	414.056091	415.980133
6450.506825	128.469315	415.400360	428.662750
6450.510421	130.748688	416.452362	442.280518
6450.513758	132.618942	417.504364	454.846252
6450.517090	134.781418	417.971954	468.756287
6450.520426	136.710114	418.497955	482.607849
6450.523756	137.937469	418.205750	496.751587
