time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4101.112288	334.372833	0.906475	-0.019262	3
4103.176452	154.351669	-0.894477	0.019049	5
4104.753446	230.811401	-0.027900	0.100000	7
4106.264594	334.186401	-0.879176	0.018371	9
4108.326207	334.209747	-0.866340	0.017926	11
4110.388384	334.179749	-0.855690	0.017405	13
4112.451503	334.177399	-0.843776	0.016987	15
4114.514260	334.209167	-0.833132	0.016524	17
4116.083942	43.192310	-0.020783	0.100000	19
4117.621203	154.384247	-0.813440	0.015899	21
4119.684441	154.384125	-0.803258	0.015271	23
4121.747511	154.350586	-0.791351	0.015238	25
4123.807337	154.358429	-0.781471	0.014729	27
4125.871480	154.303787	-0.770895	0.014317	29
4127.933919	154.272629	-0.759484	0.014125	31
4129.997638	167.254211	-0.122964	0.100000	33
4131.019394	319.576416	-0.342712	0.100000	35
4133.081376	334.113342	-0.733958	0.013331	37
4135.144695	334.147003	-0.724264	0.012868	39
4137.208392	334.183777	-0.712532	0.012607	41
4139.272863	334.202393	-0.704250	0.011949	43
4141.332648	334.201141	-0.694540	0.011824	45
4143.397343	334.228760	-0.684559	0.011398	47
4145.460857	334.248047	-0.675301	0.011153	49
4147.524088	334.257416	-0.667230	0.010910	51
4149.584281	334.273468	-0.657833	0.010447	53
4151.148795	48.159542	-0.011383	0.100000	55
4152.686534	154.260803	-0.644124	0.009805	57
4154.749332	154.293762	-0.634771	0.009407	59
4156.806903	154.319122	-0.625301	0.008954	61
4158.874102	154.281860	-0.617161	0.008639	63
4160.936940	154.294998	-0.609473	0.008246	65
4162.999427	154.307358	-0.600542	0.007788	67
4165.064019	154.284180	-0.592375	0.007530	69
4167.124321	154.292236	-0.584038	0.007057	71
4169.186477	154.284271	-0.574773	0.006777	73
4171.252789	154.254822	-0.566233	0.006553	75
4173.311792	154.267838	-0.558240	0.006197	77
4175.375127	154.249619	-0.549896	0.005795	79
4177.440893	154.242447	-0.543665	0.005335	81
4179.501923	154.267242	-0.536463	0.005001	83
4181.569212	154.279129	-0.528573	0.004686	85
4183.632637	154.263077	-0.523078	0.004647	87
4185.689778	154.288055	-0.514794	0.004016	89
4187.755634	154.258011	-0.507469	0.003797	91
4189.820781	159.322098	-0.285001	0.024241	93
4190.829785	334.331543	-0.286975	0.001566	95
4192.893940	334.273987	-0.491129	0.002903	97
4194.464495	52.259636	-0.002706	0.100000	99
4196.008545	154.295456	-0.479118	0.002365	101
4198.069043	154.308182	-0.472522	0.002275	103
4200.128388	154.311523	-0.464359	0.001819	105
4202.195356	154.294937	-0.458782	0.001623	107
4204.258589	154.259567	-0.451463	0.001127	109
4206.313480	154.246811	-0.444058	0.000953	111
4207.862881	239.421936	-0.000656	0.100000	113
4209.397251	334.240601	-0.434892	0.000637	115
4211.460867	334.241699	-0.426455	0.000288	117
