time (s)	magX	magY	magZ
4100.522523	216.769135	-106.246635	119.066040
4100.525864	216.827591	-105.369957	117.955582
4100.529188	215.717133	-105.662193	116.436005
4100.532529	215.541779	-105.311516	115.968430
4100.535853	215.132675	-105.077736	115.442429
4100.539623	214.314438	-104.843941	115.208649
4100.542939	214.080658	-104.610161	114.857971
4100.546280	213.379318	-104.376381	113.922852
4100.549629	212.911758	-104.493279	112.812393
4100.552964	212.970184	-103.967270	112.286377
4100.556298	212.035065	-103.908821	111.994156
4100.559637	211.625946	-104.025719	111.468140
4100.562995	211.509064	-103.733490	111.000580
4100.566278	210.866150	-104.084160	110.825241
4100.569617	210.632370	-103.908821	109.890121
4100.573363	210.457047	-103.791939	109.656342
4100.576713	209.989487	-103.850388	109.773239
4100.580076	209.521912	-103.733490	110.007019
4100.583385	209.054352	-103.675041	109.130325
4100.586789	209.288132	-104.610161	109.364105
4100.590123	208.995911	-105.019295	110.007019
4100.593369	209.112808	-105.194633	109.305679
4100.596696	208.586792	-104.785515	108.370552
4100.600027	208.060776	-104.843941	108.955002
4100.603393	208.820572	-105.428413	108.779663
4100.606719	208.586792	-105.662193	108.545883
4100.610098	208.528336	-105.486855	108.370552
4100.613876	208.177673	-105.662193	109.188782
4100.617185	208.002335	-105.779076	109.013443
4100.620489	208.411453	-105.895973	109.422562
4100.623872	208.820572	-106.071297	110.182358
4100.627196	208.820572	-106.012856	110.357681
4100.630518	208.879013	-106.480415	110.942139
4100.633855	208.995911	-105.779076	111.409714
4100.637138	209.989487	-106.714195	111.643494
4100.640504	210.573944	-106.129753	111.351257
4100.643848	211.509064	-106.480415	112.929276
4100.647620	211.567505	-107.181755	113.396835
4100.650898	212.035065	-107.006432	114.390411
4100.654213	212.677963	-107.064873	115.208649
4100.657509	213.437744	-106.714195	115.851547
4100.660822	214.314438	-107.123329	116.903564
4100.664105	214.139099	-107.824669	118.014038
4100.667861	214.606659	-108.350670	118.423141
4100.671163	215.541779	-108.233788	119.533600
4100.674455	216.593811	-108.701347	121.228516
4100.677748	217.295151	-109.110466	121.579193
4100.681029	217.587372	-109.052010	122.981873
4100.684370	218.230270	-109.285789	122.689667
4100.688119	219.516083	-110.104027	124.267685
4100.691420	219.983643	-110.922264	125.611923
4100.694767	220.626541	-111.623604	126.897720
4100.698054	221.035645	-112.032738	128.826416
4100.701377	221.853897	-112.850960	129.586197
4100.704664	222.847458	-112.967857	130.521332
4100.708367	223.782578	-113.493874	132.917587
4100.711698	224.016357	-114.487434	133.385147
4100.714968	225.185272	-115.422554	135.021622
4100.718277	226.471069	-115.948570	138.119232
4100.721548	227.230865	-116.883690	139.112808
4100.724833	227.815308	-117.877266	141.216827
4100.728603	228.341324	-118.461708	142.677963
4100.731869	228.984222	-119.221504	145.191116
4100.735181	230.386902	-120.215080	147.061371
4100.738461	231.614258	-120.974876	149.399185
4100.741714	233.016953	-122.026878	151.503204
4100.745496	233.601410	-122.085335	153.899475
4100.749164	234.770309	-123.137352	155.477493
4100.752502	235.880768	-124.423149	157.873749
4100.755840	237.809464	-124.949150	161.497375
4100.759165	238.569260	-125.182930	164.361191
4100.762498	239.387497	-126.059608	166.523666
4100.765847	241.316193	-126.936287	169.329041
4100.769166	242.426651	-128.222107	172.075989
4100.772504	243.770889	-128.455872	175.115143
4100.775854	245.348923	-129.274109	177.862061
4100.779180	246.634720	-129.858551	181.018127
4100.782500	248.563416	-130.559906	184.466400
4100.785839	249.498535	-131.144379	187.973129
4100.789169	251.836349	-132.488617	191.246063
4100.792500	253.122147	-132.605499	195.746353
4100.795826	254.583298	-133.306824	198.376373
4100.799163	255.869080	-134.358856	201.415543
4100.802493	257.973145	-134.592651	205.331375
4100.805830	259.200439	-135.936890	210.299240
4100.809181	260.836945	-136.579773	214.215073
4100.812919	262.356506	-137.690247	217.429565
4100.816252	263.408508	-138.625366	221.520737
4100.819609	265.044983	-140.378723	226.137924
4100.822969	266.623016	-141.021637	230.638229
4100.826265	267.908813	-142.132080	235.430756
4100.829592	269.486877	-143.125671	240.281708
4100.832925	270.538879	-144.119232	244.080658
4100.836256	272.350677	-145.288116	249.106964
4100.839586	273.694946	-146.807709	254.600830
4100.842923	275.272949	-147.801300	259.451782
4100.846702	276.032715	-149.496216	264.244293
4100.850101	277.376953	-151.015778	270.439514
4100.853437	278.604309	-152.126251	274.822906
4100.856774	279.831665	-153.938049	281.719452
4100.860014	281.234375	-155.106964	287.330200
4100.863333	281.994141	-156.801880	292.590302
4100.866704	283.396851	-158.263000	298.960846
4100.870020	284.565765	-159.724152	304.922272
4100.873354	285.734650	-160.600830	312.344818
4100.876744	286.319122	-161.886627	318.890686
4100.880071	286.845093	-162.763306	326.079498
4100.883770	287.604919	-164.224426	332.859131
4100.887119	289.007599	-165.101105	340.164825
4100.890522	289.942719	-166.270020	347.178253
4100.893833	290.819397	-166.971375	354.834625
4100.897177	291.579224	-168.490936	362.724731
4100.900507	291.812988	-168.841614	370.673279
4100.903785	293.390991	-168.958496	379.323212
4100.907111	294.442993	-170.302734	388.499084
4100.910539	294.793701	-171.413208	394.577454
4100.913844	295.261230	-171.939209	403.811829
4100.917171	294.968994	-172.465240	412.753937
4100.920950	296.079498	-172.465240	422.163666
4100.924332	296.313263	-172.640564	430.930450
4100.927624	296.605499	-172.582123	439.931030
4100.930956	296.897705	-173.341919	448.697845
4100.934228	296.430176	-173.984802	458.341339
4100.937512	295.904144	-173.341919	468.803040
