time (s)	magX	magY	magZ
6315.649267	61.724724	305.581543	158.820587
6315.652610	62.601402	308.445343	162.502655
6315.655901	62.952076	311.250732	167.996490
6315.659251	64.004089	314.582123	172.613678
6315.662544	64.997665	318.030396	176.821747
6315.666371	65.932793	321.361755	181.497375
6315.669690	66.867912	324.576263	186.348328
6315.673016	67.452370	328.083008	192.835785
6315.676407	68.270607	331.998840	197.686737
6315.679709	69.030396	335.154877	203.239044
6315.683035	70.549973	338.953827	209.609558
6315.686326	71.426651	342.285217	216.038574
6315.689677	72.654007	345.441254	222.292206
6315.693016	73.530685	348.831085	229.247223
6315.696297	75.108711	352.571594	234.624176
6315.700046	76.277618	355.961426	242.397400
6315.703396	77.154297	360.052582	249.761536
6315.706693	78.323204	363.384003	256.833435
6315.710023	80.018120	367.182922	264.898895
6315.713333	81.479256	370.163635	271.737000
6315.716694	82.355934	373.202820	279.568665
6315.720020	84.050850	376.884857	287.751007
6315.723294	84.810638	380.450012	295.991821
6315.726684	86.330215	384.015198	304.407928
6315.730408	88.258911	387.054352	313.700745
6315.733914	88.960258	389.450592	321.941559
6315.737244	90.479843	393.074219	331.059021
6315.740568	91.473404	395.587372	341.170044
6315.743937	93.226768	398.860321	350.930450
6315.747237	94.220337	401.490356	360.866150
6315.750569	95.272354	403.769714	370.801880
6315.753905	96.558151	406.458191	381.380463
6315.757236	97.902397	408.912903	391.666870
6315.760568	98.954414	411.192291	403.180573
6315.763903	99.831100	412.068970	414.051422
6315.767225	101.467560	413.939209	426.967834
6315.770565	102.461136	415.867920	438.890686
6315.773901	104.156052	416.803040	451.573364
6315.777652	105.441849	417.621277	462.677917
6315.780993	106.669205	419.140869	475.945068
6315.784347	107.838104	419.199280	488.978394
6315.787717	108.773232	418.848633	502.303894
6315.791017	109.357681	419.316193	516.389282
6315.794360	110.468147	418.147278	529.714783
6315.797659	112.279953	417.913483	544.676758
6315.800984	113.390411	416.277039	559.054382
6315.804321	114.033318	415.225006	573.665710
6315.807658	114.851547	413.062531	588.218567
6315.811438	116.137344	410.374054	603.531250
6315.814758	116.488022	407.217987	619.194641
6315.818201	117.364700	403.652832	635.033325
6315.821507	118.299820	399.795441	650.112183
6315.824759	119.293396	395.528931	665.775574
6315.828081	119.936295	390.970184	682.081848
6315.831417	120.286972	385.359436	697.803650
6315.834766	121.338989	378.462860	713.408508
6315.838124	121.572769	372.326111	729.714783
6315.841438	121.981888	365.312683	746.020996
6315.844811	122.624786	358.065460	761.918213
6315.848179	122.975464	349.532410	778.341309
6315.851833	123.501465	340.122742	793.478638
6315.855227	123.033905	331.005249	810.603149
6315.858603	122.975464	321.244904	825.915833
6315.861914	122.741669	310.724731	841.345459
6315.865293	122.741669	299.210999	856.307434
6315.868577	122.624786	287.697266	872.087708
6315.871886	122.040329	276.475739	886.289917
6315.875232	121.748108	264.085327	901.719421
6315.878587	120.929871	251.168900	916.213928
6315.881911	119.760956	237.843353	931.059021
6315.885249	118.825836	223.641144	943.449463
6315.889039	117.890709	209.614258	956.716553
6315.892333	117.072479	194.360016	969.516052
6315.895680	115.845123	179.690231	981.672668
6315.898965	113.799530	163.500870	992.368103
6315.902281	111.461723	147.194626	1003.414368
6315.905653	110.117477	130.303925	1014.577454
6315.908990	107.662773	114.348335	1023.285828
6315.912282	106.201637	97.282295	1032.228027
6315.915621	103.454704	79.982468	1040.702515
6315.919349	100.883110	62.390419	1049.703125
6315.922630	98.545296	43.804794	1055.839966
6315.925956	95.564583	26.446522	1062.502686
6315.929291	92.759201	7.568674	1068.230347
6315.932664	89.720047	-10.549385	1071.328003
6315.935959	86.447105	-29.310343	1075.302246
6315.939338	83.641731	-47.486847	1078.282959
6315.942642	80.602570	-65.780243	1080.153198
6315.946020	77.446526	-83.956749	1080.912964
6315.949809	74.056694	-102.191696	1081.205200
6315.953135	70.257744	-120.134422	1078.049194
6315.956434	66.984802	-137.668045	1076.763306
6315.959733	63.887203	-155.026306	1072.029297
6315.963115	60.731152	-172.033905	1068.171875
6315.966406	56.990650	-189.041504	1062.911743
6315.969754	53.250149	-204.529510	1057.067261
6315.973065	49.684982	-220.309769	1050.404419
6315.976404	46.762714	-234.979553	1042.280640
6315.979779	43.665108	-250.350677	1034.039795
6315.983117	40.099945	-263.851562	1024.513306
6315.986883	37.236122	-278.229095	1013.233215
6315.990544	33.437172	-290.970184	1002.537659
6315.993878	30.281124	-303.360626	990.264221
6315.997207	27.475746	-315.984802	978.984192
6316.000540	24.085918	-327.323212	965.834045
6316.003883	21.222092	-337.609589	952.450012
6316.007209	18.708942	-348.597321	938.423096
6316.010541	15.903568	-357.597900	924.162537
6316.013879	13.098190	-366.247803	909.551208
6316.017209	10.234367	-374.605499	892.952698
6316.020540	7.428989	-382.261841	877.581543
6316.023872	4.272942	-390.210419	861.275208
6316.027202	2.227352	-396.697845	845.611877
6316.030541	-0.461132	-403.535919	830.123962
