crossing time (s)	slope (V/s)	crossing number
4959.988570	-50.312135	5763
4961.014493	-58.242660	5764
4962.002129	-54.842599	5765
4963.065384	-46.475441	5766
4964.110001	-45.012664	5767
4965.147790	-38.367611	5768
4966.186273	-38.709657	5769
4967.182572	-38.513772	5770
4968.260984	-33.677167	5771
4969.275976	-30.849130	5772
4970.305079	-30.144256	5773
4971.390304	-25.826079	5774
4972.347077	-25.229567	5775
4973.439900	-21.895493	5776
4974.415093	-19.101514	5777
4975.538316	-18.254047	5778
4976.505145	-16.556693	5779
4977.535549	-17.562688	5780
4978.587240	-14.695816	5781
4979.611613	-13.386103	5782
4980.685637	-12.180738	5783
4981.670854	-11.726675	5784
4982.732687	-10.933585	5785
4983.773714	-9.841522	5786
4984.744758	-6.840965	5787
4985.824968	-8.915640	5788
4986.823850	-7.212181	5789
4987.907554	-5.921269	5790
4988.879779	-5.348440	5791
4990.034910	-8.154857	5792
