time (s)	det(V)
4960.525309	0.036152	
4960.526835	0.034891	
4960.528412	0.144224	
4960.529905	0.155237	
4960.531495	0.002753	
4960.533186	0.084021	
4960.534721	0.042022	
4960.536429	-0.003523	
4960.537940	-0.015704	
4960.539690	0.058650	
4960.541184	0.036144	
4960.542952	-0.018142	
4960.544443	0.038622	
4960.546220	0.015680	
4960.547700	0.053176	
4960.549489	-0.002741	
4960.550975	0.099264	
4960.552726	-0.006568	
4960.554218	0.050457	
4960.555944	-0.057796	
4960.557462	0.093093	
4960.559185	-0.087477	
4960.560704	0.087598	
4960.562404	-0.038166	
4960.563943	0.087892	
4960.565629	-0.070228	
4960.567191	0.125855	
4960.568852	-0.062795	
4960.570432	0.096053	
4960.572087	-0.087014	
4960.573673	0.107308	
4960.575332	-0.082534	
4960.576937	0.077511	
4960.578575	-0.033868	
4960.580190	0.128421	
4960.581696	0.052721	
4960.583380	0.066103	
4960.584854	0.083682	
4960.586601	0.050783	
4960.588073	0.001875	
4960.589791	0.023262	
4960.591266	0.080528	
4960.592960	-0.006419	
4960.594446	0.154291	
4960.596144	0.070562	
4960.597627	0.171065	
4960.599293	0.022738	
4960.600809	0.163246	
4960.602444	0.048882	
4960.603984	0.173365	
4960.605595	0.037949	
4960.607158	0.201535	
4960.608748	0.083392	
4960.610353	0.223107	
4960.611909	0.158025	
4960.613524	0.206639	
4960.615051	0.123696	
4960.616743	0.198171	
4960.618225	0.299242	
4960.619886	0.200681	
4960.621363	0.223880	
4960.623001	0.188866	
4960.624478	0.303129	
4960.626119	0.185611	
4960.627603	0.315391	
4960.629188	0.311931	
4960.630738	0.304769	
4960.632276	0.265948	
4960.633881	0.356017	
4960.635369	0.351690	
4960.637008	0.341205	
4960.638500	0.382523	
4960.640136	0.319154	
4960.641612	0.370797	
4960.643249	0.383671	
4960.644720	0.486035	
4960.646348	0.432853	
4960.647831	0.474788	
4960.649457	0.397807	
4960.650977	0.575214	
4960.652462	0.520880	
4960.654043	0.483815	
4960.655563	0.563649	
4960.657146	0.562694	
4960.658636	0.622591	
4960.660205	0.608758	
4960.661719	0.684861	
4960.663293	0.609092	
4960.664766	0.633093	
4960.666332	0.673207	
4960.667827	0.751296	
4960.669375	0.656844	
4960.670922	0.708495	
4960.672417	0.683785	
4960.673974	0.685183	
4960.675498	0.723899	
4960.677089	0.714578	
4960.678584	0.761367	
4960.680155	0.721241	
4960.681643	0.777806	
4960.683217	0.792639	
4960.684687	0.899131	
4960.686254	0.834593	
4960.687733	0.833313	
4960.689233	0.873910	
4960.690819	0.886172	
4960.692308	0.843452	
4960.693891	0.872661	
4960.695384	0.977132	
4960.696928	0.906696	
4960.698476	0.974428	
4960.699987	0.972012	
4960.701549	0.958118	
4960.703073	0.941739	
4960.704652	0.967423	
4960.706145	0.952442	
4960.707710	0.992999	
4960.709229	0.971609	
4960.710813	1.034177	
4960.712306	1.083431	
4960.713877	1.119936	
4960.715388	1.137668	
4960.716895	1.151796	
4960.718449	1.192240	
4960.719973	1.151759	
4960.721533	1.213816	
4960.723023	1.200148	
4960.724586	1.231367	
4960.726109	1.329360	
4960.727697	1.335527	
4960.729196	1.407380	
4960.730748	1.366308	
4960.732267	1.407900	
4960.733828	1.421302	
4960.735350	1.426741	
4960.736876	1.426893	
4960.738437	1.426495	
4960.739931	1.427051	
4960.741485	1.426958	
4960.743012	1.426974	
4960.744603	1.427059	
4960.746090	1.426902	
4960.747646	1.427067	
4960.749162	1.426922	
4960.750724	1.427155	
4960.752241	1.427002	
4960.753762	1.427079	
4960.755327	1.426942	
4960.756821	1.427111	
4960.758388	1.427083	
4960.759904	1.427087	
4960.761477	1.427115	
4960.762971	1.426966	
4960.764528	1.427051	
4960.766055	1.426918	
4960.767587	1.427256	
4960.769115	1.426958	
4960.770641	1.426954	
4960.772212	1.427079	
4960.773708	1.426954	
4960.775273	1.427107	
4960.776792	1.426954	
4960.778369	1.427240	
4960.779867	1.427139	
4960.781418	1.426930	
4960.782946	1.427059	
4960.784506	1.427055	
4960.786023	1.426998	
4960.787541	1.427171	
4960.789112	1.427135	
4960.790594	1.427139	
4960.792371	1.427179	
4960.793914	1.427151	
4960.795590	1.427228	
4960.797145	1.426897	
4960.798822	1.427321	
4960.800403	1.426986	
4960.802058	1.427296	
4960.803642	1.427091	
4960.805272	1.427204	
4960.806863	1.427119	
4960.808485	1.427316	
4960.810125	1.426986	
4960.811699	1.427276	
4960.813375	1.427143	
4960.814946	1.427320	
4960.816640	1.427042	
4960.818203	1.427184	
4960.819884	1.427051	
4960.821446	1.427268	
4960.823166	1.427039	
4960.824702	1.427171	
4960.826413	1.427119	
4960.827942	1.427115	
4960.829667	1.426998	
4960.831160	1.427316	
4960.832933	1.427167	
4960.834423	1.427224	
4960.836181	1.427111	
4960.837670	1.427204	
4960.839428	1.427329	
4960.840909	1.427135	
4960.842651	1.427272	
4960.844146	1.426978	
4960.845883	1.427171	
4960.847400	1.427176	
4960.849105	1.427187	
4960.850631	1.427010	
4960.852338	1.427200	
4960.853890	1.426986	
4960.855495	1.427232	
4960.857072	1.427055	
4960.858655	1.427252	
4960.860262	1.427039	
4960.861796	1.427159	
4960.863456	1.427127	
4960.864928	1.427155	
4960.866642	1.427123	
4960.868118	1.427163	
4960.869849	1.427252	
4960.871319	1.427079	
4960.873023	1.427312	
4960.874500	1.427050	
4960.876197	1.427123	
4960.877681	1.427006	
4960.879360	1.427353	
4960.880859	1.427187	
4960.882506	1.427377	
4960.884042	1.426994	
4960.885671	1.427216	
4960.887217	1.427022	
4960.888835	1.427119	
4960.890409	1.427006	
4960.891985	1.427244	
4960.893590	1.427224	
4960.895112	1.427067	
4960.896760	1.427063	
4960.898243	1.426990	
4960.899884	1.427103	
4960.901357	1.426998	
4960.903007	1.427139	
4960.904489	1.427099	
4960.906113	1.427131	
4960.907595	1.427006	
4960.909193	1.427248	
4960.910746	1.426986	
4960.912300	1.427300	
4960.913892	1.427099	
4960.915374	1.427216	
4960.917039	1.427051	
4960.918524	1.427123	
4960.920147	1.427115	
4960.921668	1.427127	
4960.923298	1.427236	
4960.924770	1.426998	
4960.926336	1.427063	
4960.927829	1.427079	
4960.929374	1.427091	
4960.930913	1.427038	
4960.932409	1.427147	
4960.933969	1.427050	
4960.935490	1.427107	
4960.937084	1.427055	
4960.938570	1.427051	
4960.940150	1.427091	
4960.941639	1.427051	
4960.943224	1.427171	
4960.944694	1.426982	
4960.946260	1.427059	
4960.947733	1.427067	
4960.949261	1.427014	
4960.950816	1.427079	
4960.952309	1.427067	
4960.953900	1.426970	
4960.955401	1.427212	
4960.956981	1.427103	
4960.958482	1.426902	
4960.960034	1.426982	
4960.961539	1.426974	
4960.963047	1.427115	
4960.964617	1.427087	
4960.966106	1.426982	
4960.967702	1.427067	
4960.969199	1.427123	
4960.970782	1.427244	
4960.972282	1.426954	
4960.973850	1.427079	
4960.975335	1.427075	
4960.976898	1.427188	
4960.978426	1.427103	
4960.979942	1.427046	
4960.981511	1.427107	
4960.982995	1.427163	
4960.984563	1.427043	
4960.986082	1.426958	
4960.987669	1.426982	
4960.989156	1.427010	
4960.990720	1.426930	
4960.992245	1.425496	
4960.993800	1.394598	
4960.995316	1.369587	
4960.996862	1.250904	
4960.998404	1.208365	
4960.999916	1.065658	
4961.001464	1.020581	
4961.003003	0.877064	
4961.004592	0.757318	
4961.006079	0.686122	
4961.007631	0.608093	
4961.009148	0.578106	
4961.010707	0.448632	
4961.012231	0.397368	
4961.013783	0.318320	
4961.015324	0.236662	
4961.016824	0.097459	
4961.018391	0.025401	
4961.019914	-0.105149	
4961.021495	-0.235562	
4961.022996	-0.258938	
4961.024556	-0.374890	
4961.026076	-0.430899	
4961.027624	-0.590920	
4961.029161	-0.584302	
4961.030709	-0.737881	
4961.032238	-0.791172	
4961.033760	-0.851802	
4961.035317	-1.016734	
4961.036843	-1.092680	
4961.038425	-1.229824	
4961.039916	-1.277479	
4961.041486	-1.433887	
4961.043002	-1.541548	
4961.044558	-1.625353	
4961.046084	-1.681129	
4961.047623	-1.818672	
4961.049160	-1.825480	
4961.050676	-1.825661	
4961.052264	-1.825633	
4961.053756	-1.825782	
4961.055340	-1.825810	
4961.056831	-1.825645	
4961.058420	-1.825766	
4961.059910	-1.825737	
4961.061468	-1.825850	
4961.062996	-1.825818	
4961.064554	-1.825814	
4961.066091	-1.825887	
4961.067598	-1.825838	
4961.069173	-1.825911	
4961.070662	-1.825810	
4961.072404	-1.825709	
4961.073936	-1.825669	
4961.075633	-1.825665	
4961.077186	-1.825705	
4961.078879	-1.825629	
4961.080452	-1.825883	
4961.082109	-1.825838	
4961.083692	-1.825927	
4961.085354	-1.825673	
4961.086936	-1.825778	
4961.088578	-1.825762	
4961.090187	-1.825866	
4961.091805	-1.825661	
4961.093442	-1.825834	
4961.095038	-1.825721	
4961.096710	-1.825907	
4961.098299	-1.825733	
4961.099944	-1.825943	
4961.101522	-1.825745	
4961.103207	-1.825907	
4961.104756	-1.825842	
4961.106475	-1.825701	
4961.108011	-1.825774	
4961.109730	-1.825725	
4961.111260	-1.825858	
4961.112988	-1.825866	
4961.114481	-1.825721	
4961.116235	-1.825802	
4961.117722	-1.825725	
4961.119497	-1.825923	
4961.120978	-1.825850	
4961.122758	-1.825826	
4961.124235	-1.825911	
4961.125962	-1.825870	
4961.127456	-1.825963	
4961.129096	-1.825907	
4961.130619	-1.825911	
4961.132223	-1.825959	
4961.133804	-1.826007	
4961.135392	-1.825766	
4961.136989	-1.825999	
4961.138535	-1.825891	
4961.140158	-1.825899	
4961.141666	-1.825758	
4961.143367	-1.825907	
4961.144860	-1.825798	
4961.146573	-1.825862	
4961.148061	-1.825649	
4961.149796	-1.825814	
4961.151269	-1.825826	
4961.152962	-1.825870	
4961.154443	-1.825947	
4961.156142	-1.825923	
4961.157619	-1.825903	
4961.159301	-1.825842	
4961.160802	-1.825810	
4961.162356	-1.825874	
4961.163916	-1.825939	
4961.165432	-1.825947	
4961.167057	-1.825971	
4961.168547	-1.825790	
4961.170177	-1.825927	
4961.171700	-1.825983	
4961.173334	-1.825963	
4961.174814	-1.825850	
4961.176439	-1.825878	
4961.177925	-1.825899	
4961.179563	-1.825802	
4961.181053	-1.825927	
4961.182670	-1.825850	
4961.184175	-1.825943	
4961.185741	-1.825834	
4961.187278	-1.825931	
4961.188796	-1.825758	
4961.190423	-1.825935	
4961.191911	-1.825979	
4961.193545	-1.825762	
4961.195061	-1.825891	
4961.196700	-1.825830	
4961.198185	-1.826023	
4961.199735	-1.825919	
4961.201259	-1.825923	
4961.202802	-1.825919	
4961.204307	-1.825975	
4961.205805	-1.825754	
4961.207362	-1.825927	
4961.208873	-1.825878	
4961.210454	-1.825919	
4961.211947	-1.825854	
4961.213517	-1.825939	
4961.215034	-1.825935	
4961.216607	-1.825874	
4961.218082	-1.825883	
4961.219643	-1.825842	
4961.221168	-1.825874	
4961.222719	-1.825830	
4961.224241	-1.825899	
