crossing time (s)	slope (V/s)	crossing number
6096.636925	-46.623671	7122
6097.654376	-41.301974	7123
6098.667852	-43.946360	7124
6099.750019	-42.662613	7125
6100.756956	-50.169400	7126
6101.841025	-52.350463	7127
6102.828283	-46.520114	7128
6103.891826	-38.143749	7129
6104.903921	-37.256794	7130
6105.417608	4.056055	7131
6105.946064	-47.034685	7132
6106.953588	-47.815664	7133
6107.971110	-37.533178	7134
6108.992405	-36.352398	7135
6110.071291	-36.147205	7136
6111.070846	-37.438392	7137
6112.133825	-39.700504	7138
6113.149071	-35.093149	7139
6114.205673	-34.363381	7140
6115.206564	-37.501084	7141
6116.228158	-38.056547	7142
6117.246584	-36.641057	7143
6118.339582	-40.842069	7144
6119.316286	-37.824933	7145
6120.411730	-35.155778	7146
6121.394821	-36.776313	7147
6122.464616	-35.012574	7148
6123.443893	-31.069809	7149
6124.552760	-35.240804	7150
6125.008486	-0.407657	7151
6125.507833	-34.497245	7152
6126.615791	-31.779802	7153
6127.614452	-29.014381	7154
6128.638730	-29.329249	7155
6129.676646	-31.215139	7156
6130.741121	-32.562898	7157
6131.753413	-30.611699	7158
6132.803645	-29.641530	7159
6133.830403	-29.273116	7160
6134.829329	-32.579400	7161
6135.869160	-28.325265	7162
6136.905822	-29.753018	7163
6137.932795	-29.524248	7164
6139.041103	-33.103705	7165
6140.038647	-28.454495	7166
6141.044516	-25.735467	7167
6142.047623	-28.450797	7168
6143.085661	-28.789039	7169
6144.122663	-26.686180	7170
6145.175743	-27.754896	7171
6146.208591	-28.549595	7172
6147.276093	-26.610262	7173
6148.250406	-26.929818	7174
6149.326551	-27.056866	7175
6150.317083	-26.155789	7176
6151.389546	-25.176096	7177
6152.388656	-24.911978	7178
6153.420853	-23.917900	7179
6154.419324	-25.752970	7180
6155.067517	-0.195903	7181
6155.504673	-23.058779	7182
6156.499404	-21.806898	7183
6157.562654	-22.799086	7184
6158.580072	-24.735919	7185
6159.638024	-24.254028	7186
6160.644609	-19.907971	7187
6161.721257	-20.834865	7188
6162.719069	-21.118452	7189
6163.810800	-24.114965	7190
6164.774346	-19.351173	7191
6165.834672	-20.231427	7192
6166.856195	-20.714391	7193
6167.877223	-19.343139	7194
6168.888755	-19.848855	7195
6169.968304	-19.897790	7196
6170.956546	-18.361189	7197
6172.033892	-19.958561	7198
6173.076482	-18.877116	7199
6174.066274	-18.124499	7200
6175.105079	-19.282921	7201
6176.122110	-18.952740	7202
6177.163432	-20.955700	7203
6178.213135	-18.706628	7204
6179.244632	-17.747564	7205
6180.255448	-18.599162	7206
6181.319916	-15.939538	7207
6182.349745	-15.722545	7208
6183.379874	-17.096788	7209
6184.429671	-15.585510	7210
6185.423791	-17.192171	7211
6186.497147	-17.343949	7212
6187.469169	-17.213501	7213
6188.571354	-15.564583	7214
6189.557108	-16.675692	7215
6190.644518	-15.933104	7216
6191.618036	-16.363644	7217
6192.692448	-15.393720	7218
6193.660378	-17.050095	7219
6194.768780	-19.811182	7220
6195.708755	-13.816477	7221
6196.817363	-13.261156	7222
6197.761542	-12.012352	7223
6198.927539	-13.289583	7224
6199.836046	-15.203955	7225
6200.995670	-15.226799	7226
6201.917774	-12.945119	7227
6203.032570	-13.185248	7228
6203.983310	-14.302063	7229
6205.068115	-13.707643	7230
6206.081958	-13.234362	7231
6207.122976	-12.701322	7232
6208.123265	-11.156861	7233
6209.186862	-12.542350	7234
6210.189206	-12.791077	7235
6211.282066	-12.938806	7236
6212.266819	-11.447365	7237
6213.293822	-10.876877	7238
6214.344350	-12.045360	7239
6215.389504	-9.759579	7240
6216.418707	-12.371272	7241
6217.426248	-9.574210	7242
6218.487717	-13.154314	7243
6219.500375	-11.103311	7244
6220.542388	-10.549270	7245
6221.579883	-10.653773	7246
6222.599041	-10.829198	7247
6223.619207	-8.360780	7248
6224.680805	-10.002519	7249
6225.721426	-11.097310	7250
6226.728257	-10.079159	7251
6227.776558	-8.411415	7252
6228.759968	-9.060524	7253
