time (s)	magX	magY	magZ
6097.077030	211.509064	-136.872009	159.627121
6097.080381	211.333725	-136.755127	158.341324
6097.083714	211.041504	-136.462891	157.406189
6097.087111	210.573944	-135.761536	155.594391
6097.090465	210.457047	-135.060211	154.717712
6097.094185	209.580368	-134.767975	153.899475
6097.097508	209.872589	-133.949738	153.256577
6097.100827	209.405014	-133.365295	151.853897
6097.104212	209.346588	-133.131500	151.094101
6097.107542	208.820572	-131.962585	149.632965
6097.110853	208.995911	-131.553467	149.457626
6097.114126	208.937454	-131.144379	149.223846
6097.117475	209.405014	-130.150787	148.288727
6097.120851	208.703674	-129.683228	147.353592
6097.124193	208.703674	-129.157227	146.944489
6097.127530	209.054352	-128.689667	146.009354
6097.131332	208.002335	-127.462303	145.483353
6097.134746	208.469894	-127.812981	144.898880
6097.138054	208.002335	-126.819405	144.665100
6097.141328	207.826996	-126.994743	144.080658
6097.144582	207.885452	-127.170067	144.665100
6097.147852	208.294556	-127.053185	143.320862
6097.151195	207.885452	-126.468727	142.911743
6097.154963	207.359436	-126.176506	142.736404
6097.158243	208.002335	-126.527184	142.502625
6097.161501	207.125656	-126.819405	142.268845
6097.164759	207.476334	-127.403847	142.093506
6097.168061	207.593216	-127.520744	143.554642
6097.171791	207.067200	-128.163635	143.320862
6097.175073	206.891876	-128.222107	143.496201
6097.178386	207.417877	-128.572754	143.963760
6097.181658	207.125656	-129.683228	144.489777
6097.184957	207.067200	-130.033905	144.957336
6097.188712	207.067200	-130.618347	145.834015
6097.191993	206.599640	-131.027466	146.243134
6097.195275	207.008774	-131.085907	146.710693
6097.198521	206.891876	-131.436584	148.288727
6097.201803	207.826996	-131.728821	148.814728
6097.205573	207.768555	-132.079498	149.165405
6097.208861	208.060776	-132.196381	149.457626
6097.212134	208.119232	-132.722382	149.925186
6097.215435	208.879013	-133.248413	151.269424
6097.218720	209.697250	-133.073059	152.496780
6097.221986	209.580368	-133.306824	153.139679
6097.225732	210.340164	-133.306824	154.425491
6097.228999	210.807724	-133.482178	155.360611
6097.232272	211.801285	-133.423737	156.587967
6097.235519	212.911758	-133.482178	158.049088
6097.239275	212.853302	-132.780823	158.808884
6097.242832	214.139099	-133.073059	159.977783
6097.246165	215.600235	-133.306824	161.088242
6097.249495	216.476913	-133.306824	161.731155
6097.252831	217.002914	-133.365295	162.841614
6097.256165	217.879593	-132.956177	164.594986
6097.259498	218.464050	-132.839264	165.588547
6097.262833	219.282288	-133.657501	167.049683
6097.266164	220.977203	-133.599060	168.218582
6097.269494	222.321457	-133.540619	170.556396
6097.272870	222.730576	-133.891296	171.608414
6097.276163	223.373459	-133.891296	173.244888
6097.279497	225.185272	-134.417297	174.822906
6097.282830	225.302170	-135.118652	176.576279
6097.286177	225.594391	-135.820007	178.680313
6097.289498	226.646408	-136.462891	181.018127
