time (s)	magX	magY	magZ
3064.912137	204.495605	-95.317360	90.720055
3064.915464	204.144943	-94.674469	90.603157
3064.918732	203.209824	-94.674469	88.908241
3064.921997	201.514908	-94.440681	87.914665
3064.925302	201.339569	-94.966682	87.096436
3064.929003	200.345993	-94.849800	86.511978
3064.932783	199.878433	-95.200462	85.635300
3064.936093	198.534195	-94.616020	84.641724
3064.939427	198.183517	-94.849800	83.881943
3064.942755	197.949738	-94.499123	82.654587
3064.946093	197.306839	-94.791351	82.771477
3064.949429	196.722382	-94.616020	82.011696
3064.952756	196.313263	-94.206902	81.602570
3064.956087	195.436584	-94.557571	81.544128
3064.959430	195.202805	-94.616020	81.251900
3064.962760	195.144363	-94.616020	81.310349
3064.966093	194.793686	-94.557571	80.901222
3064.969424	193.975449	-94.557571	79.615425
3064.972800	194.209229	-94.323784	79.849205
3064.976125	194.092346	-94.382233	79.615425
3064.979420	193.917007	-94.499123	79.732315
3064.982761	193.858566	-94.090004	79.440094
3064.986088	193.975449	-94.966682	79.732315
3064.989419	193.800125	-94.265343	79.556984
3064.993180	194.501465	-93.914673	80.258331
3064.996522	194.559906	-93.680893	79.907654
3064.999870	194.969025	-93.973106	80.258331
3065.003178	194.969025	-94.148453	81.427238
3065.006511	195.962601	-94.148453	81.661018
3065.009859	196.605499	-93.388664	81.602570
3065.013198	197.073059	-93.680893	82.303909
3065.016531	197.365280	-94.090004	82.771477
3065.019859	197.891281	-93.330215	83.063705
3065.023177	197.715958	-93.856224	83.472816
3065.026522	199.060196	-94.206902	84.407944
3065.030274	199.644653	-93.856224	85.050850
3065.033618	199.995316	-94.031555	85.810631
3065.036952	200.755112	-94.674469	85.693748
3065.040390	200.988892	-94.908249	86.979538
3065.043669	201.690231	-95.200462	86.921104
3065.046953	202.333145	-95.551140	89.025131
3065.050270	202.566925	-95.083580	89.025131
3065.053591	203.326706	-96.252487	89.551132
3065.056943	203.969620	-96.720047	90.252487
3065.060279	204.495605	-97.129166	91.538284
3065.063698	205.430740	-97.655174	91.888962
3065.067435	206.073639	-99.057861	93.057869
3065.070715	206.307419	-99.233192	93.992989
3065.074048	207.067200	-100.109871	95.512566
3065.077372	207.943893	-100.928116	95.629463
3065.080759	209.405014	-101.337227	96.213905
3065.084109	209.112808	-102.038574	97.675041
3065.087456	210.047928	-102.798363	98.493271
3065.090730	210.924606	-103.382820	100.305084
3065.094047	211.918182	-103.850388	101.824661
3065.097424	212.911758	-104.785515	103.519577
3065.100780	213.613098	-105.428413	104.805382
3065.104546	214.840439	-105.779076	106.266502
3065.107853	215.834015	-106.538872	107.552307
3065.111180	217.295151	-107.357109	109.422562
3065.114502	218.814728	-107.532433	111.117477
3065.117802	218.931625	-108.526009	113.689072
3065.121060	221.269424	-109.168907	115.442429
