time (s)	det(V)
3064.910638	-0.029111	
3064.912164	-0.062771	
3064.913670	-0.136884	
3064.915261	-0.064874	
3064.916747	-0.082107	
3064.918351	-0.094474	
3064.919845	-0.089564	
3064.921425	-0.080883	
3064.922947	-0.091070	
3064.924537	-0.098905	
3064.926030	-0.086567	
3064.927596	-0.149360	
3064.929123	-0.042303	
3064.930688	-0.222373	
3064.932437	-0.210945	
3064.933922	-0.137009	
3064.935709	-0.214019	
3064.937196	-0.156929	
3064.938950	-0.161743	
3064.940444	-0.098885	
3064.942185	-0.210002	
3064.943696	-0.040853	
3064.945431	-0.182408	
3064.946963	-0.074200	
3064.948679	-0.216286	
3064.950220	-0.063855	
3064.951917	-0.246853	
3064.953460	-0.030827	
3064.955147	-0.227711	
3064.956715	-0.080895	
3064.958377	-0.201084	
3064.959985	-0.041324	
3064.961657	-0.181276	
3064.963254	-0.036640	
3064.964901	-0.231723	
3064.966509	-0.008175	
3064.968143	-0.164229	
3064.969771	-0.060552	
3064.971372	-0.152683	
3064.973057	-0.040039	
3064.974641	-0.115208	
3064.976309	-0.018959	
3064.977885	-0.129375	
3064.979562	-0.030629	
3064.981124	-0.150117	
3064.982825	-0.023801	
3064.984366	-0.130097	
3064.986062	-0.042134	
3064.987597	-0.060068	
3064.989325	-0.009972	
3064.990840	-0.053788	
3064.992569	-0.012884	
3064.994063	0.020446	
3064.995773	-0.087666	
3064.997276	0.049643	
3064.998979	-0.118503	
3065.000469	-0.019253	
3065.002133	-0.110950	
3065.003648	0.015785	
3065.005297	-0.041989	
3065.006839	0.089415	
3065.008450	-0.074341	
3065.010044	0.050159	
3065.011615	-0.055653	
3065.013225	0.066921	
3065.014770	-0.082619	
3065.016415	0.068193	
3065.017920	-0.049276	
3065.019594	-0.037755	
3065.021076	0.014830	
3065.022784	0.018238	
3065.024268	-0.011966	
3065.025979	-0.015958	
3065.027480	0.064858	
3065.029180	-0.051206	
3065.030670	0.016683	
3065.032293	-0.051738	
3065.033787	0.076508	
3065.035386	-0.055246	
3065.036926	0.060242	
3065.038468	0.005529	
3065.040075	0.113806	
3065.041564	0.057470	
3065.043188	-0.000783	
3065.044711	0.033880	
3065.046360	0.048676	
3065.047849	0.035516	
3065.049496	-0.011060	
3065.050972	0.048672	
3065.052602	-0.036990	
3065.054088	0.024128	
3065.055725	0.011197	
3065.057204	0.043576	
3065.058781	-0.038694	
3065.060320	0.083042	
3065.061853	0.000115	
3065.063456	-0.002987	
3065.064939	0.003382	
3065.066597	0.041824	
3065.068092	0.090180	
3065.069681	0.078466	
3065.071160	0.070514	
3065.072734	0.051585	
3065.074230	0.100501	
3065.075794	0.098120	
3065.077278	0.081459	
3065.078789	0.046453	
3065.080359	0.083046	
3065.081861	0.057623	
3065.083458	0.123184	
3065.084958	0.082127	
3065.086527	0.102164	
3065.088042	0.169643	
3065.089609	0.137404	
3065.091090	0.111595	
3065.092665	0.106213	
3065.094152	0.115313	
3065.095715	0.114628	
3065.097234	0.057438	
3065.098731	0.136655	
3065.100302	0.105439	
3065.101827	0.140353	
3065.103425	0.101012	
3065.104933	0.173921	
3065.106463	0.170517	
3065.108014	0.177002	
3065.109520	0.158206	
3065.111073	0.235280	
3065.112581	0.217177	
3065.114184	0.158649	
3065.115674	0.132965	
3065.117237	0.216496	
3065.118757	0.184974	
3065.120345	0.181647	
3065.121845	0.271543	
3065.123407	0.254673	
3065.124931	0.286903	
3065.126447	0.215598	
3065.128017	0.283012	
3065.129546	0.240912	
3065.131125	0.225217	
3065.132628	0.277030	
3065.134207	0.333519	
3065.135715	0.304845	
3065.137309	0.300249	
3065.138801	0.396542	
3065.140368	0.406601	
3065.141876	0.359417	
3065.143393	0.343183	
3065.144933	0.405654	
3065.146467	0.357121	
3065.148059	0.323943	
3065.149536	0.414746	
3065.151112	0.398802	
3065.152638	0.407136	
3065.154240	0.417622	
3065.155737	0.533698	
3065.157295	0.384251	
3065.158819	0.423882	
3065.160380	0.463062	
3065.161904	0.451162	
3065.163440	0.495723	
3065.165011	0.411100	
3065.166502	0.496049	
3065.168073	0.414992	
3065.169598	0.526403	
3065.171177	0.476174	
3065.172680	0.582791	
3065.174233	0.534866	
3065.175756	0.525388	
3065.177331	0.479985	
3065.178851	0.532868	
3065.180386	0.524115	
3065.181931	0.556688	
3065.183456	0.544067	
3065.185015	0.575722	
3065.186510	0.612565	
3065.188109	0.585587	
3065.189613	0.629600	
3065.191168	0.608721	
3065.192709	0.652489	
3065.194253	0.726554	
3065.195792	0.679467	
3065.197310	0.697546	
3065.198866	0.669537	
3065.200389	0.734188	
3065.201965	0.711734	
3065.203459	0.734228	
3065.205018	0.794504	
3065.206543	0.895776	
3065.208132	0.836970	
3065.209633	0.865966	
3065.211188	0.812800	
3065.212713	0.882776	
3065.214275	0.758539	
3065.215992	0.849140	
3065.217523	0.879815	
3065.219253	0.887691	
3065.220753	0.905270	
3065.222498	0.990292	
3065.223990	1.012702	
3065.225769	1.008266	
3065.227243	1.075189	
3065.229021	1.065360	
3065.230505	1.087951	
3065.232277	1.082778	
3065.233769	1.222831	
3065.235517	1.151981	
3065.237041	1.241784	
3065.238794	1.254880	
3065.240313	1.387984	
3065.242035	1.282764	
3065.243569	1.419046	
3065.245272	1.408553	
3065.246819	1.426587	
3065.248499	1.423018	
3065.250076	1.426764	
3065.251734	1.427163	
3065.253314	1.426829	
3065.254985	1.427220	
3065.256569	1.426978	
3065.258205	1.427232	
3065.259802	1.426954	
3065.261341	1.427228	
3065.263026	1.427006	
3065.264505	1.427006	
3065.266219	1.427079	
3065.267696	1.427051	
3065.269424	1.427155	
3065.270899	1.427143	
3065.272602	1.427135	
3065.274087	1.427002	
3065.275779	1.427163	
3065.277274	1.427039	
3065.278970	1.427163	
3065.280470	1.427018	
3065.282147	1.427087	
3065.283651	1.427063	
3065.285295	1.427034	
3065.286832	1.426974	
3065.288438	1.427139	
3065.290003	1.427026	
3065.291568	1.427312	
3065.293164	1.426954	
3065.294704	1.427268	
3065.296337	1.427042	
3065.297820	1.427196	
3065.299460	1.426950	
3065.300935	1.427051	
3065.302573	1.427071	
3065.304050	1.427026	
3065.305680	1.427115	
3065.307163	1.426970	
3065.308755	1.427043	
3065.310307	1.427002	
3065.311870	1.427111	
3065.313451	1.427006	
3065.314933	1.427063	
3065.316577	1.427103	
3065.318081	1.427216	
3065.319722	1.426994	
3065.321246	1.427135	
3065.322879	1.427063	
3065.324359	1.427095	
3065.326003	1.426998	
3065.327488	1.427095	
3065.329110	1.427135	
3065.330613	1.426946	
3065.332198	1.427119	
3065.333751	1.426970	
3065.335241	1.427059	
3065.336833	1.427042	
3065.338327	1.427059	
3065.339907	1.427063	
3065.341410	1.426926	
3065.342971	1.426922	
3065.344449	1.427047	
3065.346026	1.427099	
3065.347529	1.427055	
3065.349073	1.427103	
3065.350598	1.427063	
3065.352113	1.426950	
3065.353690	1.427083	
3065.355184	1.427034	
3065.356772	1.427027	
3065.358272	1.427030	
3065.359834	1.427067	
3065.361349	1.427022	
3065.362939	1.427067	
3065.364412	1.427063	
3065.365928	1.427232	
3065.367485	1.427107	
3065.368985	1.427043	
3065.370544	1.427063	
3065.372071	1.426938	
3065.373657	1.427010	
3065.375164	1.427022	
3065.376703	1.427039	
3065.378236	1.426877	
3065.379775	1.427014	
3065.381310	1.427006	
3065.382838	1.427063	
3065.384399	1.427002	
3065.385931	1.427034	
3065.387478	1.427010	
3065.388993	1.427059	
3065.390579	1.427115	
3065.392084	1.426982	
3065.393637	1.427103	
3065.395160	1.426978	
3065.396713	1.427039	
3065.398252	1.427047	
3065.399780	1.427083	
3065.401362	1.427034	
3065.402886	1.427224	
3065.404449	1.426994	
3065.405986	1.426946	
3065.407561	1.427079	
3065.409054	1.427034	
3065.410624	1.427071	
3065.412149	1.426946	
3065.413698	1.427119	
3065.415233	1.427111	
3065.416744	1.427059	
3065.418318	1.427039	
3065.419834	1.427083	
3065.421404	1.427055	
3065.422899	1.427047	
3065.424513	1.427220	
3065.425999	1.427067	
3065.427596	1.427047	
3065.429088	1.427050	
3065.430686	1.427027	
3065.432190	1.426865	
3065.433704	1.427055	
3065.435279	1.427083	
3065.436797	1.427095	
3065.438377	1.427022	
3065.439862	1.427038	
3065.441466	1.427143	
3065.442955	1.426934	
3065.444563	1.427038	
3065.446060	1.427039	
3065.447644	1.426902	
3065.449143	1.426990	
3065.450709	1.427002	
3065.452233	1.426926	
3065.453794	1.426986	
3065.455338	1.426873	
3065.456840	1.427051	
3065.458409	1.426958	
3065.459936	1.426914	
3065.461524	1.426998	
3065.463021	1.426930	
3065.464611	1.426894	
3065.466106	1.426648	
3065.467665	1.425649	
3065.469177	1.410889	
3065.470743	1.302753	
3065.472262	1.172751	
3065.473805	1.071994	
3065.475385	0.931579	
3065.476883	0.789319	
3065.478626	0.618341	
3065.480169	0.602369	
3065.481855	0.357455	
3065.483401	0.421372	
3065.485078	0.130451	
3065.486656	0.182993	
3065.488332	-0.051452	
3065.489917	0.061366	
3065.491566	-0.253669	
3065.493184	-0.164220	
3065.494832	-0.445587	
3065.496434	-0.355388	
3065.498059	-0.706178	
3065.499677	-0.671765	
3065.501262	-0.898196	
3065.502917	-0.915744	
3065.504476	-1.054040	
3065.506157	-1.098932	
3065.507710	-1.293282	
3065.509420	-1.329920	
3065.510976	-1.448807	
3065.512668	-1.518135	
3065.514219	-1.713742	
3065.515932	-1.805233	
3065.517425	-1.786252	
3065.519185	-1.825327	
3065.520667	-1.825540	
3065.522444	-1.825653	
3065.523926	-1.825770	
3065.525678	-1.825806	
3065.527166	-1.825778	
3065.528919	-1.825826	
3065.530420	-1.825778	
3065.532105	-1.825669	
3065.533617	-1.825871	
3065.535246	-1.825911	
3065.536790	-1.825786	
3065.538422	-1.825741	
3065.539995	-1.825967	
3065.541572	-1.825750	
3065.543176	-1.825866	
3065.544719	-1.825806	
3065.546371	-1.825862	
3065.547856	-1.825866	
3065.549570	-1.825899	
3065.551049	-1.825838	
3065.552755	-1.825899	
3065.554229	-1.825923	
3065.555940	-1.825858	
3065.557442	-1.825862	
3065.559150	-1.825802	
3065.560640	-1.825774	
3065.562336	-1.825886	
3065.563810	-1.825911	
3065.565418	-1.825882	
3065.566947	-1.825858	
3065.568493	-1.825826	
3065.570073	-1.825810	
3065.571568	-1.825858	
3065.573222	-1.825854	
3065.574725	-1.825967	
3065.576357	-1.825895	
3065.577875	-1.825826	
3065.579509	-1.825935	
3065.580983	-1.825854	
3065.582620	-1.825758	
3065.584110	-1.825919	
3065.585741	-1.825834	
3065.587224	-1.825963	
3065.588851	-1.825826	
3065.590366	-1.825987	
3065.591920	-1.825919	
3065.593484	-1.825939	
3065.595006	-1.825842	
3065.596634	-1.825999	
3065.598126	-1.825810	
3065.599751	-1.825858	
3065.601274	-1.825899	
3065.602915	-1.825891	
3065.604390	-1.825931	
3065.605955	-1.825911	
3065.607448	-1.825903	
3065.609010	-1.825798	
3065.610556	-1.825794	
3065.612038	-1.825943	
3065.613660	-1.825947	
3065.615153	-1.825931	
3065.616748	-1.825798	
3065.618243	-1.825858	
3065.619817	-1.825991	
3065.621335	-1.825879	
3065.622914	-1.825826	
3065.624388	-1.825979	
3065.625957	-1.825967	
3065.627450	-1.825886	
3065.629003	-1.825931	
3065.630512	-1.825850	
3065.632022	-1.825866	
3065.633576	-1.825866	
