time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3065.488714	151.238602	-1.026904	0.007697	153
3067.554814	331.225006	1.011404	-0.006821	155
3069.617669	331.203430	0.993845	-0.006603	157
3071.681755	151.171646	-0.976959	0.006453	159
3073.745026	151.073151	-0.960273	0.005727	161
3075.807751	151.047272	-0.942752	0.005638	163
3077.871093	151.045380	-0.928213	0.005093	165
3079.929826	145.054291	-0.451913	0.100000	167
3080.997390	325.121521	-0.402328	0.052356	169
3082.595832	45.826256	-0.005452	0.100000	171
3084.053440	151.541321	-0.875227	0.004108	173
3086.115721	151.697235	-0.856227	0.003702	175
3088.180167	151.744461	-0.838614	0.003708	177
3090.243922	151.709061	-0.823688	0.003312	179
3092.312259	151.583679	-0.809878	0.003108	181
3094.379263	151.439545	-0.796273	0.002788	183
3096.444971	151.355408	-0.785435	0.002246	185
3098.511896	151.301483	-0.772024	0.001888	187
3100.578793	151.316177	-0.760093	0.001441	189
3102.643720	151.326752	-0.746331	0.001076	191
3104.708706	151.392319	-0.733435	0.000724	193
3106.773388	151.412506	-0.720538	0.000268	195
3108.833889	151.414001	-0.708605	0.000182	197
3110.901096	151.479477	-0.694481	-0.000318	199
3112.963647	151.513702	-0.681780	-0.000624	201
3115.025236	151.517395	-0.667029	-0.000967	203
3117.092960	151.574646	-0.655364	-0.001172	205
3119.153872	151.622910	-0.643019	-0.001432	207
3121.218267	151.675140	-0.631477	-0.001696	209
3123.282878	151.688828	-0.619600	-0.001820	211
3125.345760	151.699799	-0.608277	-0.001915	213
3127.404933	151.653625	-0.596862	-0.002273	215
3129.465712	156.052673	-0.334409	0.031298	217
3130.533130	338.057404	-0.322811	-0.042926	219
3132.599652	331.226135	-0.560647	-0.003282	221
3134.664537	331.254059	-0.546225	-0.003803	223
3136.729997	331.293274	-0.533538	-0.004053	225
3138.801878	331.347198	-0.523085	-0.004146	227
3140.868365	331.365082	-0.511397	-0.004753	229
3142.931083	331.425598	-0.502658	-0.004889	231
3145.001804	331.407196	-0.491865	-0.004820	233
3147.062456	331.348358	-0.480745	-0.005425	235
3149.132119	331.293793	-0.473059	-0.005341	237
3151.195748	331.229034	-0.462627	-0.005518	239
3153.257914	331.203552	-0.452642	-0.006103	241
3155.325536	331.124512	-0.445539	-0.006019	243
3157.389046	331.108917	-0.435766	-0.006477	245
3159.447848	331.034210	-0.428575	-0.006539	247
3161.516478	330.951416	-0.419413	-0.006814	249
