crossing time (s)	slope (V/s)	crossing number
3064.430811	-68.571103	3736
3065.499536	-66.400347	3737
3066.499018	-72.665548	3738
3067.525304	-74.030963	3739
3068.601389	-63.717896	3740
3069.638885	-62.414107	3741
3070.707865	-62.735992	3742
3071.656700	-59.977488	3743
3072.719280	-65.596008	3744
3073.724412	-64.582700	3745
3074.813718	-55.237285	3746
3075.826238	-55.861225	3747
3076.833032	-58.071117	3748
3077.819646	-58.670943	3749
3078.926260	-55.130164	3750
3079.913008	-55.472628	3751
3080.473468	0.707742	3752
3081.035080	-53.095750	3753
3081.971106	-49.602258	3754
3082.576632	0.766137	3755
3083.058986	-55.260423	3756
3084.065649	-52.807582	3757
3085.134767	-46.492404	3758
3086.085151	-46.886202	3759
3087.183398	-46.486074	3760
3088.161799	-45.361451	3761
3089.250934	-46.630939	3762
3090.217438	-43.858529	3763
3091.329832	-45.293180	3764
3092.260943	-47.251355	3765
3093.436938	-41.994378	3766
3094.321299	-41.040223	3767
3095.407060	-42.275507	3768
3096.400526	-42.449382	3769
3097.506353	-40.818094	3770
3098.494336	-37.790543	3771
3099.555408	-37.481145	3772
3100.560083	-38.776844	3773
3101.615854	-37.850802	3774
3102.606729	-37.551815	3775
3103.708377	-39.591674	3776
3104.719584	-34.923162	3777
3105.794037	-32.616394	3778
3106.763569	-34.558354	3779
3107.788314	-33.703173	3780
3108.849260	-33.232822	3781
3109.852050	-29.925073	3782
3110.878018	-32.106297	3783
3111.914451	-32.561474	3784
3112.963671	-30.495576	3785
3114.038218	-30.597508	3786
3115.026203	-30.619345	3787
3116.086045	-28.871707	3788
3117.067645	-29.310178	3789
3118.163738	-28.558001	3790
3119.158337	-26.496817	3791
3120.175848	-25.289830	3792
3121.167891	-27.299572	3793
3122.279523	-31.656433	3794
3123.265657	-26.071579	3795
3124.338921	-25.577806	3796
3125.332241	-22.470306	3797
3126.349576	-24.513464	3798
3127.379163	-25.828076	3799
3128.461611	-22.648965	3800
3129.478567	-26.414345	3801
3130.017284	2.612329	3802
3130.509410	-22.572219	3803
3131.518910	-22.144869	3804
3132.592695	-22.835176	3805
3133.604411	-21.024981	3806
3134.676981	-20.889617	3807
3135.673204	-25.878371	3808
3136.793145	-24.111862	3809
3137.704703	-18.987968	3810
3138.807057	-19.072676	3811
3139.786414	-20.504004	3812
3140.853965	-17.005689	3813
3141.836112	-17.839710	3814
3142.921709	-17.258721	3815
3143.884008	-16.547363	3816
3144.981116	-16.735577	3817
3145.954684	-17.271788	3818
3147.050533	-16.200315	3819
3148.005823	-17.190297	3820
3149.122054	-17.068302	3821
3150.047215	-15.620889	3822
3151.198356	-14.093885	3823
3152.139605	-15.015220	3824
3153.230858	-15.172833	3825
3154.195724	-15.529874	3826
3155.318036	-15.781831	3827
3156.265443	-12.032531	3828
3157.372869	-13.386818	3829
3158.309955	-15.436543	3830
3159.438372	-13.177462	3831
3160.401593	-13.788047	3832
3161.511903	-14.013051	3833
3162.445327	-12.599461	3834
