time (s)	magX	magY	magZ
3737.168864	182.929276	-113.786095	92.005844
3737.172193	183.104614	-113.552299	90.778488
3737.175534	182.403275	-113.727654	90.778488
3737.178862	182.695496	-113.844536	90.778488
3737.182200	182.461716	-113.493874	90.778488
3737.185526	182.227936	-113.435417	90.544708
3737.188859	182.344818	-113.260094	90.544708
3737.192198	182.111038	-113.961433	91.421394
3737.195530	182.520172	-113.376976	90.720055
3737.198861	183.163055	-113.844536	91.246048
3737.202198	182.637054	-114.253654	90.603157
3737.205541	183.163055	-114.721214	92.005844
3737.208861	183.163055	-114.721214	92.648743
3737.212635	183.572174	-115.013435	93.525429
3737.215973	183.981308	-115.948570	94.460556
3737.219298	184.507309	-116.065468	95.337234
3737.222656	185.208649	-116.649910	95.863243
3737.225947	185.383987	-116.474571	96.739922
3737.229288	186.202225	-117.059029	98.376389
3737.232615	187.312683	-117.409706	98.902397
3737.235983	186.903564	-117.877266	100.071304
3737.239277	188.540039	-118.403282	101.707779
3737.243047	189.416702	-118.520164	102.935127
3737.246445	189.533600	-119.046165	103.636475
3737.249775	190.760956	-119.455284	104.980713
3737.253046	190.819397	-119.455284	106.500290
3737.256365	192.572769	-120.215080	107.902977
3737.259717	193.215652	-121.033302	108.312103
3737.263052	193.800125	-121.267082	109.773239
3737.266425	195.085907	-121.325539	111.000580
3737.269776	195.611923	-121.734657	111.468140
3737.273106	195.962601	-122.085335	112.403275
3737.276449	196.897720	-122.552895	114.448868
3737.280119	197.306839	-122.962013	115.325546
3737.283472	198.767975	-123.195793	116.026886
3737.286866	198.943314	-123.663353	115.500870
3737.290222	199.761536	-124.364693	117.780258
3737.293581	201.105789	-125.066032	119.007599
3737.296886	201.690231	-126.059608	120.293396
3737.300199	203.385147	-126.351845	121.696091
3737.303486	203.911163	-126.994743	122.981873
3737.306894	204.554062	-127.403847	124.092346
3737.310192	205.255402	-128.222107	126.137924
3737.313539	206.073639	-129.098785	127.540619
3737.316883	207.593216	-129.215668	128.709518
3737.320642	207.826996	-130.618347	130.170654
3737.323949	208.645233	-131.261261	131.514908
3737.327211	210.457047	-131.787262	134.612503
3737.330511	211.333725	-132.605499	135.898315
3737.333789	212.268845	-133.423737	138.645233
3737.337133	213.145538	-134.592651	141.158386
3737.340866	214.080658	-135.761536	143.671524
3737.344183	216.184692	-136.755127	147.295151
3737.347459	217.821167	-137.865570	149.691406
3737.350743	218.990067	-139.209808	152.905899
3737.354057	219.574509	-140.670959	155.419052
3737.357798	221.210983	-141.021637	159.393341
3737.361088	223.198135	-142.132080	163.133850
3737.364382	225.477493	-143.593231	167.634140
3737.367704	226.120392	-144.586792	170.790176
3737.370970	227.932205	-145.755707	174.764465
3737.374327	229.627121	-146.340149	178.504959
3737.377660	232.315598	-147.918182	183.063705
3737.381374	234.127411	-148.911743	187.096436
3737.384662	235.062531	-149.788422	191.655167
3737.387981	237.692581	-151.015778	195.980133
3737.391246	239.095261	-151.658661	199.545288
3737.394590	241.199295	-152.827576	205.039154
3737.397853	243.537109	-153.879608	209.481003
3737.401577	244.822906	-155.106964	212.695511
3737.404829	245.991821	-156.042084	216.962006
3737.408131	247.920517	-156.977203	221.754532
3737.411460	249.907669	-157.795441	225.553467
3737.414748	251.602585	-158.555237	230.930450
3737.418518	253.005264	-159.431915	235.547638
3737.422212	254.349503	-160.834595	239.171265
3737.425508	256.278198	-162.061951	244.314453
3737.428851	258.616028	-162.646423	248.931641
3737.432172	259.434265	-163.990662	253.841034
3737.435503	260.778503	-164.691986	259.218018
3737.438838	262.765625	-165.685577	263.835175
3737.442169	263.934540	-166.445343	268.803040
3737.445502	265.220337	-167.497375	274.939819
3737.448842	266.330811	-169.133850	280.609009
3737.452168	268.259521	-169.893646	286.102875
3737.455507	268.843933	-171.354767	291.538300
3737.458836	270.246643	-172.523682	298.668610
3737.462172	271.883118	-173.225006	305.389832
3737.465521	273.636475	-174.978363	312.403290
3737.468836	274.104004	-176.381073	319.708954
3737.472167	275.214478	-177.842194	326.722382
3737.475524	276.441833	-178.426666	335.664520
3737.479262	277.318542	-180.238434	343.613098
3737.482590	278.954987	-181.290466	351.737000
3737.485934	279.013428	-182.284058	359.977814
3737.489280	279.597900	-183.277618	368.627686
3737.492591	280.591461	-184.329651	378.154297
3737.495922	281.994141	-185.147858	387.973114
3737.499256	282.169495	-185.557007	397.441284
3737.502608	282.520142	-186.550568	408.195190
3737.505949	283.046173	-186.842773	417.838684
3737.509281	283.630615	-187.427246	427.774414
3737.513012	283.279968	-187.076569	438.236115
