time (s)	magX	magY	magZ
5154.377134	327.113953	-204.843964	272.075958
5154.380462	325.828186	-203.791931	267.517242
5154.383791	324.659241	-202.272339	263.484497
5154.387131	323.607239	-200.402100	261.029785
5154.390462	321.210999	-199.116302	256.237305
5154.393792	319.925171	-197.772064	252.379913
5154.397151	318.697815	-196.544708	248.639404
5154.400497	317.412048	-195.551147	244.840424
5154.403788	316.184692	-193.505554	241.041504
5154.407137	314.022217	-191.985962	237.008759
5154.410459	312.677979	-191.226196	233.092941
5154.413791	311.625977	-189.122162	229.936874
5154.417124	310.398621	-187.894806	227.248383
5154.420459	309.229675	-185.966095	223.449448
5154.423791	307.534790	-184.855652	220.001175
5154.427124	305.839844	-184.095856	216.903580
5154.430463	304.495605	-182.576263	214.039734
5154.433791	303.268250	-181.641144	210.649902
5154.437121	302.216248	-180.180023	207.260086
5154.440461	300.170654	-179.770874	204.688477
5154.443811	298.125061	-178.718872	201.473984
5154.447125	297.131500	-178.309753	199.253067
5154.450896	294.968994	-176.965515	195.687897
5154.454230	293.683228	-175.971954	193.642319
5154.457543	292.163635	-176.147278	190.544708
5154.460875	290.468719	-175.153717	188.557556
5154.464219	290.059631	-174.335480	186.161316
5154.467570	288.072449	-174.335480	184.817062
5154.470872	286.786682	-173.809479	182.654572
5154.474214	284.974854	-173.575684	180.199875
5154.477561	283.922852	-172.932800	179.264755
5154.480903	283.747498	-172.582123	176.693161
5154.484711	282.578613	-172.056122	176.634705
5154.488009	281.117462	-172.406769	174.121567
5154.491299	280.123901	-171.646973	173.127991
5154.494629	278.779663	-171.179413	171.842194
5154.497999	278.662781	-170.653412	171.374634
5154.501323	278.370544	-170.185852	170.907074
5154.504690	277.610779	-170.653412	170.088837
5154.508037	276.792542	-170.010529	168.978378
5154.511367	276.091187	-169.718292	168.101700
5154.514632	276.383423	-169.426056	168.043243
5154.518415	275.798950	-168.841614	167.575684
5154.521783	275.798950	-168.607819	166.991226
5154.525153	276.149597	-168.490936	167.049683
5154.528483	275.565186	-167.555817	166.523666
5154.531840	275.623596	-167.263580	165.997665
5154.535186	275.506714	-166.562256	165.646988
5154.538448	275.857422	-166.503784	165.705444
5154.541784	275.097595	-165.627106	164.361191
5154.545114	275.156067	-166.094696	164.185852
5154.548458	275.272949	-165.451782	163.367630
5154.551744	275.448273	-164.808868	163.426071
5154.555115	275.272949	-164.575104	162.841614
5154.558869	275.331360	-163.873749	162.607834
5154.562222	274.746918	-163.464630	161.731155
5154.565503	274.980713	-163.815308	161.672699
5154.568822	274.922272	-163.815308	159.802460
5154.572103	274.571594	-163.464630	160.211563
5154.575425	274.980713	-164.049103	159.860901
5154.579111	273.928711	-163.464630	160.094681
5154.582400	274.454712	-163.230865	159.802460
5154.585719	274.922272	-163.990662	159.276443
5154.589000	274.630066	-163.932190	159.101105
5154.592332	274.513153	-164.399750	159.510223
5154.596038	274.454712	-163.932190	160.620682
5154.599294	273.987152	-164.399750	160.796036
5154.602580	274.337830	-165.101105	161.146698
5154.605840	274.162476	-165.568665	161.497375
5154.609180	274.980713	-165.860901	161.731155
5154.612870	274.162476	-166.737579	163.250732
5154.616176	275.097595	-167.322052	164.010513
5154.619477	275.272949	-167.497375	165.062546
5154.622754	275.389832	-168.549377	166.757446
5154.626104	275.565186	-168.724731	166.640564
5154.629363	276.558716	-169.601410	168.803040
5154.633076	278.136780	-170.361206	170.030380
5154.636363	278.604309	-171.062531	171.549973
5154.639668	279.071899	-171.413208	174.063110
5154.642995	280.357666	-171.822327	175.407364
5154.646277	281.585022	-172.815887	177.920517
5154.649994	282.520142	-173.225006	179.556992
5154.653276	284.215088	-173.984802	181.251892
5154.656556	285.091766	-174.861481	183.765060
5154.659908	286.085327	-175.270599	185.752182
5154.663174	287.371155	-175.212158	187.797760
5154.666551	288.540039	-176.030396	189.960251
5154.670267	290.001160	-175.971954	192.999420
5154.673766	290.936279	-177.082397	194.577438
5154.677097	292.981873	-177.666870	196.856812
5154.680458	294.442993	-178.426666	199.136169
5154.683763	295.904144	-178.835754	200.188187
5154.687093	297.073059	-179.127991	203.519592
5154.690433	297.540619	-179.537109	205.331375
5154.693781	299.469299	-180.530670	207.084732
5154.697094	301.398010	-180.764465	210.123901
5154.700426	302.157806	-181.641144	212.812378
5154.703763	303.911194	-182.751617	215.208649
5154.707101	304.846313	-183.277618	217.137344
5154.710423	305.839844	-184.212738	219.592056
5154.713761	307.885437	-184.914062	221.579193
5154.717541	308.528381	-186.199890	224.910583
5154.720846	310.515503	-187.836334	227.365280
5154.724207	311.216858	-188.303925	230.112228
5154.727519	312.385742	-189.589722	232.742249
5154.730851	313.729980	-190.641724	237.300995
5154.734182	315.074219	-192.570435	240.457031
5154.737519	316.944458	-193.447113	243.437744
5154.740851	317.938049	-195.142029	247.412048
5154.744205	318.464050	-196.369385	250.801880
5154.747531	320.743408	-197.830505	255.652832
5154.750867	322.496765	-199.759216	260.094666
5154.754635	323.607239	-201.278778	264.419647
5154.757948	325.652832	-203.090576	269.855042
5154.761269	327.289307	-204.084167	275.407379
5154.764623	329.510254	-205.720612	280.083008
5154.767968	331.672668	-207.064880	287.037994
5154.771382	333.426086	-208.759796	292.531860
5154.774670	335.413208	-210.162476	297.967285
5154.777951	337.049683	-211.740509	303.987152
5154.781262	340.205750	-213.084747	311.000580
5154.784603	342.075989	-214.487457	317.488007
5154.788455	343.244873	-215.305664	324.501465
5154.791769	346.459351	-216.766785	330.638214
5154.795101	348.095825	-218.052612	337.125671
5154.798471	351.018127	-218.929291	344.606659
5154.801766	352.654602	-219.747498	352.730560
