time (s)	magX	magY	magZ
6738.583845	203.209824	-133.365295	135.664536
6738.587125	202.333145	-133.540619	134.729385
6738.590416	201.456451	-133.365295	132.450027
6738.593688	200.988892	-133.365295	132.742264
6738.596975	200.345993	-132.897736	131.573349
6738.600303	199.644653	-132.722382	129.995331
6738.604047	198.592636	-132.430145	128.417297
6738.607367	197.306839	-132.021057	128.826416
6738.610650	197.423721	-131.611938	127.540619
6738.613963	197.131500	-131.085907	127.131500
6738.617272	196.430161	-130.501465	126.371719
6738.620587	195.611923	-129.858551	124.910583
6738.623924	194.969025	-129.683228	124.209229
6738.627658	194.910583	-128.748108	124.092346
6738.630953	194.852127	-128.923431	122.689667
6738.634196	194.852127	-128.046753	121.228516
6738.637545	193.858566	-128.105194	120.293396
6738.640795	193.449448	-126.644066	120.118057
6738.644494	193.391006	-126.293388	118.715378
6738.647808	193.274109	-125.767387	117.546463
6738.651054	192.572769	-125.416710	117.137344
6738.654336	192.163651	-125.124489	116.085327
6738.657653	191.929871	-124.540047	114.799530
6738.661354	192.338989	-123.838692	115.325546
6738.664631	191.637634	-124.072472	114.448868
6738.667961	191.637634	-124.130913	113.221512
6738.671223	190.118057	-123.195793	112.403275
6738.674569	190.059616	-123.838692	112.286377
6738.678268	190.527176	-123.488014	111.760376
6738.682040	189.942719	-124.014030	111.935699
6738.685350	189.592056	-124.014030	110.766800
6738.688689	188.656937	-124.423149	111.117477
6738.692014	188.364700	-125.767387	111.526596
6738.695349	188.715363	-124.949150	111.292816
6738.698680	188.481583	-125.358269	112.052597
6738.702012	188.656937	-126.001167	111.760376
6738.705351	188.014023	-126.585625	112.227936
6738.708679	187.955582	-127.345421	112.344833
6738.712013	188.306244	-127.696083	113.455292
6738.715345	187.721802	-127.929863	113.805954
6738.718678	188.247803	-128.105194	114.273514
6738.722011	188.014023	-128.923431	114.624191
6738.725369	187.955582	-129.449463	116.260666
6738.728678	188.247803	-129.800110	116.377548
6738.732008	188.715363	-130.443024	117.897141
6738.735373	188.656937	-130.559906	117.721802
6738.738678	189.416702	-131.027466	119.124496
6738.742011	189.592056	-131.436584	120.527176
6738.745771	189.942719	-131.904144	121.403854
6738.749106	190.118057	-131.962585	122.806549
6738.752432	190.410278	-132.722382	122.163651
6738.755790	191.579193	-132.722382	123.741669
6738.759095	191.812973	-132.897736	124.676788
6738.762451	193.040329	-133.657501	125.261261
6738.765788	194.209229	-133.774384	124.735245
6738.769130	194.150787	-133.891296	126.663940
6738.772493	194.326126	-133.599060	126.722397
6738.775768	195.202805	-134.066620	128.300415
6738.779101	196.371719	-134.709534	129.177094
6738.782853	197.306839	-134.651093	130.404449
6738.786220	197.540619	-134.767975	131.514908
6738.789544	198.183517	-135.001740	131.982468
6738.792918	198.884857	-135.001740	132.976044
6738.796252	199.878433	-135.118652	134.086502
6738.799539	200.345993	-135.761536	135.196960
6738.802838	200.930450	-136.462891	135.839859
6738.806186	201.398026	-137.281128	137.067215
6738.809534	202.742264	-137.514893	139.288132
6738.812864	203.911163	-138.391602	140.398590
6738.816271	204.554062	-138.800690	142.151962
