crossing time (s)	slope (V/s)	crossing number
5066.049809	-59.936936	5880
5067.076483	-55.651375	5881
5068.124482	-53.042616	5882
5069.106944	-48.385720	5883
5070.166124	-43.959059	5884
5071.198974	-40.227866	5885
5072.237885	-40.460645	5886
5073.269375	-35.575881	5887
5074.307314	-31.948398	5888
5075.318069	-30.279480	5889
5076.318131	-29.430288	5890
5077.398629	-24.416373	5891
5078.429739	-28.242172	5892
5079.496896	-21.555293	5893
5080.502814	-19.911698	5894
5081.570236	-17.089308	5895
5082.549949	-17.487829	5896
5083.607086	-13.863933	5897
5084.637714	-17.629966	5898
5085.682809	-11.020158	5899
5086.681459	-12.793567	5900
5087.761752	-10.245061	5901
5088.755297	-9.230976	5902
5089.810772	-8.637817	5903
5090.831914	-9.088734	5904
5091.865484	-8.940316	5905
5092.938416	-6.760052	5906
