time (s)	magX	magY	magZ
5066.276382	402.391602	-188.596130	420.760956
5066.279701	399.936890	-188.070129	413.046143
5066.283031	398.008179	-187.661011	405.097595
5066.286400	395.319702	-187.661011	398.084137
5066.289703	392.923401	-186.492126	390.252472
5066.293465	390.702515	-186.433655	383.940399
5066.296803	389.066040	-185.849213	377.160736
5066.300202	386.260681	-185.264771	370.497955
5066.303569	383.689087	-184.680298	363.250732
5066.306853	381.175903	-184.446503	356.763306
5066.310138	379.247192	-183.978943	350.918762
5066.313447	377.201660	-183.803619	345.600220
5066.316800	374.454712	-182.517822	339.346588
5066.320135	372.000000	-181.991821	332.566925
5066.323566	370.188171	-181.290466	327.891296
5066.326862	367.908813	-180.355347	321.871429
5066.330213	365.921692	-179.478668	316.436005
5066.333876	363.525391	-178.485107	311.175934
5066.337221	361.655151	-177.900635	305.272949
5066.340614	359.025146	-176.497955	301.532440
5066.343963	357.447083	-175.855042	295.863220
5066.347328	355.284607	-174.686157	291.129181
5066.350616	353.239014	-173.341919	286.161316
5066.353905	351.719482	-172.114563	280.492096
5066.357220	349.966125	-171.296326	275.758026
5066.360596	347.803650	-170.244293	271.140839
5066.363964	346.459351	-168.783173	266.172974
5066.367726	343.653992	-168.315613	260.854462
5066.371028	341.257751	-166.737579	256.587952
5066.374333	339.855042	-165.802460	252.204559
5066.377610	337.809448	-164.808868	247.412048
5066.380934	336.114563	-163.523102	242.619507
5066.384208	333.776733	-163.639984	238.879028
5066.387936	331.789612	-163.055511	234.320282
5066.391260	329.977783	-160.834595	231.339554
5066.394516	328.341309	-160.250153	227.599060
5066.397784	325.945068	-159.841034	224.501450
5066.401100	323.957947	-159.490356	221.170074
5066.404804	322.146118	-158.613678	218.364700
5066.408130	321.210999	-158.146118	215.734650
5066.411416	319.340759	-157.678558	213.922836
5066.414737	317.645813	-157.094086	211.117462
5066.418011	316.067810	-156.801880	208.604324
5066.421300	313.846863	-157.035645	206.208069
5066.425065	312.970215	-156.158966	204.513153
5066.428359	310.924622	-155.516083	203.110458
5066.431645	310.106384	-155.632965	201.473984
5066.434985	308.703674	-155.165405	199.662186
5066.438273	306.833435	-155.691406	197.441254
5066.441605	306.658081	-154.931610	195.687897
5066.445360	304.846313	-154.814728	195.044998
5066.448665	303.852722	-154.230286	192.882523
5066.451945	303.151367	-153.704285	191.479828
5066.455287	302.099365	-154.405609	190.836945
5066.458534	301.222687	-154.347168	189.726471
5066.462272	299.527771	-154.288727	188.616028
5066.465918	299.410889	-153.119812	186.804199
