time (s)	det(V)
5066.274666	-1.825653	
5066.276295	-1.825858	
5066.277801	-1.825721	
5066.279497	-1.825810	
5066.280974	-1.825717	
5066.282679	-1.825745	
5066.284161	-1.825717	
5066.285867	-1.825802	
5066.287357	-1.825713	
5066.289052	-1.825637	
5066.290540	-1.825395	
5066.292240	-1.825371	
5066.293720	-1.825218	
5066.295309	-1.825540	
5066.296825	-1.825274	
5066.298364	-1.825016	
5066.299959	-1.824904	
5066.301457	-1.799263	
5066.303104	-1.819449	
5066.304610	-1.717843	
5066.306259	-1.686047	
5066.307741	-1.623677	
5066.309373	-1.702584	
5066.310856	-1.571417	
5066.312477	-1.594359	
5066.313949	-1.515521	
5066.315584	-1.593013	
5066.317060	-1.466778	
5066.318662	-1.557516	
5066.320202	-1.424058	
5066.321747	-1.418245	
5066.323351	-1.330173	
5066.324833	-1.375718	
5066.326486	-1.356946	
5066.327975	-1.356051	
5066.329616	-1.339221	
5066.331141	-1.364877	
5066.332783	-1.283252	
5066.334257	-1.237566	
5066.335827	-1.313452	
5066.337321	-1.198210	
5066.338874	-1.212381	
5066.340401	-1.207519	
5066.341885	-1.226573	
5066.343457	-1.175236	
5066.344961	-1.189646	
5066.346550	-1.151062	
5066.348039	-1.110960	
5066.349601	-1.167816	
5066.351114	-1.132472	
5066.352686	-1.152500	
5066.354160	-1.081296	
5066.355724	-1.043345	
5066.357210	-1.029310	
5066.358750	-1.089775	
5066.360280	-0.984729	
5066.361771	-1.012013	
5066.363334	-1.032638	
5066.364860	-0.972708	
5066.366455	-0.946057	
5066.367949	-0.917730	
5066.369460	-0.936961	
5066.371012	-0.877003	
5066.372535	-0.922858	
5066.374112	-0.877926	
5066.375604	-0.785162	
5066.377187	-0.810383	
5066.378692	-0.820373	
5066.380281	-0.842594	
5066.381780	-0.800175	
5066.383350	-0.745652	
5066.384848	-0.758905	
5066.386416	-0.803076	
5066.387949	-0.634789	
5066.389455	-0.666649	
5066.391033	-0.660783	
5066.392523	-0.698565	
5066.394133	-0.625979	
5066.395614	-0.534044	
5066.397202	-0.644976	
5066.398698	-0.606820	
5066.400282	-0.546278	
5066.401771	-0.570360	
5066.403328	-0.536034	
5066.404842	-0.471666	
5066.406357	-0.483844	
5066.407921	-0.472987	
5066.409404	-0.452640	
5066.410989	-0.435987	
5066.412490	-0.401456	
5066.414090	-0.461837	
5066.415577	-0.431560	
5066.417147	-0.425517	
5066.418642	-0.343763	
5066.420201	-0.364569	
5066.421722	-0.331037	
5066.423269	-0.376916	
5066.424811	-0.321148	
5066.426305	-0.239067	
5066.427872	-0.250987	
5066.429387	-0.227243	
5066.430971	-0.276550	
5066.432469	-0.275289	
5066.434023	-0.211984	
5066.435544	-0.276804	
5066.437082	-0.218998	
5066.438621	-0.220984	
5066.440151	-0.193152	
5066.441700	-0.238136	
5066.443228	-0.196665	
5066.444775	-0.169284	
5066.446299	-0.211569	
5066.447877	-0.284490	
5066.449374	-0.270367	
5066.450930	-0.213620	
5066.452462	-0.195444	
5066.453998	-0.272615	
5066.455537	-0.156019	
5066.457046	-0.192749	
5066.458616	-0.192773	
5066.460120	-0.112779	
5066.461679	-0.077285	
5066.463205	-0.241754	
5066.464918	-0.369943	
5066.466486	-0.211924	
5066.468130	-0.340858	
5066.469726	-0.188100	
5066.471355	-0.315697	
5066.472970	-0.154669	
5066.474586	-0.330373	
5066.476218	-0.157215	
5066.477822	-0.246757	
5066.479472	-0.167866	
5066.481045	-0.291153	
5066.482734	-0.207875	
5066.484292	-0.309212	
5066.486005	-0.248795	
5066.487549	-0.289767	
5066.489223	-0.206151	
5066.490767	-0.240392	
5066.492463	-0.242108	
5066.493980	-0.252831	
5066.495745	-0.226329	
5066.497218	-0.225129	
5066.499013	-0.235953	
5066.500493	-0.205922	
5066.502263	-0.273513	
5066.503746	-0.172825	
5066.505504	-0.233580	
5066.506994	-0.120054	
5066.508751	-0.262282	
5066.510247	-0.177288	
5066.511974	-0.245879	
5066.513495	-0.161405	
5066.515222	-0.304422	
5066.516762	-0.070123	
5066.518475	-0.276973	
5066.520025	-0.054956	
5066.521703	-0.253327	
5066.523261	-0.093322	
5066.524948	-0.250797	
5066.526528	-0.039850	
5066.528127	-0.140393	
5066.529734	-0.097685	
5066.531273	-0.191170	
5066.532913	-0.051456	
5066.534406	-0.096835	
5066.536105	-0.079017	
5066.537578	-0.071545	
5066.539308	-0.042102	
5066.540783	-0.062328	
5066.542484	-0.082377	
5066.543969	0.070880	
5066.545665	-0.054102	
5066.547145	-0.056064	
5066.548835	-0.109609	
5066.550326	0.055722	
5066.551984	-0.085241	
5066.553509	0.072923	
5066.555125	-0.036595	
5066.556663	0.042436	
5066.558283	-0.056358	
5066.559862	0.134927	
5066.561465	0.027592	
5066.563077	0.088005	
5066.564578	0.074796	
5066.566253	0.072113	
5066.567741	0.086696	
5066.569372	0.095650	
5066.570849	0.124924	
5066.572491	0.081769	
5066.573967	0.129948	
5066.575596	0.070163	
5066.577080	0.240759	
5066.578703	0.116118	
5066.580220	0.154464	
5066.581790	0.106793	
5066.583352	0.158371	
5066.584861	0.094140	
5066.586498	0.162247	
5066.587990	0.171169	
5066.589613	0.216996	
5066.591132	0.115772	
5066.592767	0.153582	
5066.594240	0.205519	
5066.595817	0.154533	
5066.597309	0.120050	
5066.598858	0.145259	
5066.600398	0.138258	
5066.601886	0.142943	
5066.603451	0.197954	
5066.604956	0.169518	
5066.606544	0.206453	
5066.608032	0.208713	
5066.609594	0.175375	
5066.611106	0.260203	
5066.612690	0.090551	
5066.614162	0.183653	
5066.615717	0.147100	
5066.617196	0.253049	
5066.618730	0.136474	
5066.620283	0.180829	
5066.621770	0.228146	
5066.623333	0.248537	
5066.624854	0.171697	
5066.626448	0.160116	
5066.627943	0.218897	
5066.629494	0.160051	
5066.630993	0.130004	
5066.632494	0.205608	
5066.634066	0.188403	
5066.635550	0.155072	
5066.637119	0.220287	
5066.638631	0.275898	
5066.640203	0.223433	
5066.641699	0.253855	
5066.643258	0.274738	
5066.644763	0.256252	
5066.646317	0.226676	
5066.647839	0.213418	
