time (s)	det(V)
5620.828527	-0.100533	
5620.830023	0.006254	
5620.831579	-0.093773	
5620.833105	-0.062783	
5620.834645	-0.062973	
5620.836183	-0.050968	
5620.837691	-0.091542	
5620.839250	-0.097661	
5620.840765	0.004892	
5620.842357	-0.090381	
5620.843845	-0.080895	
5620.845421	-0.122495	
5620.846929	-0.021682	
5620.848484	-0.080021	
5620.850006	-0.043411	
5620.851574	-0.102035	
5620.853104	-0.056701	
5620.854614	-0.098849	
5620.856179	-0.069704	
5620.857687	-0.018617	
5620.859271	-0.039641	
5620.860760	-0.011571	
5620.862337	0.018637	
5620.863817	-0.035508	
5620.865378	-0.163298	
5620.866899	-0.054062	
5620.868464	-0.040680	
5620.869972	-0.035890	
5620.871496	-0.105403	
5620.873049	0.015044	
5620.874563	0.005581	
5620.876328	-0.106603	
5620.877879	0.012611	
5620.879561	-0.110273	
5620.881123	-0.007148	
5620.882785	-0.167355	
5620.884356	0.004087	
5620.885993	-0.136026	
5620.887594	0.050441	
5620.889209	-0.090555	
5620.890844	0.090325	
5620.892456	-0.068145	
5620.894120	0.089709	
5620.895721	-0.031149	
5620.897354	0.069350	
5620.898942	-0.024627	
5620.900603	0.107651	
5620.902165	-0.019801	
5620.903854	0.050783	
5620.905392	0.054497	
5620.907105	0.081467	
5620.908648	0.074727	
5620.910367	0.075009	
5620.911894	0.070433	
5620.913629	0.089056	
5620.915109	0.083743	
5620.916886	0.059271	
5620.918368	0.097959	
5620.920149	0.049405	
5620.921629	0.096118	
5620.923368	0.062836	
5620.924862	0.164374	
5620.926629	0.046150	
5620.928133	0.163886	
5620.929895	0.041949	
5620.931405	0.138165	
5620.933122	0.057780	
5620.934643	0.208584	
5620.936336	0.033397	
5620.937879	0.216129	
5620.939560	0.059948	
5620.941119	0.263849	
5620.942695	0.086877	
5620.944303	0.164946	
5620.945862	0.089793	
5620.947485	0.181381	
5620.948995	0.062779	
5620.950669	0.176354	
5620.952150	0.175291	
5620.953855	0.118801	
5620.955330	0.173010	
5620.957055	0.154061	
5620.958536	0.164893	
5620.960232	0.055653	
5620.961715	0.159894	
5620.963407	0.075827	
5620.964885	0.212565	
5620.966566	0.040628	
5620.968078	0.235465	
5620.969715	0.042928	
5620.971262	0.196157	
5620.972859	0.081193	
5620.974435	0.203175	
5620.976027	0.084001	
5620.977644	0.149433	
5620.979141	0.256558	
5620.980762	0.152265	
5620.982243	0.194497	
5620.983878	0.150407	
5620.985366	0.232477	
5620.987003	0.157638	
5620.988501	0.243558	
5620.990143	0.147406	
5620.991623	0.247381	
5620.993230	0.198159	
5620.994743	0.227614	
5620.996308	0.191682	
5620.997872	0.234648	
5620.999367	0.190727	
5621.001018	0.284917	
5621.002512	0.316378	
5621.004130	0.213797	
5621.005656	0.240134	
5621.007277	0.294851	
5621.008754	0.396699	
5621.010389	0.295568	
5621.011877	0.454235	
5621.013444	0.342010	
5621.014946	0.365790	
5621.016433	0.325079	
5621.017988	0.355582	
5621.019509	0.383820	
5621.021096	0.412003	
5621.022595	0.486148	
5621.024154	0.443544	
5621.025678	0.512348	
5621.027234	0.496827	
5621.028741	0.611376	
5621.030283	0.551656	
5621.031780	0.521307	
5621.033311	0.531906	
5621.034851	0.601886	
5621.036336	0.656949	
5621.037896	0.618675	
5621.039410	0.696777	
5621.040991	0.687805	
5621.042488	0.758245	
5621.044064	0.704265	
5621.045547	0.740943	
5621.047114	0.700318	
5621.048645	0.746079	
5621.050129	0.715641	
5621.051691	0.830896	
5621.053212	0.807950	
5621.054798	0.780912	
5621.056295	0.919265	
5621.057853	0.822267	
5621.059364	0.892150	
5621.060931	0.871811	
5621.062443	0.927051	
5621.063966	0.948889	
5621.065525	0.886490	
5621.067030	0.954928	
5621.068580	0.958956	
5621.070103	1.006776	
5621.071687	0.967379	
5621.073191	1.078323	
5621.074731	1.014571	
5621.076268	1.077187	
5621.077830	1.078581	
5621.079354	1.101844	
5621.080883	1.044477	
5621.082427	1.041283	
5621.083947	1.074210	
5621.085503	1.061376	
5621.086999	1.076905	
5621.088592	1.095600	
5621.090092	1.118872	
5621.091644	1.152585	
5621.093164	1.221095	
5621.094709	1.135795	
5621.096247	1.212909	
5621.097761	1.176775	
5621.099352	1.203620	
5621.100860	1.169327	
5621.102416	1.199080	
5621.103913	1.181198	
5621.105515	1.234469	
5621.106993	1.278873	
5621.108551	1.259247	
5621.110062	1.343854	
5621.111623	1.359604	
5621.113149	1.394796	
5621.114661	1.314524	
5621.116229	1.340261	
5621.117724	1.411195	
5621.119307	1.397261	
5621.120789	1.422636	
5621.122391	1.422539	
5621.123884	1.425842	
5621.125447	1.426531	
5621.126968	1.426652	
5621.128533	1.426950	
5621.130046	1.426797	
5621.131571	1.426716	
5621.133116	1.427030	
5621.134633	1.426894	
5621.136180	1.426930	
5621.137675	1.426873	
5621.139271	1.426918	
5621.140762	1.426913	
5621.142336	1.427083	
5621.143853	1.427042	
5621.145512	1.427361	
5621.147194	1.427051	
5621.148761	1.427321	
5621.150483	1.426978	
5621.152016	1.427119	
5621.153719	1.427099	
5621.155266	1.427163	
5621.156985	1.427139	
5621.158490	1.427083	
5621.160232	1.427103	
