time (s)	magX	magY	magZ
5620.829357	188.540039	-119.396843	111.877274
5620.832646	187.955582	-119.104622	110.766800
5620.835929	187.312683	-118.812386	110.240799
5620.839722	187.604904	-118.637062	109.948578
5620.843034	187.371124	-118.520164	109.247223
5620.846305	187.312683	-117.877266	109.188782
5620.849598	187.604904	-117.818825	109.597885
5620.852885	187.429581	-118.052605	108.896545
5620.856637	186.728226	-117.643486	107.902977
5620.859900	186.903564	-117.760368	107.669189
5620.863189	186.903564	-117.643486	108.662766
5620.866461	186.436005	-117.701927	107.669189
5620.869762	186.494446	-118.227928	107.260078
5620.873496	186.377548	-118.286385	107.318527
5620.877139	186.552902	-118.578606	107.376976
5620.880474	186.085327	-118.578606	107.786087
5620.883804	186.260666	-119.221504	107.786087
5620.887138	186.786682	-119.163063	108.721214
5620.890479	186.260666	-119.513741	109.597885
5620.893884	186.845108	-119.922844	110.007019
5620.897136	187.020462	-120.799522	109.948578
5620.900489	187.488022	-121.208656	111.175919
5620.903810	188.072464	-121.734657	112.987732
5620.907141	187.721802	-121.617775	113.279953
5620.910471	188.832260	-122.377556	113.747513
5620.913807	189.358276	-123.195793	115.267090
5620.917133	190.118057	-123.254234	116.319122
5620.920471	190.585617	-123.955574	118.014038
5620.923805	190.994736	-124.247810	119.533600
5620.927134	191.929871	-124.949150	121.228516
5620.930472	192.806549	-125.241386	122.105194
5620.933798	193.507889	-125.884285	123.098770
5620.937157	194.150787	-126.176506	124.209229
5620.940903	194.735245	-126.644066	126.137924
5620.944244	196.021042	-126.936287	127.832855
5620.947579	197.131500	-127.403847	128.884857
5620.950887	197.306839	-127.637627	130.112213
5620.954218	198.358841	-128.397430	131.339569
5620.957561	198.475739	-128.397430	132.976044
5620.960882	200.404449	-129.098785	134.554062
5620.964221	201.514908	-129.449463	136.891876
5620.967555	202.625366	-129.449463	136.774994
5620.970886	203.385147	-130.559906	137.826996
5620.974238	204.203400	-130.735229	139.171249
5620.978067	205.255402	-131.611938	140.573944
5620.981380	205.956741	-131.962585	142.677963
5620.984645	206.774994	-132.430145	143.203964
5620.987989	207.417877	-132.722382	145.015778
5620.991311	208.060776	-134.241974	146.476913
5620.994663	208.762131	-134.183533	149.340729
5620.998040	209.872589	-134.826416	150.392761
5621.001387	210.690826	-135.995331	151.678543
5621.004738	211.450623	-137.281128	153.256577
5621.007970	212.561081	-137.631805	155.126831
5621.011751	213.729980	-138.742249	158.341324
5621.015143	214.957336	-139.385162	160.386902
5621.018483	215.424896	-140.846283	162.607834
5621.021818	216.184692	-141.956757	165.062546
5621.025196	217.119812	-143.242554	167.751022
5621.028528	218.639389	-143.710114	170.147278
5621.031794	220.158966	-144.528351	173.595551
5621.035131	221.327881	-145.755707	176.693161
5621.038459	221.970779	-147.333740	180.608994
5621.041843	223.548798	-148.327301	185.518417
5621.045132	224.951492	-149.145538	189.434250
5621.048937	226.763306	-150.139099	192.356522
5621.052232	227.289291	-151.424896	196.447693
