crossing time (s)	slope (V/s)	crossing number
5620.274001	-57.622076	6615
5621.397044	-46.337028	6616
5622.402079	-42.426065	6617
5623.376438	-42.065438	6618
5624.497427	-43.226143	6619
5625.454209	-40.409475	6620
5626.493827	-52.809724	6621
5627.043612	-2.098909	6622
5627.576979	-46.375799	6623
5628.595274	-47.279744	6624
5629.610895	-43.611314	6625
5630.596070	-46.897398	6626
5631.682183	-48.894518	6627
5632.676332	-43.178900	6628
5633.789500	-47.063692	6629
5634.776643	-39.384886	6630
5635.845313	-41.266343	6631
5636.870349	-39.638351	6632
5637.872339	-38.929820	6633
5638.903975	-37.056593	6634
5639.929686	-37.739819	6635
5640.957218	-39.135356	6636
5642.029967	-37.370427	6637
5643.040447	-37.133277	6638
5644.042928	-36.432391	6639
5645.077238	-38.399628	6640
5646.110379	-37.357355	6641
5647.214667	-35.228984	6642
5648.196206	-35.663481	6643
5649.265252	-37.475285	6644
5650.289558	-38.117617	6645
5651.331600	-37.040787	6646
5652.388130	-32.922439	6647
5653.372674	-34.589125	6648
5653.920298	3.128946	6649
5654.368842	-37.886206	6650
5655.460124	-33.526109	6651
5656.478158	-32.427724	6652
5657.462497	-32.205478	6653
5658.564596	-28.177579	6654
5659.612827	-33.184575	6655
5660.674056	-35.258212	6656
5661.613111	-30.457494	6657
5662.668995	-29.465926	6658
5663.664517	-30.335221	6659
5664.738938	-32.948824	6660
5665.728605	-30.464971	6661
5666.775604	-28.514119	6662
5667.847213	-29.840900	6663
5668.841198	-28.499386	6664
5669.883383	-27.952856	6665
5670.906709	-26.833872	6666
5671.986609	-28.052283	6667
5673.025749	-28.232705	6668
5673.977925	-27.353029	6669
5675.081641	-25.581235	6670
5676.092599	-26.450222	6671
5677.182053	-24.429418	6672
5678.153273	-24.105610	6673
5679.180599	-26.286822	6674
5680.230421	-29.271993	6675
5681.248428	-24.340708	6676
5682.269078	-25.808962	6677
5683.296488	-24.965749	6678
5684.337748	-25.608893	6679
5685.374214	-23.986671	6680
5686.398732	-25.498384	6681
5687.448819	-24.642234	6682
5688.478159	-23.952581	6683
5689.534472	-23.858642	6684
5690.533471	-22.939181	6685
5691.623407	-20.901980	6686
5692.588969	-23.759487	6687
5693.659933	-24.135713	6688
5694.667892	-22.138093	6689
5695.708513	-20.408164	6690
5696.695141	-23.024511	6691
5697.798311	-19.494261	6692
5698.773781	-21.461238	6693
5699.832668	-20.221546	6694
5700.850677	-19.892771	6695
5701.931854	-21.833344	6696
5702.937144	-16.978327	6697
5703.956230	-18.184899	6698
5704.997420	-20.141104	6699
5706.059612	-19.625891	6700
5707.088746	-18.471561	6701
5708.096376	-19.094211	6702
5709.161013	-20.750333	6703
5710.168484	-19.195983	6704
5711.192993	-19.738926	6705
5712.251617	-16.415814	6706
5713.266007	-17.686103	6707
5714.263512	-18.714316	6708
5715.323020	-18.580429	6709
5716.373107	-16.916299	6710
5717.325111	-16.483213	6711
5718.459482	-16.149161	6712
5719.445824	-17.327080	6713
5720.540412	-17.768740	6714
5721.483943	-17.492555	6715
5722.549625	-14.665278	6716
5723.556176	-15.401540	6717
5724.654286	-13.959655	6718
5725.612982	-14.550602	6719
5726.666426	-14.071661	6720
5727.699261	-16.654659	6721
5728.797863	-14.653704	6722
5729.758929	-13.043056	6723
5730.854917	-13.968180	6724
5731.835476	-12.830470	6725
5732.917422	-12.467785	6726
5733.911837	-17.856245	6727
5735.019032	-17.492357	6728
5735.961196	-13.100178	6729
5737.034867	-13.327978	6730
5738.016819	-12.093214	6731
5739.071147	-11.761804	6732
5740.097738	-12.736405	6733
5741.176949	-11.979482	6734
5742.152369	-13.275008	6735
5742.666799	1.722938	6736
5743.259402	-16.101362	6737
5744.215415	-11.591356	6738
5745.277766	-11.255847	6739
5746.326519	-10.283450	6740
5747.338526	-8.831748	6741
5748.388152	-10.780683	6742
5749.386441	-12.527912	6743
