time (s)	magX	magY	magZ
7797.493903	22.683228	169.929855	34.857979
7797.497190	22.917007	169.462296	35.150208
7797.500496	23.209234	169.228516	34.331970
7797.503790	23.209234	169.403839	33.981300
7797.507547	23.443020	168.059601	33.922852
7797.510879	23.501465	168.702499	34.331970
7797.514174	23.676800	168.994736	33.396843
7797.517510	23.793692	169.111633	34.273521
7797.520816	23.793692	168.877853	34.390411
7797.524182	23.852137	169.579193	34.857979
7797.527486	24.144363	169.579193	34.799538
7797.530825	24.085918	169.345413	35.793098
7797.534179	24.728817	169.871414	35.617767
7797.537906	25.021044	170.222092	35.383987
7797.541298	25.196379	169.988312	36.026886
7797.544579	25.313271	170.631195	35.793098
7797.547942	25.079489	170.631195	36.728226
7797.551272	25.196379	171.683228	36.202225
7797.554580	25.547050	171.917007	36.728226
7797.557983	25.839277	172.501450	36.845116
7797.561352	25.547050	172.969009	36.552895
7797.564670	26.423731	173.202789	37.254242
7797.568071	26.248394	173.202789	37.429573
7797.571350	27.066629	173.728806	37.604912
7797.574641	26.832848	174.663940	38.189369
7797.577982	27.475746	174.897720	38.306252
7797.581765	27.066629	175.014618	38.481590
7797.585031	27.417301	176.066620	39.124496
7797.588334	27.300411	176.826416	39.475159
7797.591742	27.651083	177.703094	39.533607
7797.595008	27.709528	177.936874	40.351837
7797.598336	28.118645	178.988892	40.760963
7797.601625	28.118645	180.216232	41.345413
7797.604979	28.410872	180.742249	41.988304
7797.608393	28.703098	181.852722	42.163651
7797.611701	28.819990	181.969604	42.806549
7797.615455	29.112217	183.255402	44.092339
7797.619039	29.638224	183.956757	43.800125
7797.622363	29.813560	185.534775	44.501465
7797.625704	30.456461	186.703674	44.910583
7797.629033	30.105787	187.872589	46.254822
7797.632371	31.040915	189.041489	47.131508
7797.635695	31.391586	190.444183	47.423729
7797.639028	31.859148	192.080643	48.826416
7797.642368	32.092930	193.366455	50.287552
7797.645694	32.794273	194.827576	52.099350
7797.649032	32.852718	196.639389	52.625366
7797.652365	33.086502	197.749847	54.554062
7797.655720	33.554062	200.321442	56.132088
7797.659026	34.547634	201.782578	57.067207
7797.662367	34.606079	203.419052	58.528343
7797.665726	35.073643	205.172409	59.755699
7797.669445	35.716541	206.867325	61.041496
7797.672782	36.593224	208.562241	62.677963
7797.676118	36.593224	211.016953	64.840439
7797.679468	37.177673	212.653412	66.710686
7797.682779	37.645241	214.523666	67.996498
7797.686120	38.171246	216.686142	69.983635
7797.689443	38.872589	218.965515	71.736992
7797.692802	39.398598	221.069534	72.847450
7797.696144	40.041496	222.881348	74.483925
7797.699488	40.333725	224.985397	76.354179
7797.702864	41.268852	227.440079	78.867332
7797.706537	41.736412	230.011688	81.088249
7797.709875	42.613094	232.349503	83.601402
7797.713205	43.022209	234.336639	85.939217
7797.716591	43.548218	236.791351	87.458794
7797.719896	44.483345	239.012268	89.913506
7797.723278	44.717125	241.525421	92.777336
7797.726616	45.418472	244.155457	95.465813
7797.729917	45.886032	246.376373	98.037407
7797.733198	46.879604	249.357086	100.258339
7797.736528	47.288723	252.045593	102.713036
7797.740382	48.399185	254.266510	106.628883
7797.743728	48.925190	257.188782	109.083580
7797.747043	49.860317	259.585052	111.947395
7797.750404	50.503216	262.448853	115.337242
