time (s)	det(V)
5856.980292	-0.274383	
5856.981764	-0.205547	
5856.983484	-0.240336	
5856.984969	-0.218200	
5856.986677	-0.266967	
5856.988166	-0.147616	
5856.989868	-0.282403	
5856.991358	-0.098913	
5856.993026	-0.255494	
5856.994525	-0.032333	
5856.996159	-0.304978	
5856.997684	-0.197716	
5856.999298	-0.271712	
5857.000863	-0.174944	
5857.002445	-0.287660	
5857.004037	-0.127523	
5857.005593	-0.174219	
5857.007220	-0.107308	
5857.008744	-0.169925	
5857.010350	-0.110019	
5857.011841	-0.062989	
5857.013491	-0.162722	
5857.014972	-0.005110	
5857.016622	-0.170239	
5857.018106	-0.170919	
5857.019722	-0.173288	
5857.021213	-0.083892	
5857.022793	-0.133766	
5857.024329	-0.055569	
5857.025843	-0.110704	
5857.027462	-0.067202	
5857.028956	-0.131639	
5857.030588	-0.085330	
5857.032108	-0.112122	
5857.033746	-0.102406	
5857.035227	-0.035612	
5857.036876	-0.058006	
5857.038349	0.061398	
5857.039971	-0.081632	
5857.041448	-0.030726	
5857.042978	0.020716	
5857.044521	0.044064	
5857.046018	-0.003579	
5857.047597	-0.020764	
5857.049095	0.026758	
5857.050665	0.025932	
5857.052177	0.055673	
5857.053744	-0.019862	
5857.055235	0.036583	
5857.056804	-0.012848	
5857.058287	0.021268	
5857.059844	0.019999	
5857.061355	0.056249	
5857.062851	-0.044620	
5857.064433	0.038589	
5857.065942	0.039516	
5857.067536	0.014705	
5857.069035	0.035391	
5857.070600	0.036817	
5857.072133	0.036515	
5857.073687	0.040869	
5857.075192	0.094539	
5857.076739	0.045655	
5857.078269	0.041800	
5857.079754	0.009771	
5857.081326	-0.026255	
5857.082850	0.062703	
5857.084438	0.028962	
5857.085922	0.045039	
5857.087482	0.020381	
5857.089002	0.071924	
5857.090570	0.063444	
5857.092106	0.031910	
5857.093618	0.029747	
5857.095178	0.040604	
5857.096697	0.007664	
5857.098256	-0.024345	
5857.099775	0.064725	
5857.101359	0.015209	
5857.102852	-0.008812	
5857.104408	-0.003454	
5857.105923	0.113085	
5857.107485	0.023733	
5857.109008	0.036358	
5857.110533	0.063094	
5857.112082	0.029111	
5857.113595	-0.061567	
5857.115136	-0.017316	
5857.116664	0.010101	
5857.118249	0.014129	
5857.119752	0.040543	
5857.121305	-0.009694	
5857.122832	0.007817	
5857.124384	0.015725	
5857.125905	0.014967	
5857.127444	-0.016039	
5857.128984	0.016587	
5857.130517	-0.001730	
5857.132057	0.024643	
5857.133585	0.060105	
5857.135162	-0.033332	
5857.136666	0.089253	
5857.138226	0.080391	
5857.139744	0.067299	
5857.141278	0.041748	
5857.142809	0.088319	
5857.144320	0.011306	
5857.145901	0.106172	
5857.147412	0.066598	
5857.148961	0.054151	
5857.150467	0.042787	
5857.152059	0.061257	
5857.153564	0.097359	
5857.155150	0.073600	
5857.156646	0.168994	
5857.158203	0.127668	
5857.159724	0.162061	
5857.161234	0.180350	
5857.162798	0.124554	
5857.164310	0.092867	
5857.165884	0.170783	
5857.167377	0.114930	
5857.168965	0.144075	
5857.170471	0.216404	
