time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5856.531902	331.641418	-0.877509	0.008247	221
5858.597739	331.738953	-0.869906	0.008106	223
5860.662275	331.843994	-0.860992	0.007609	225
5862.730293	330.887878	-0.422849	-0.100000	227
5863.792687	154.767838	-0.375884	0.100000	229
5865.397206	226.859406	-0.008886	0.100000	231
5866.858306	332.114807	-0.832362	0.006464	233
5868.921387	332.161835	-0.821361	0.006233	235
5870.986537	332.116699	-0.811852	0.006077	237
5873.052886	331.956573	-0.801660	0.006131	239
5875.124581	331.652435	-0.792731	0.005897	241
5877.198202	331.423798	-0.783486	0.005397	243
5879.269023	331.266235	-0.775358	0.005100	245
5881.335827	331.228424	-0.768707	0.004082	247
5883.403087	331.356720	-0.761086	0.003611	249
5885.460907	331.516144	-0.756610	0.003047	251
5887.028605	45.372860	-0.003877	0.100000	253
5888.569976	151.871780	-0.733603	0.003622	255
5890.637285	151.684784	-0.725810	0.002919	1
5892.708682	151.693130	-0.715064	0.002669	3
5894.775305	151.662018	-0.708729	0.002026	5
5896.838754	151.698929	-0.698657	0.001987	7
5898.906748	151.746521	-0.690884	0.001618	9
5900.971631	151.809204	-0.682190	0.001412	11
5903.037635	151.910004	-0.674625	0.000927	13
5905.101935	151.997284	-0.665711	0.000704	15
5907.168976	152.152222	-0.658143	0.000551	17
5909.233095	152.288452	-0.650947	0.000254	19
5911.297856	152.350418	-0.645384	0.000220	21
5913.358016	152.289520	-0.639369	-0.000127	23
5915.415822	152.099426	-0.632588	-0.000456	25
5917.478025	151.779495	-0.626173	-0.000598	27
5919.530778	151.484009	-0.616003	-0.000964	29
5921.594540	151.294281	-0.604700	-0.001239	31
5923.657977	151.203033	-0.598378	-0.001772	33
5925.724114	151.206818	-0.589456	-0.002372	35
5927.795084	151.311569	-0.582165	-0.002618	37
5929.865513	151.419434	-0.575131	-0.002909	39
5931.938167	151.552811	-0.568213	-0.002971	41
5934.004522	151.683731	-0.560722	-0.003168	43
5936.074552	151.717606	-0.553142	-0.003223	45
5938.143836	151.691635	-0.545300	-0.003498	47
5940.207906	151.644928	-0.538620	-0.003662	49
5942.273766	151.530396	-0.532050	-0.004084	51
5944.338973	151.432205	-0.526946	-0.004163	53
5946.404426	151.364594	-0.521967	-0.004560	55
5948.460131	151.285828	-0.516662	-0.004954	57
5950.527392	151.276093	-0.512218	-0.005173	59
5952.587549	151.387436	-0.508059	-0.005576	61
5954.638659	151.637878	-0.502394	-0.005664	63
5956.703127	152.035294	-0.495100	-0.006047	65
5958.763765	152.325562	-0.487975	-0.006136	67
5960.824137	152.518326	-0.478594	-0.006177	69
5962.894673	152.557343	-0.470829	-0.006270	71
5964.957768	152.390182	-0.462485	-0.006167	73
5967.036339	152.169189	-0.457133	-0.006231	75
5969.106219	151.929916	-0.450866	-0.006511	77
5971.178076	151.750641	-0.443992	-0.006741	79
5973.246017	151.675125	-0.437956	-0.007052	81
5975.318164	151.625504	-0.433288	-0.007304	83
5977.386175	151.647324	-0.427643	-0.007604	85
5979.445582	151.734406	-0.421774	-0.007611	87
5981.516350	151.786697	-0.417683	-0.007715	89
5983.581876	151.870895	-0.411512	-0.007918	91
5985.645724	152.000412	-0.406478	-0.008050	93
