time (s)	magX	magY	magZ
8149.296519	22.390999	190.385727	52.683815
8149.299840	22.858562	189.684387	51.982468
8149.303165	22.858562	189.216827	51.398010
8149.306563	23.092342	188.223251	51.982468
8149.309920	23.209234	187.521912	50.755112
8149.313289	23.384573	187.463470	49.819984
8149.316658	23.150791	186.352997	49.878433
8149.320017	23.559910	185.885437	49.586205
8149.323354	23.384573	185.943878	48.943314
8149.326719	23.910582	185.943878	49.995323
8149.330004	23.735245	185.943878	49.235542
8149.333791	23.852137	185.943878	49.819984
8149.337190	24.027472	185.067215	49.177094
8149.340549	23.910582	186.002335	50.229103
8149.343853	24.611925	185.651657	49.586205
8149.347196	24.144363	185.476318	49.878433
8149.350523	24.495035	185.476318	49.293976
8149.353866	24.553480	185.826996	49.761543
8149.357200	24.845707	186.002335	50.112221
8149.360526	25.079489	186.294556	51.222679
8149.363857	24.495035	186.469894	51.339577
8149.367189	24.787262	186.352997	51.164230
8149.370524	25.488605	186.879013	51.339577
8149.373859	24.904152	186.469894	51.398010
8149.377608	25.430161	186.937454	51.339577
8149.380947	26.014614	186.645233	51.573357
8149.384325	25.956169	187.229691	51.573357
8149.387605	26.657513	187.521912	51.222679
8149.390950	26.657513	187.346573	51.982468
8149.394304	27.358856	187.521912	51.398010
8149.397632	27.241966	188.047913	51.281128
8149.400964	27.884865	187.814133	51.573357
8149.404282	28.118645	187.989471	51.047340
8149.407605	27.826420	188.924591	51.807137
8149.410940	27.767973	189.099945	52.391586
8149.414690	28.410872	189.567505	52.625366
8149.418047	29.462889	189.333725	52.040916
8149.421404	29.638224	190.736404	52.683815
8149.424787	29.462889	190.619507	51.924019
8149.428152	29.755116	191.028641	53.092926
8149.431482	30.924023	192.080643	53.618935
8149.434720	30.924023	192.022202	53.794273
8149.438030	30.982468	192.957321	55.489189
8149.441361	31.742258	194.476913	56.015198
8149.444709	32.151375	195.119812	56.424316
8149.448058	32.794273	195.645813	56.716545
8149.451457	32.560493	196.697830	58.002335
8149.454789	33.028053	198.042084	59.521919
8149.458458	33.437172	199.737000	59.989479
8149.461806	33.787842	200.555222	61.041496
8149.465225	34.606079	201.782578	62.327293
8149.468584	34.664524	202.834595	63.729980
8149.471995	34.781418	204.704834	64.898888
8149.475298	35.190536	206.750443	65.775566
8149.478649	36.125660	208.445343	68.113380
8149.481945	36.359440	210.023376	68.639397
8149.485297	36.885448	211.192276	70.684975
8149.488637	37.353012	213.179413	71.912331
8149.491947	37.937466	214.932785	74.542366
8149.495255	38.405029	216.803040	75.477501
8149.498989	38.872589	218.030396	77.347755
8149.502378	39.281708	219.900635	79.451775
8149.505690	40.041496	222.121552	80.445351
8149.508999	40.684395	223.758041	83.016945
8149.512373	41.385742	224.985397	84.419640
8149.515692	41.677967	226.914078	85.763878
8149.518974	42.554649	229.018127	87.049675
8149.522317	43.314438	230.771484	89.095268
8149.525615	43.723557	232.407928	90.907066
8149.529003	44.132671	234.921082	92.543556
8149.532746	45.009354	236.323792	94.413795
8149.536097	45.769142	237.960251	95.524254
8149.539421	46.528931	239.830505	98.212730
8149.542727	47.054939	242.343643	99.206306
8149.546059	48.106956	243.512573	101.076561
8149.549402	49.100529	246.025711	103.239037
8149.552727	49.918762	247.603729	105.109291
8149.556049	50.620106	249.999985	107.213326
8149.559405	52.431911	252.571594	109.726479
8149.562753	52.724140	254.383408	112.414955
8149.566081	53.893047	256.253662	114.869667
8149.569825	55.354179	258.240784	117.499702
8149.573192	56.289307	261.104614	120.714211
8149.576464	57.107540	263.267090	123.578026
8149.579741	58.218002	266.423157	126.967857
8149.583069	59.094685	268.994751	131.175903
8149.586458	60.205147	271.975464	135.208649
8149.589741	61.666279	274.547028	137.488007
8149.593039	62.601402	277.527740	141.345428
8149.596824	63.361195	281.092926	145.378143
8149.600491	64.646988	283.956757	149.995331
8149.603834	65.874344	286.762115	154.846283
8149.607199	66.926361	289.976593	159.054352
8149.610500	68.504387	293.191101	164.489777
8149.613824	69.439514	296.405609	169.691406
8149.617163	70.783752	298.918762	174.834595
8149.620524	71.777328	302.893036	179.276428
8149.623824	73.238457	306.165985	185.939209
8149.627163	74.232025	309.555786	191.316193
8149.630499	75.810059	313.179443	196.751617
8149.633834	76.920517	316.510803	202.479248
8149.637158	78.615433	319.900635	208.849792
8149.640498	80.076569	322.706024	215.161896
8149.643826	81.479256	325.803619	220.772644
8149.647157	82.881943	328.842773	226.792511
8149.650490	84.752197	332.057281	234.273529
8149.653825	85.862656	335.213318	240.936279
8149.657152	87.674461	337.551117	247.131500
8149.660487	89.018707	340.707184	254.378723
8149.663844	90.596725	343.687897	261.567505
8149.667600	92.525421	346.610168	268.639374
8149.670938	94.687897	348.772644	275.360596
8149.674251	96.733490	351.987122	282.315613
8149.677576	98.311516	354.149597	289.971924
8149.680910	100.006432	356.779663	298.095825
8149.684255	102.110458	359.117462	305.518402
8149.687586	104.214493	361.279938	314.285217
8149.690909	106.260086	363.500854	321.883087
8149.694255	108.305664	365.780243	330.942139
8149.697611	110.643486	367.767395	339.358276
8149.700935	112.864410	369.696075	349.177063
8149.704764	115.085335	371.215668	358.528351
8149.708017	117.598480	372.443024	368.405609
8149.711330	118.942726	374.722382	378.516663
8149.714670	121.222092	375.657501	389.270569
8149.718026	123.501465	377.001740	399.966095
8149.721357	125.780838	377.761536	410.252472
8149.724770	127.826416	378.988892	424.454681
8149.728106	129.930450	379.047333	436.026886
8149.731401	131.859146	379.222656	448.475739
8149.734669	133.963181	379.105804	461.216797
8149.738040	136.125656	378.053772	474.483887
8149.741837	137.937469	377.703094	487.634094
8149.745167	140.099945	376.300415	501.836365
8149.748499	141.736404	374.897736	515.103394
8149.751865	144.191116	372.852112	529.364075
8149.755215	145.535355	370.514313	543.449463
8149.758505	147.697845	368.176483	558.119263
8149.761852	149.743423	364.611328	572.204529
8149.765181	151.438339	360.461731	586.932800
8149.768532	153.659271	356.253662	601.602600
8149.771889	155.061951	351.344238	615.687866
8149.775234	156.230865	346.201050	630.649902
8149.778539	157.399780	340.882538	644.852173
8149.781955	159.328461	335.096436	659.580383
8149.785669	160.906494	328.199860	672.789001
8149.789044	162.601395	321.186432	687.634094
8149.792326	164.296310	314.406799	701.368774
8149.795675	165.406784	306.575104	714.928101
8149.799008	166.341919	298.918762	729.364075
8149.802346	168.036819	290.385742	742.046753
8149.805677	169.614853	281.618927	755.722961
8149.809009	170.959091	272.267700	768.639404
8149.812344	172.127991	263.033295	782.666260
8149.815806	172.770889	253.156052	793.712463
8149.819106	174.056702	242.694321	805.518372
8149.822422	175.634720	231.589706	818.025696
8149.825786	176.277618	220.134415	828.838074
8149.829600	176.628296	208.328461	841.462280
8149.832887	177.271194	195.996490	852.917603
8149.836206	177.154297	183.430740	862.853271
8149.839516	177.154297	170.280533	873.081238
8149.842887	176.978958	157.013443	883.659851
8149.846207	176.628296	142.752777	893.303345
8149.849529	176.160736	127.849213	904.349426
8149.852867	174.816483	113.237877	913.291687
8149.856169	173.413803	97.574516	921.240173
8149.859505	172.303329	82.144951	930.591431
8149.863288	170.491531	65.604912	936.728210
8149.866714	168.913513	49.707775	943.624817
8149.870469	166.867905	33.050846	950.404419
8149.873802	164.296310	15.283461	955.781372
8149.877134	162.601395	-0.964348	961.099915
8149.880472	159.912918	-18.907072	963.671570
8149.883805	156.932205	-35.739334	966.652283
8149.887131	154.302155	-53.565163	968.054871
8149.890484	150.737000	-70.338982	968.580994
8149.893836	147.288727	-86.353012	969.340759
8149.897132	143.665115	-103.711281	968.113342
8149.900472	140.801285	-120.368202	966.184631
