time (s)	det(V)
8149.295981	-0.005552	
8149.297510	0.000116	
8149.299108	-0.020231	
8149.300601	-0.016767	
8149.302166	0.014199	
8149.303682	-0.011139	
8149.305264	-0.051721	
8149.306790	0.008310	
8149.308309	0.034179	
8149.309869	0.068871	
8149.311417	0.010158	
8149.313010	-0.045984	
8149.314496	0.034635	
8149.316095	-0.020167	
8149.317613	0.067212	
8149.319225	0.030062	
8149.320718	0.045346	
8149.322284	-0.005254	
8149.323802	0.063634	
8149.325376	0.017075	
8149.326900	0.072481	
8149.328417	0.036286	
8149.329972	0.080275	
8149.331505	0.053451	
8149.333090	0.044834	
8149.334583	0.031452	
8149.336295	-0.067363	
8149.337847	0.099551	
8149.339541	-0.052542	
8149.341113	0.020515	
8149.342779	-0.040852	
8149.344370	0.083172	
8149.346026	-0.072950	
8149.347639	0.106943	
8149.349292	-0.042411	
8149.350903	0.031690	
8149.352538	-0.056442	
8149.354148	0.052210	
8149.355760	-0.066029	
8149.357429	0.046139	
8149.359016	-0.029819	
8149.360706	0.050196	
8149.362294	-0.020437	
8149.363968	0.030679	
8149.365542	-0.014692	
8149.367222	0.021454	
8149.368797	-0.056047	
8149.370506	0.062011	
8149.372070	-0.012428	
8149.373773	0.010650	
8149.375287	-0.005669	
8149.377041	-0.000613	
8149.378527	0.036028	
8149.380218	-0.033484	
8149.381711	0.059143	
8149.383425	-0.078489	
8149.384934	0.029736	
8149.386621	-0.056651	
8149.388119	-0.008138	
8149.389763	-0.093478	
8149.391298	0.077907	
8149.392923	-0.025778	
8149.394499	0.063558	
8149.396093	-0.041448	
8149.397704	0.049632	
8149.399260	-0.038121	
8149.400886	-0.012590	
8149.402406	-0.031442	
8149.404109	-0.049102	
8149.405586	-0.048961	
8149.407304	-0.002498	
8149.408778	-0.014918	
8149.410485	-0.021460	
8149.411977	-0.008130	
8149.413692	-0.023643	
8149.415167	0.071131	
8149.416822	-0.020348	
8149.418308	0.074402	
8149.419929	-0.013540	
8149.421452	0.031315	
8149.423008	-0.038641	
8149.424593	-0.028691	
8149.426087	-0.011317	
8149.427747	-0.007103	
8149.429240	0.053455	
8149.430868	0.039960	
8149.432392	0.010855	
8149.434025	-0.018136	
8149.435508	0.079393	
8149.437145	0.001151	
8149.438628	0.002452	
8149.440263	0.043702	
8149.441741	0.078265	
8149.443370	0.017550	
8149.444870	0.078809	
8149.446456	0.019279	
8149.448006	0.036487	
8149.449532	0.024133	
8149.451150	0.051159	
8149.452644	0.033277	
8149.454276	0.051054	
8149.455804	0.111471	
8149.457434	0.040810	
8149.458904	0.137929	
8149.460480	0.119282	
8149.461967	0.124599	
8149.463531	0.093835	
8149.465056	0.155166	
8149.466549	0.134666	
8149.468155	0.090354	
8149.469648	0.203034	
8149.471264	0.133449	
8149.472751	0.111636	
8149.474313	0.106302	
8149.475839	0.203860	
8149.477435	0.129550	
8149.478930	0.137159	
8149.480467	0.075353	
8149.482023	0.141760	
8149.483564	0.139890	
8149.485108	0.172472	
8149.486596	0.122025	
8149.488185	0.163339	
8149.489698	0.187054	
8149.491312	0.117058	
8149.492793	0.153611	
8149.494370	0.153853	
8149.495881	0.187400	
8149.497459	0.116655	
8149.498942	0.152270	
8149.500468	0.161631	
8149.502036	0.145570	
8149.503531	0.152076	
8149.505101	0.138078	
8149.506635	0.119072	
8149.508225	0.119833	
8149.509720	0.190329	
8149.511275	0.160955	
8149.512817	0.186990	
8149.514373	0.128124	
8149.515913	0.197201	
8149.517436	0.132442	
8149.519010	0.143057	
8149.520542	0.172028	
8149.522108	0.177551	
8149.523603	0.172145	
8149.525208	0.205186	
8149.526694	0.249767	
8149.528280	0.168524	
8149.529772	0.199606	
8149.531335	0.209049	
8149.532869	0.214978	
8149.534384	0.181326	
8149.535950	0.193326	
8149.537439	0.202056	
8149.539059	0.151210	
8149.540546	0.177330	
8149.542136	0.136213	
8149.543664	0.273397	
8149.545250	0.225400	
8149.546742	0.194559	
8149.548326	0.264313	
8149.549847	0.270779	
8149.551393	0.239636	
8149.552944	0.265526	
8149.554458	0.220977	
8149.556019	0.204432	
8149.557546	0.264599	
8149.559121	0.244534	
8149.560611	0.298614	
8149.562187	0.305221	
8149.563709	0.308460	
8149.565317	0.331425	
8149.566797	0.356485	
8149.568374	0.343067	
8149.569906	0.365219	
8149.571408	0.342346	
8149.573008	0.353823	
8149.574483	0.405522	
8149.576094	0.393928	
8149.577577	0.423533	
8149.579156	0.430590	
8149.580681	0.487619	
8149.582286	0.481110	
8149.583776	0.507442	
8149.585357	0.451896	
8149.586879	0.537192	
8149.588446	0.567215	
8149.589972	0.613025	
8149.591498	0.634822	
8149.593055	0.663854	
8149.594586	0.650710	
8149.596191	0.676040	
8149.597676	0.683117	
8149.599379	0.597894	
8149.600962	0.778814	
8149.602608	0.653803	
8149.604222	0.760481	
8149.605833	0.727211	
8149.607471	0.857294	
8149.609071	0.791552	
8149.610741	0.901034	
8149.612338	0.838856	
8149.613985	0.965438	
8149.615581	0.907064	
8149.617273	0.989999	
8149.618841	1.001536	
8149.620554	1.043213	
8149.622093	1.051475	
8149.623785	1.097124	
8149.625335	1.123401	
8149.627051	1.169916	
8149.628573	1.141947	
8149.630341	1.268074	
8149.631842	1.225499	
8149.633622	1.257161	
8149.635099	1.245954	
8149.636874	1.323713	
8149.638352	1.408485	
8149.640114	1.343859	
8149.641589	1.475939	
8149.643348	1.402878	
8149.644850	1.519196	
8149.646626	1.455705	
8149.648139	1.525500	
8149.649892	1.521536	
8149.651406	1.526571	
8149.653110	1.527030	
8149.654639	1.526942	
8149.656339	1.527079	
8149.657875	1.526946	
8149.659567	1.527079	
8149.661152	1.526890	
8149.662820	1.527027	
8149.664397	1.526882	
8149.666066	1.527103	
8149.667664	1.526930	
8149.669215	1.527119	
8149.670852	1.526982	
8149.672363	1.527006	
8149.674044	1.527103	
8149.675518	1.527022	
8149.677232	1.526942	
8149.678711	1.527083	
8149.680433	1.527006	
8149.681909	1.527043	
8149.683620	1.527043	
8149.685116	1.526962	
8149.686839	1.527139	
8149.688322	1.526918	
8149.690021	1.527135	
8149.691507	1.526954	
8149.693167	1.527220	
8149.694682	1.526809	
8149.696322	1.527176	
8149.697885	1.526829	
8149.699480	1.527103	
8149.701068	1.527006	
8149.702630	1.527087	
8149.704246	1.527143	
8149.705766	1.526954	
8149.707402	1.527103	
8149.708875	1.527083	
8149.710522	1.527079	
8149.711995	1.526978	
8149.713643	1.527184	
8149.715124	1.526946	
8149.716757	1.527103	
8149.718260	1.526934	
8149.719841	1.527127	
8149.721373	1.526978	
8149.722905	1.527151	
8149.724500	1.526813	
8149.725993	1.527035	
8149.727646	1.526982	
8149.729148	1.527026	
8149.730781	1.527035	
8149.732266	1.527043	
8149.733898	1.526918	
8149.735382	1.526817	
8149.737016	1.527139	
8149.738512	1.526978	
8149.740131	1.527047	
8149.741658	1.526970	
8149.743149	1.526901	
8149.744724	1.527022	
8149.746232	1.527043	
8149.747823	1.527006	
8149.749316	1.527047	
8149.750884	1.526994	
8149.752402	1.527059	
8149.753985	1.527022	
8149.755482	1.526906	
8149.757038	1.527083	
8149.758545	1.526990	
8149.760099	1.527027	
8149.761639	1.526978	
8149.763131	1.526990	
8149.764704	1.527006	
8149.766218	1.526946	
8149.767796	1.527103	
8149.769294	1.526946	
8149.770857	1.527046	
8149.772386	1.526982	
8149.773973	1.527043	
8149.775471	1.526837	
8149.777008	1.527127	
8149.778527	1.526910	
8149.780066	1.527099	
8149.781628	1.526966	
8149.783104	1.527010	
8149.784698	1.527059	
8149.786208	1.526897	
8149.787769	1.527075	
8149.789290	1.526986	
8149.790826	1.527067	
8149.792404	1.526978	
8149.793920	1.527039	
8149.795482	1.526962	
8149.796982	1.527063	
8149.798561	1.526962	
8149.800067	1.526946	
